#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         100           759.46366        1.48205        660.30440        1.02545        878.47982        2.27721       -13.06%     15.67%
         110           681.04746        1.32334        594.82600       0.921765        783.47412        2.01764       -12.66%     15.04%
         120           551.84469       0.999403        482.14788       0.705928        634.95611        1.50786       -12.63%     15.06%
         130           440.23228       0.871636        384.84926       0.616804        506.17929        1.31147       -12.58%     14.98%
         140           357.58324       0.723878        311.92061       0.517839        412.44866        1.07916       -12.77%     15.34%
         150           295.88047       0.688257        257.47847       0.489702        342.35826        1.02612       -12.98%     15.71%
         160           249.40942       0.633148        216.31966       0.453658        289.82916       0.942935       -13.27%     16.21%
         170           211.78958       0.634598        183.39614       0.446617        246.53545       0.954216       -13.41%     16.41%
         180           183.65475       0.602580        158.58098       0.427623        214.51818       0.898039       -13.65%     16.81%
         190           161.87542       0.603491        139.14829       0.425847        190.19689       0.901695       -14.04%     17.50%
         200           141.93093       0.511448        121.86601       0.359669        166.90887       0.768218       -14.14%     17.60%
         210           125.53983       0.431605        107.68525       0.309625        147.73792       0.634373       -14.22%     17.68%
         220           113.14360       0.457439        96.706495       0.325865        133.74414       0.674893       -14.53%     18.21%
         230           101.98350       0.420060        87.053574       0.298384        120.69532       0.621642       -14.64%     18.35%
         240           91.673063       0.390676        78.215786       0.279367        108.50716       0.573471       -14.68%     18.36%
         250           83.347447       0.404439        70.933749       0.287539        98.959399       0.596517       -14.89%     18.73%
         260           76.571739       0.440364        65.022323       0.312991        91.153702       0.647044       -15.08%     19.04%
         270           70.696262       0.352582        59.890875       0.252834        84.402856       0.514923       -15.28%     19.39%
         280           64.643719       0.342241        54.721034       0.245307        77.230315       0.499507       -15.35%     19.47%
         290           59.538642       0.326099        50.355656       0.234212        71.179278       0.474395       -15.42%     19.55%
         300           56.227102       0.333952        47.350049       0.238659        67.604740       0.487951       -15.79%     20.24%
         310           50.813795       0.261691        42.883079       0.195634        60.883193       0.379008       -15.61%     19.82%
         320           47.854317       0.322621        40.274841       0.230785        57.546569       0.470145       -15.84%     20.25%
         330           44.268857       0.308573        37.297304       0.225821        53.155826       0.447387       -15.75%     20.07%
         340           41.575632       0.267167        34.953979       0.193261        50.026157       0.386594       -15.93%     20.33%
         350           38.834444       0.351171        32.560424       0.251236        46.831244       0.509197       -16.16%     20.59%
         360           36.283088       0.250365        30.350070       0.179324        43.820615       0.363216       -16.35%     20.77%
         370           34.160357       0.263631        28.548371       0.190353        41.280888       0.378345       -16.43%     20.84%
         380           32.133621       0.215811        26.784071       0.155928        38.946880       0.310272       -16.65%     21.20%
         390           29.646595       0.229456        24.752181       0.164860        35.833881       0.331228       -16.51%     20.87%
         400           27.999585       0.334321        23.310603       0.240537        33.955875       0.479610       -16.75%     21.27%
         410           26.549279       0.197914        22.046937       0.142761        32.293955       0.284789       -16.96%     21.64%
         420           25.096721       0.268611        20.812639       0.193978        30.570561       0.384231       -17.07%     21.81%
         430           23.472615       0.273436        19.467220       0.196958        28.578823       0.391946       -17.06%     21.75%
         440           21.458155       0.418530        17.846039       0.300719        26.013179       0.600101       -16.83%     21.23%
         450           21.027356       0.214044        17.369507       0.153887        25.713428       0.308066       -17.40%     22.29%
         460           19.981916       0.169711        16.498380       0.122240        24.442556       0.244548       -17.43%     22.32%
         470           18.360702       0.402179        15.191819       0.290191        22.388830       0.573600       -17.26%     21.94%
         480           17.863803       0.156690        14.717183       0.112286        21.896946       0.227217       -17.61%     22.58%
         490           17.154203       0.243976        14.100894       0.175390        21.080166       0.350307       -17.80%     22.89%
