#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           2693.5483        6.52943        2398.6986        9.86295        2882.1585        5.69150       -10.95%      7.00%
           5           2285.7798       0.899994        1892.5709       0.676281        2750.7315        1.25361       -17.20%     20.34%
          10           1405.7013       0.783738        1141.7225       0.580209        1742.4301        1.10626       -18.78%     23.95%
          15           1021.5171       0.714363        823.53241       0.524374        1280.5123        1.01667       -19.38%     25.35%
          20           795.61907       0.669133        639.00405       0.487995        1003.0262       0.958566       -19.68%     26.07%
          25           642.56217       0.638146        514.91261       0.463383        812.82958       0.918117       -19.87%     26.50%
          30           529.42354       0.596298        423.76021       0.431807        670.93879       0.860235       -19.96%     26.73%
          35           441.70750       0.560531        353.28341       0.404748        560.44788       0.811102       -20.02%     26.88%
          40           371.19306       0.536950        296.80353       0.386912        471.23674       0.778313       -20.04%     26.95%
          45           315.09791       0.505161        251.90407       0.363290        400.16957       0.733826       -20.06%     27.00%
          50           269.42229       0.482575        215.26541       0.346681        342.49310       0.701480       -20.10%     27.12%
          55           228.76478       0.450625        183.03909       0.323827        290.27978       0.654724       -19.99%     26.89%
          60           197.77073       0.427045        158.17387       0.306502        251.11284       0.621213       -20.02%     26.97%
          65           169.36576       0.414217        135.55285       0.296297        214.87506       0.604711       -19.96%     26.87%
          70           146.84959       0.396971        117.56286       0.283404        186.25741       0.580692       -19.94%     26.84%
          75           127.63704       0.360286        102.19363       0.257594        161.88282       0.526246       -19.93%     26.83%
          80           110.10436       0.336487        88.260636       0.235722        139.34004       0.491458       -19.84%     26.55%
          85           96.544606       0.319035        77.237424       0.223110        122.40142       0.474418       -20.00%     26.78%
          90           84.333877       0.304502        67.438785       0.212344        106.95715       0.454145       -20.03%     26.83%
          95           73.989457       0.283834        59.092431       0.197722        93.965355       0.423932       -20.13%     27.00%
         100           64.877477       0.268593        51.823199       0.187043        82.348922       0.401224       -20.12%     26.93%
         105           57.163302       0.258148        45.632500       0.179078        72.595850       0.387416       -20.17%     27.00%
         110           50.628375       0.292242        40.355314       0.202031        64.412985       0.438789       -20.29%     27.23%
         115           43.768038       0.276075        34.987351       0.190718        55.455203       0.414982       -20.06%     26.70%
         120           39.242608       0.221039        31.326291       0.151886        49.792657       0.335989       -20.17%     26.88%
         125           34.893765       0.202985        27.821036       0.140665        44.344065       0.304503       -20.27%     27.08%
         130           30.799274       0.191793        24.566550       0.132778        39.100036       0.288122       -20.24%     26.95%
         135           27.908438       0.183226        22.221812       0.126561        35.509891       0.275927       -20.38%     27.24%
         140           24.533563       0.174184        19.564600       0.119918        31.142892       0.263441       -20.25%     26.94%
         145           22.021244       0.166783        17.574853       0.114382        27.913647       0.253386       -20.19%     26.76%
         150           19.841335       0.153515        15.803701       0.105775        25.217840       0.231708       -20.35%     27.10%
         155           17.820507       0.152724        14.187085       0.104958        22.657098       0.231035       -20.39%     27.14%
         160           16.013555       0.137651        12.746689      0.0946239        20.359372       0.208288       -20.40%     27.14%
         165           14.522998       0.130608        11.558926      0.0898165        18.462334       0.197519       -20.41%     27.12%
         170           13.113061       0.129580        10.425496      0.0888884        16.689995       0.196393       -20.50%     27.28%
         175           11.757664       0.119074        9.3697367      0.0816118        14.913922       0.180741       -20.31%     26.84%
         180           10.634752       0.111022        8.4715334      0.0761348        13.492881       0.168417       -20.34%     26.88%
         185           9.8756228       0.109263        7.8461870      0.0747685        12.571068       0.166057       -20.55%     27.29%
         190           8.7767876       0.102999        6.9993015      0.0705002        11.111406       0.156472       -20.25%     26.60%
         195           8.1588456      0.0972343        6.4795084      0.0664982        10.388092       0.147915       -20.58%     27.32%
         200           7.0975312      0.0914791        5.6764440      0.0626013        8.9461524       0.139008       -20.02%     26.05%
         205           6.7742425      0.0880507        5.3763337      0.0602182        8.6293535       0.133909       -20.64%     27.38%
         210           6.2157246      0.0842633        4.9365383      0.0575686        7.9068537       0.128329       -20.58%     27.21%
         215           5.5947203      0.0795483        4.4537423      0.0543105        7.0932065       0.121237       -20.39%     26.78%
         220           5.0830570      0.0765680        4.0444589      0.0522173        6.4477751       0.116804       -20.43%     26.85%
         225           4.6884490      0.0730907        3.7350395      0.0498790        5.9354297       0.111405       -20.34%     26.60%
         230           4.3209723      0.0870178        3.4441021      0.0582382        5.4659285       0.135385       -20.29%     26.50%
         235           3.9405570      0.0819689        3.1389396      0.0546989        4.9882914       0.127957       -20.34%     26.59%
         240           3.6686187      0.0648617        2.9196936      0.0442243        4.6481199      0.0989036       -20.41%     26.70%
         245           3.3336876      0.0624735        2.6537220      0.0425325        4.2220387      0.0954169       -20.40%     26.65%
         250           3.1198036      0.0567112        2.4795904      0.0385788        3.9588565      0.0867792       -20.52%     26.89%
         255           2.8116571      0.0561032        2.2426688      0.0381825        3.5495916      0.0857682       -20.24%     26.25%
         260           2.6327028      0.0531575        2.0978284      0.0361361        3.3275338      0.0814138       -20.32%     26.39%
         265           2.3828982      0.0512228        1.9027232      0.0347850        3.0016368      0.0784676       -20.15%     25.97%
         270           2.2237125      0.0498603        1.7755221      0.0338677        2.8022460      0.0763296       -20.16%     26.02%
         275           2.1982735      0.0499192        1.7385150      0.0339530        2.8060542      0.0763237       -20.91%     27.65%
         280           1.8604848      0.0482580        1.4935989      0.0325634        2.3255864      0.0745852       -19.72%     25.00%
         285           1.8222568      0.0441137        1.4514074      0.0297031        2.3009490      0.0684200       -20.35%     26.27%
         290           1.6554233      0.0423159        1.3213192      0.0286998        2.0847223      0.0649269       -20.18%     25.93%
         295           1.5272072      0.0432543        1.2193403      0.0292934        1.9216665      0.0663813       -20.16%     25.83%
         300           1.4734235      0.0432113        1.1747144      0.0291366        1.8573517      0.0666618       -20.27%     26.06%
         305           1.3554036      0.0392824        1.0796937      0.0265304        1.7103699      0.0605324       -20.34%     26.19%
         310           1.1841186      0.0372580       0.95361607      0.0251830        1.4711112      0.0573539       -19.47%     24.24%
         315           1.2137388      0.0347641       0.96205936      0.0235192        1.5420373      0.0534604       -20.74%     27.05%
         320           1.0262836      0.0336192       0.82692384      0.0226888        1.2733471      0.0518325       -19.43%     24.07%
         325           1.0578652      0.0315877       0.83891133      0.0212726        1.3426007      0.0488307       -20.70%     26.92%
         330          0.95988947      0.0317804       0.76425799      0.0214688        1.2113786      0.0489238       -20.38%     26.20%
         335          0.87693745      0.0312123       0.70414426      0.0211048        1.0928298      0.0479939       -19.70%     24.62%
         340          0.84888705      0.0315593       0.67646493      0.0213070        1.0696430      0.0485997       -20.31%     26.01%
         345          0.76304958      0.0286389       0.60974089      0.0193542       0.95676442      0.0440848       -20.09%     25.39%
         350          0.75749085      0.0281113       0.60142956      0.0189705       0.95880557      0.0433183       -20.60%     26.58%
         355          0.65340674      0.0273063       0.52632616      0.0184094       0.80994552      0.0421244       -19.45%     23.96%
         360          0.63159693      0.0235123       0.50668289      0.0158653       0.78745397      0.0362731       -19.78%     24.68%
         365          0.60808651      0.0243173       0.48781592      0.0164162       0.75829181      0.0375346       -19.78%     24.70%
         370          0.57800475      0.0285322       0.46216970      0.0192734       0.72352265      0.0438517       -20.04%     25.18%
         375          0.54520696      0.0271976       0.43229511      0.0183767       0.69096813      0.0417664       -20.71%     26.74%
         380          0.49045008      0.0236505       0.39360209      0.0159246       0.61053853      0.0365467       -19.75%     24.49%
         385          0.42255186      0.0219224       0.34550693      0.0147944       0.51172469      0.0337770       -18.23%     21.10%
         390          0.45162967      0.0212398       0.36087397      0.0142137       0.56585963      0.0330881       -20.10%     25.29%
         395          0.43213266      0.0220888       0.34509605      0.0148481       0.54128096      0.0341727       -20.14%     25.26%
         400          0.37892270      0.0206167       0.30471251      0.0138752       0.47004820      0.0318490       -19.58%     24.05%
         405          0.35981982      0.0188050       0.28897329      0.0126450       0.44712781      0.0291105       -19.69%     24.26%
         410          0.37475050      0.0200769       0.29702438      0.0134892       0.47471041      0.0310608       -20.74%     26.67%
         415          0.34070137      0.0207392       0.27179493      0.0138670       0.42725582      0.0322676       -20.22%     25.40%
         420          0.29054136      0.0191487       0.23544439      0.0128219       0.35602265      0.0297503       -18.96%     22.54%
         425          0.27746136      0.0170153       0.22343267      0.0114398       0.34353818      0.0263327       -19.47%     23.81%
         430          0.33275317      0.0201770       0.25830659      0.0134538       0.43355242      0.0314267       -22.37%     30.29%
         435          0.21820056      0.0208859       0.18136211      0.0139203       0.25673785      0.0325861       -16.88%     17.66%
         440          0.25768648      0.0171116       0.20535677      0.0113950       0.32375042      0.0267612       -20.31%     25.64%
         445          0.23140553      0.0165493       0.18553172      0.0109793       0.28821936      0.0260337       -19.82%     24.55%
         450          0.21459713      0.0146976       0.17369736     0.00987685       0.26304313      0.0227764       -19.06%     22.58%
         455          0.23409176      0.0146875       0.18573759     0.00979198       0.29541065      0.0229857       -20.66%     26.19%
         460          0.16060562      0.0128787       0.13393367     0.00862721       0.18797507      0.0200225       -16.61%     17.04%
         465          0.18736177      0.0124619       0.15043501     0.00833974       0.23258443      0.0194247       -19.71%     24.14%
         470          0.18063954      0.0144858       0.14487294     0.00964860       0.22441562      0.0226288       -19.80%     24.23%
