#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           647.79006        3.26086        575.31889        2.31586        731.02470        4.92431       -11.19%     12.85%
           5           1435.8452        2.90837        1274.0481        2.04200        1619.8936        4.39158       -11.27%     12.82%
          10           1574.6272        2.89966        1384.9573        2.04494        1795.4594        4.35466       -12.05%     14.02%
          15           1425.6667        2.51352        1243.9473        1.82059        1641.6431        3.68313       -12.75%     15.15%
          20           1214.6247        1.97870        1051.3530        1.39389        1414.1881        3.31887       -13.44%     16.43%
          25           1011.3661        2.09261        869.04540        1.44756        1187.3781        2.88102       -14.07%     17.40%
          30           831.78079        1.67177        711.17639        1.17564        982.36853        2.52589       -14.50%     18.10%
          35           685.48065        1.32266        583.47859       0.961155        813.90544        1.93828       -14.88%     18.73%
          40           568.94481        1.10656        482.18112       0.798964        679.09128        1.62733       -15.25%     19.36%
          45           471.09003        1.16095        398.12525       0.834950        564.10688        1.70526       -15.49%     19.75%
          50           393.56572        1.00123        331.57055       0.712918        472.99768        1.48544       -15.75%     20.18%
          55           329.35108       0.925802        276.77472       0.658485        397.00177        1.37354       -15.96%     20.54%
          60           278.41525       0.840450        233.33289       0.594337        336.66795        1.25302       -16.19%     20.92%
          65           234.03282       0.708907        195.98538       0.509658        283.15679        1.03972       -16.26%     20.99%
          70           198.80385       0.678041        166.16807       0.487020        241.10236       0.992866       -16.42%     21.28%
          75           169.44227       0.618374        141.34154       0.437866        205.99054       0.918355       -16.58%     21.57%
          80           144.04584       0.509836        120.11581       0.365874        175.15419       0.748312       -16.61%     21.60%
          85           123.08862       0.478394        102.58323       0.342689        149.74613       0.703058       -16.66%     21.66%
          90           106.50431       0.440804        88.626163       0.318757        129.86404       0.704410       -16.79%     21.93%
          95           91.845803       0.453870        76.337804       0.326893        112.11073       0.659136       -16.88%     22.06%
         100           78.898856       0.381568        65.585837       0.275858        96.290056       0.551125       -16.87%     22.04%
         105           68.516961       0.360395        56.928770       0.247660        83.712351       0.522723       -16.91%     22.18%
         110           59.778218       0.303833        49.524840       0.221001        73.196441       0.435692       -17.15%     22.45%
         115           52.266114       0.303946        43.204554       0.218951        64.167402       0.440708       -17.34%     22.77%
         120           45.479602       0.266276        37.635447       0.191324        55.723824       0.389801       -17.25%     22.52%
         125           40.014527       0.234009        33.016244       0.169881        49.208715       0.336693       -17.49%     22.98%
         130           35.513574       0.234225        29.243693       0.170626        43.791145       0.338151       -17.65%     23.31%
         135           30.893018       0.216034        25.426136       0.156695        38.095681       0.310318       -17.70%     23.31%
         140           27.412054       0.195233        22.531541       0.140871        33.903274       0.315083       -17.80%     23.68%
         145           24.484745       0.198035        20.119658       0.143667        30.233164       0.284547       -17.83%     23.48%
         150           21.775417       0.173945        17.863574       0.131161        26.964432       0.250765       -17.96%     23.83%
         155           19.055051       0.270541        15.644961       0.192692        23.547480       0.392164       -17.90%     23.58%
         160           17.084001       0.194980        14.011695       0.139876        21.132310       0.283372       -17.98%     23.70%
         165           15.333700       0.156440        12.566048       0.112877        18.984127       0.225767       -18.05%     23.81%
         170           13.850692       0.181281        11.317206       0.128926        17.208796       0.264866       -18.29%     24.25%
         175           12.386441       0.128349        10.124956      0.0925722        15.374474       0.185297       -18.26%     24.12%
         180           10.940922       0.121151        8.9427108      0.0829769        13.572564       0.176620       -18.26%     24.05%
         185           9.7909702       0.166634        8.0194834       0.120156        12.116870       0.239215       -18.09%     23.76%
         190           9.1234231       0.120485        7.4519818      0.0861527        11.332704       0.175009       -18.32%     24.22%
         195           8.2181971       0.106613        6.7124041      0.0767417        10.205345       0.154297       -18.32%     24.18%
         200           7.3302705       0.154637        5.9760945       0.111406        9.1240698       0.221954       -18.47%     24.47%
         205           6.6523041       0.104721        5.4392658      0.0750847        8.2528296       0.152383       -18.23%     24.06%
         210           6.0283001      0.0857745        4.9183980      0.0615418        7.4916230       0.124517       -18.41%     24.27%
         215           5.6316309      0.0954703        4.5748607      0.0684495        7.0358176       0.138248       -18.76%     24.93%
         220           4.8639836      0.0871683        3.9813817      0.0625466        6.0174596       0.126200       -18.15%     23.71%
         225           4.5898370      0.0821815        3.7330027      0.0587096        5.7259099       0.119674       -18.67%     24.75%
         230           4.1725315      0.0825862        3.3948920      0.0591230        5.2024042       0.119707       -18.64%     24.68%
         235           3.8898515      0.0617636        3.1455631      0.0444404        4.8880086      0.0896584       -19.13%     25.66%
         240           3.4330492      0.0792879        2.8032684      0.0565769        4.2589587       0.115259       -18.34%     24.06%
         245           3.2429996      0.0644180        2.6288535      0.0457312        4.0615065      0.0944390       -18.94%     25.24%
         250           3.0125918      0.0650200        2.4383848      0.0465535        3.7769106      0.0943227       -19.06%     25.37%
         255           2.6908279      0.0608045        2.1869833      0.0435553        3.3562972      0.0882573       -18.72%     24.73%
         260           2.5084097      0.0567131        2.0331676      0.0405526        3.1395937      0.0824926       -18.95%     25.16%
         265           2.3228388       0.114092        1.8883272      0.0812850        2.8962103       0.164990       -18.71%     24.68%
         270           2.1838167      0.0613242        1.7666389      0.0436780        2.7386341      0.0887505       -19.10%     25.41%
         275           1.9765131      0.0540942        1.6008543      0.0386144        2.4765118      0.0788211       -19.01%     25.30%
         280           1.7441098      0.0478841        1.4223223      0.0339799        2.1648448      0.0702189       -18.45%     24.12%
         285           1.6699256      0.0429033        1.3510167      0.0308695        2.0931210      0.0621573       -19.10%     25.34%
         290           1.5705263       0.119342        1.2698868      0.0857504        1.9697882       0.170837       -19.14%     25.42%
         295           1.4695998      0.0423225        1.1871935      0.0302929        1.8460008      0.0615530       -19.22%     25.61%
         300           1.4030454      0.0446423        1.1316611      0.0318974        1.7651847      0.0650308       -19.34%     25.81%
         305           1.2924128      0.0409844        1.0435026      0.0292402        1.6228679      0.0599367       -19.26%     25.57%
         310           1.2068327      0.0443714       0.96912701      0.0315049        1.5266352      0.0647958       -19.70%     26.50%
         315           1.0888709      0.0364550       0.87884739      0.0260601        1.3692842      0.0529737       -19.29%     25.75%
         320           1.0820429      0.0369689       0.86452497      0.0262950        1.3778351      0.0539735       -20.10%     27.34%
         325          0.98390164      0.0369504       0.79354540      0.0263657        1.2373094      0.0537677       -19.35%     25.76%
         330          0.88681356      0.0295491       0.71540063      0.0212235        1.1143945      0.0429574       -19.33%     25.66%
         335          0.82217606      0.0325920       0.66686764      0.0233964        1.0246956      0.0471935       -18.89%     24.63%
         340          0.75695844      0.0529365       0.61927924      0.0383751       0.93358146      0.0767802       -18.19%     23.33%
         345          0.70222141      0.0376918       0.56830129      0.0268836       0.87944741      0.0547232       -19.07%     25.24%
         350          0.64039889      0.0310139       0.51345423      0.0231778       0.80314182      0.0453170       -19.82%     25.41%
         355          0.63077053      0.0344754       0.50808221      0.0245702       0.79403628      0.0500517       -19.45%     25.88%
         360          0.60570867      0.0312466       0.48526281      0.0220101       0.76750356      0.0461005       -19.89%     26.71%
         365          0.55403081      0.0357506       0.44879487      0.0255051       0.69286145      0.0518084       -18.99%     25.06%
         370          0.51150373      0.0239453       0.41286805      0.0170753       0.64197574      0.0348915       -19.28%     25.51%
         375          0.48855864      0.0263843       0.39606273      0.0189001       0.60989669      0.0384157       -18.93%     24.84%
         380          0.47737981      0.0234779       0.38393836      0.0166584       0.60155803      0.0343793       -19.57%     26.01%
         385          0.40925560      0.0222020       0.33205356      0.0158253       0.50948477      0.0323895       -18.86%     24.49%
         390          0.38798770      0.0196488       0.31181512      0.0138428       0.48983527      0.0291404       -19.63%     26.25%
         395          0.44268611      0.0688517       0.34676020      0.0486725       0.57647202       0.100184       -21.67%     30.22%
         400          0.35702523      0.0228360       0.28967852      0.0155204       0.44533925      0.0334407       -18.86%     24.74%
         405          0.30424314      0.0267304       0.24608628      0.0185733       0.37844853      0.0388217       -19.12%     24.39%
         410          0.25390140      0.0497406       0.21338273      0.0355029       0.30223192      0.0717732       -15.96%     19.04%
         415          0.29110173      0.0159588       0.23396849      0.0113316       0.36679505      0.0234205       -19.63%     26.00%
         420          0.26787726      0.0228308       0.21491758      0.0162430       0.33877372      0.0331578       -19.77%     26.47%
         425          0.26567947      0.0345942       0.21466635      0.0243851       0.33263660      0.0505555       -19.20%     25.20%
         430          0.24300579      0.0268276       0.19404398      0.0191146       0.30958462      0.0388473       -20.15%     27.40%
         435          0.24006955      0.0161685       0.19259934      0.0114840       0.30355173      0.0238427       -19.77%     26.44%
         440          0.21789636      0.0181343       0.17626757      0.0129279       0.27261892      0.0264139       -19.10%     25.11%
         445          0.20530691      0.0129050       0.16481455     0.00906818       0.25960151      0.0191669       -19.72%     26.45%
         450          0.22976967      0.0422471       0.18222126      0.0299774       0.29368877      0.0612172       -20.69%     27.82%
         455          0.20616172      0.0128523       0.16322693     0.00910011       0.26529627      0.0189985       -20.83%     28.68%
         460          0.15443869      0.0217955       0.12506089      0.0155020       0.19221844      0.0316575       -19.02%     24.46%
         465          0.15924601      0.0148626       0.12855725      0.0105866       0.19872906      0.0216381       -19.27%     24.79%
         470          0.15310826      0.0130221       0.12352691     0.00910438       0.19201900      0.0194816       -19.32%     25.41%
         475          0.15790262      0.0142997       0.12775228      0.0101928       0.19723891      0.0208194       -19.09%     24.91%
         480          0.14382191      0.0261674       0.11459440      0.0185236       0.18358230      0.0380685       -20.32%     27.65%
         485          0.14313470      0.0124573       0.11470572     0.00889014       0.18054066      0.0181479       -19.86%     26.13%
         490          0.12490749      0.0102698      0.099893008     0.00726936       0.16015868      0.0147221       -20.03%     28.22%
         495          0.12522276     0.00878760       0.10131179     0.00628425       0.15641490      0.0128847       -19.09%     24.91%
         500         0.094938105      0.0324246      0.077708603      0.0231276       0.11673319      0.0467184       -18.15%     22.96%
         505         0.099124846      0.0124780      0.081142236     0.00895086       0.12164953      0.0181008       -18.14%     22.72%
         510         0.094200305      0.0126617      0.076917596     0.00903727       0.11622632      0.0184181       -18.35%     23.38%
         515         0.097901585      0.0100849      0.078227449     0.00714073       0.12418805      0.0147722       -20.10%     26.85%
         520         0.071403796      0.0189508      0.059524854      0.0134764      0.085508910      0.0274455       -16.64%     19.75%
         525         0.091314169      0.0113731      0.073484075     0.00809629       0.11458279      0.0165800       -19.53%     25.48%
         530         0.073469576      0.0131494      0.059822316     0.00931536      0.090907456      0.0190985       -18.58%     23.73%
         535         0.076266441     0.00863769      0.061512649     0.00609358      0.095379503      0.0127469       -19.35%     25.06%
         540         0.081036807     0.00658924      0.064904278     0.00460196       0.10242888     0.00991081       -19.91%     26.40%
         545         0.084565161      0.0136874      0.066779197     0.00943551       0.10762433      0.0200721       -21.03%     27.27%
         550         0.061916415      0.0357182      0.050478144      0.0253832      0.076701797      0.0516220       -18.47%     23.88%
         555         0.073429665     0.00721249      0.058129338     0.00504549      0.094247417      0.0109783       -20.84%     28.35%
         560         0.061960738      0.0379992      0.049754081      0.0269412      0.078444498      0.0550980       -19.70%     26.60%
         565         0.057737866     0.00896984      0.047299411     0.00639216      0.070972805      0.0130661       -18.08%     22.92%
         570         0.065987155     0.00494867      0.053365921     0.00395142      0.083471542     0.00742124       -19.13%     26.50%
         575         0.061402942     0.00907748      0.049473558     0.00646335      0.076898458      0.0132365       -19.43%     25.24%
         580         0.051765400     0.00583147      0.042006939     0.00419260      0.064078811     0.00853280       -18.85%     23.79%
         585         0.047917186     0.00584092      0.038241078     0.00412243      0.060782835     0.00865977       -20.19%     26.85%
         590         0.058902322     0.00812148      0.046149433     0.00579078      0.076555620      0.0117896       -21.65%     29.97%
         595         0.050929001     0.00538653      0.040607909     0.00378720      0.064699306     0.00803659       -20.27%     27.04%
         600         0.045812155     0.00494324      0.037115339     0.00348024      0.056989029     0.00735069       -18.98%     24.40%
         605         0.052399932     0.00630210      0.041742695     0.00441477      0.066899420     0.00942729       -20.34%     27.67%
         610         0.037410884     0.00396545      0.029973810     0.00275118      0.047261555     0.00608856       -19.88%     26.33%
         615         0.036612581     0.00566251      0.029748709     0.00402306      0.045292091     0.00836172       -18.75%     23.71%
         620         0.044639787     0.00686709      0.034842989     0.00484489      0.058024525      0.0101247       -21.95%     29.98%
         625         0.037344820     0.00398288      0.030221284     0.00278783      0.046680917     0.00600627       -19.08%     25.00%
         630         0.033665752     0.00438339      0.026867631     0.00308699      0.042684389     0.00651189       -20.19%     26.79%
         635         0.025300455      0.0190604      0.020449141      0.0134674      0.031483070      0.0277154       -19.17%     24.44%
         640         0.027181466     0.00531603      0.022062543     0.00376369      0.033702950     0.00783295       -18.83%     23.99%
         645         0.030270644     0.00457546      0.024529090     0.00318799      0.037633365     0.00687186       -18.97%     24.32%
         650         0.030540273     0.00404042      0.024521238     0.00284369      0.038385266     0.00603972       -19.71%     25.69%
         655         0.028744551     0.00353981      0.022393702     0.00243386      0.037511157     0.00543120       -22.09%     30.50%
         660         0.024438881     0.00373468      0.020136779     0.00263484      0.029686556     0.00557499       -17.60%     21.47%
         665         0.030590432      0.0109392      0.023562845     0.00766851      0.040480720      0.0160670       -22.97%     32.33%
         670         0.028108424     0.00342117      0.022821681     0.00241740      0.035018785     0.00520716       -18.81%     24.58%
         675         0.020165371      0.0160078      0.016353526      0.0113262      0.025164339      0.0232722       -18.90%     24.79%
         680         0.019523574     0.00546530      0.017081838     0.00339446      0.023687484     0.00818636       -12.51%     21.33%
         685         0.030173727     0.00513568      0.023557786     0.00361862      0.039582674     0.00760332       -21.93%     31.18%
         690         0.025559516     0.00396358      0.019874833     0.00278609      0.033444194     0.00587489       -22.24%     30.85%
         695         0.019141841     0.00335865      0.014859685     0.00195580      0.024511804     0.00520883       -22.37%     28.05%
         700         0.018813484     0.00244016      0.014952041     0.00171633      0.023853348     0.00366225       -20.52%     26.79%
         705         0.028455687     0.00975093      0.021869585     0.00693999      0.037870316      0.0140961       -23.15%     33.09%
         710         0.024471152     0.00597109      0.018497458     0.00418316      0.033107737     0.00880816       -24.41%     35.29%
         715         0.024786410     0.00682036      0.019038537     0.00482046      0.032967477     0.00995618       -23.19%     33.01%
         720         0.013506604     0.00271522      0.011024291     0.00187692      0.016528151     0.00413701       -18.38%     22.37%
         725         0.015740830     0.00220290      0.012683816     0.00154597      0.019654911     0.00331868       -19.42%     24.87%
         730         0.016488178     0.00245083      0.013924688     0.00156238      0.020423408     0.00373119       -15.55%     23.87%
         735         0.023988248     0.00705118      0.018756843     0.00497891      0.031239824      0.0103231       -21.81%     30.23%
         740        0.0096273883     0.00285575     0.0081678488     0.00200551      0.011104336     0.00422321       -15.16%     15.34%
         745         0.016423137     0.00257332      0.013438160     0.00194211      0.020273782     0.00393124       -18.18%     23.45%
         750        0.0037125265      0.0238739     0.0033558816      0.0167931     0.0037725467      0.0256735        -9.61%      1.62%
         755         0.013992921     0.00183128      0.011042016     0.00130036      0.017950767     0.00276491       -21.09%     28.28%
         760         0.019281901     0.00839020      0.014229279     0.00588446      0.026845714      0.0123055       -26.20%     39.23%
         765         0.014522141     0.00359199      0.011104252     0.00249569      0.019469651     0.00535758       -23.54%     34.07%
         770        0.0077329194     0.00209190     0.0065869462     0.00144944     0.0087995992     0.00319470       -14.82%     13.79%
         775        0.0094441057     0.00178239     0.0079175670     0.00127510      0.011198031     0.00264187       -16.16%     18.57%
         780         0.010860886     0.00445919     0.0085677056     0.00315043      0.013884979     0.00650852       -21.11%     27.84%
         785         0.010105641     0.00143933     0.0081151704     0.00103288      0.012584151     0.00212416       -19.70%     24.53%
         790        0.0094699551     0.00172307     0.0076719620     0.00122228      0.011738534     0.00257555       -18.99%     23.96%
         795         0.011733021     0.00161438     0.0089233533     0.00111976      0.015813161     0.00244263       -23.95%     34.77%
         800        0.0095070532     0.00356713     0.0074171004     0.00249564      0.012348880     0.00526476       -21.98%     29.89%
         805        0.0080228720     0.00260083     0.0061795215     0.00179426      0.010684212     0.00390415       -22.98%     33.17%
         810        0.0094797778     0.00717172     0.0074178257     0.00507884      0.012356914      0.0104105       -21.75%     30.35%
         815        0.0073669026     0.00114207     0.0057111171    0.000903152     0.0095312132     0.00174248       -22.48%     29.38%
         820        0.0065790764     0.00211082     0.0052628994     0.00145807     0.0082152466     0.00317960       -20.01%     24.87%
         825        0.0078189726     0.00129515     0.0061994529    0.000919403      0.010159136     0.00174239       -20.71%     29.93%
         830        0.0080414250     0.00121832     0.0060253659    0.000855036      0.011051849     0.00184458       -25.07%     37.44%
         835        0.0062060568     0.00104319     0.0048437697    0.000730910     0.0080993565     0.00157280       -21.95%     30.51%
         840        0.0093914547     0.00178295     0.0069560953     0.00120006      0.013053119     0.00278290       -25.93%     38.99%
         845        0.0068075221     0.00182830     0.0053364717     0.00121613     0.0087999502     0.00287844       -21.61%     29.27%
         850        0.0054470057    0.000957163     0.0043712488    0.000689886     0.0068404197     0.00144553       -19.75%     25.58%
         855        0.0060049838     0.00113414     0.0048055534    0.000759263     0.0075838759     0.00177570       -19.97%     26.29%
         860        0.0061156846    0.000928087     0.0046585104    0.000651765     0.0083598426     0.00155535       -23.83%     36.70%
         865        0.0080927029     0.00112446     0.0059935617    0.000774012      0.011207329     0.00172140       -25.94%     38.49%
         870        0.0074721292     0.00220389     0.0056207013     0.00151886      0.010190994     0.00332761       -24.78%     36.39%
         875        0.0033966805     0.00676943     0.0025764614     0.00476955     0.0046423677     0.00986522       -24.15%     36.67%
         880        0.0042381490    0.000868516     0.0034651354    0.000596650     0.0051812040     0.00139629       -18.24%     22.25%
         885        0.0086314046     0.00454131     0.0067631828     0.00323883      0.011080835     0.00657572       -21.64%     28.38%
         890        0.0051108750    0.000901397     0.0040062623    0.000646056     0.0066419355     0.00135092       -21.61%     29.96%
         895        0.0093834246     0.00289844     0.0068870575     0.00202817      0.013107972     0.00426000       -26.60%     39.69%
         900        0.0033416924    0.000866666     0.0025673582    0.000549611     0.0042993425     0.00134109       -23.17%     28.66%
         905        0.0030720001     0.00141064     0.0025330760    0.000998715     0.0037494505     0.00207907       -17.54%     22.05%
         910        0.0048434986    0.000815917     0.0038211762    0.000582260     0.0062417934     0.00121961       -21.11%     28.87%
         915        0.0041892188    0.000875718     0.0031940334    0.000613184     0.0055990731     0.00130856       -23.76%     33.65%
         920        0.0040627280    0.000992904     0.0031254390    0.000688843     0.0058310387     0.00155086       -23.07%     43.53%
         925        0.0032512055    0.000984720     0.0026121735    0.000694147     0.0040592200     0.00146076       -19.66%     24.85%
         930        0.0041663852    0.000587160     0.0031825198    0.000422903     0.0055936324    0.000874448       -23.61%     34.26%
         935        0.0021971875     0.00491989     0.0017773289     0.00347211     0.0027179983     0.00715859       -19.11%     23.70%
         940        0.0019166812     0.00127137     0.0016321146    0.000895770     0.0022058001     0.00187330       -14.85%     15.08%
         945        0.0040579567     0.00180738     0.0031309148     0.00127198     0.0053397924     0.00265484       -22.85%     31.59%
         950        0.0039721183    0.000718192     0.0031590887    0.000518254     0.0050625071     0.00105254       -20.47%     27.45%
         955        0.0040532618    0.000931382     0.0030389184    0.000655296     0.0055102876     0.00137363       -25.03%     35.95%
         960        0.0025845750    0.000639202     0.0020905171    0.000457108     0.0031511449    0.000965385       -19.12%     21.92%
         965        0.0041839786    0.000755539     0.0031512272    0.000541519     0.0056877785     0.00112881       -24.68%     35.94%
         970        0.0035733499    0.000595495     0.0028274795    0.000411764     0.0045408320    0.000909262       -20.87%     27.07%
         975        0.0042293402    0.000643377     0.0031950653    0.000452695     0.0057300537    0.000970462       -24.45%     35.48%
         980        0.0017551038    0.000582778     0.0015043952    0.000395192     0.0019464165    0.000921701       -14.28%     10.90%
         985        0.0021884806    0.000562903     0.0016113633    0.000369306     0.0029370135    0.000878713       -26.37%     34.20%
         990        0.0032525814     0.00257431     0.0024816330     0.00184159     0.0043738726     0.00370873       -23.70%     34.47%
         995        0.0026622779     0.00120018     0.0021133077    0.000825231     0.0033494725     0.00182815       -20.62%     25.81%
