#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           409.60614       0.689211        365.94995       0.488832        462.33097        1.01573       -10.66%     12.87%
          50           49.005119       0.218992        45.070264       0.155630        52.091035       0.321030        -8.03%      6.30%
         100           10.037946      0.0828162        9.5296040      0.0593384        10.132536      0.0826058        -5.06%      0.94%
         150           2.9564456      0.0534484        2.6603497      0.0778153        2.9827193      0.0522905       -10.02%      0.89%
         200           1.0629155      0.0285707       0.84572362      0.0414596        1.0962214      0.0204001       -20.43%      3.13%
         250          0.46339495      0.0230493       0.33977592      0.0334798       0.48782149      0.0160570       -26.68%      5.27%
         300          0.22024845      0.0137851       0.14517521      0.0202343       0.23940668     0.00974430       -34.09%      8.70%
         350          0.11269175      0.0113741      0.065526938      0.0166715       0.12605614     0.00801214       -41.85%     11.86%
         400         0.050838439     0.00906595      0.018427683      0.0132774      0.061982866     0.00639099       -63.75%     21.92%
         450         0.030452530     0.00657668     0.0098092990     0.00964368      0.037454939     0.00462938       -67.79%     22.99%
         500        0.0059388044     0.00532860     -0.013101691     0.00783600      0.014152632     0.00374467      -320.61%    138.31%
         550         0.010207787     0.00563351    0.00022717664     0.00818860      0.014084611     0.00401759       -97.77%     37.98%
         600        0.0051203308     0.00265275    -0.0020782228     0.00393588     0.0079459816     0.00185033      -140.59%     55.18%
         650        0.0061069714     0.00259960     0.0022721199     0.00385359     0.0073140256     0.00181349       -62.79%     19.77%
         700        0.0046829532     0.00174296     0.0023577471     0.00257322     0.0052804016     0.00127314       -49.65%     12.76%
         750       0.00082015276     0.00267543    -0.0018882357     0.00391199     0.0019502913     0.00188162      -330.23%    137.80%
         800        0.0010072148     0.00102834   -0.00047620955     0.00152822     0.0015482297    0.000742414      -147.28%     53.71%
         850        0.0018405381     0.00105258     0.0013443908     0.00155496     0.0019258175    0.000977745       -26.96%      4.63%
         900       0.00017270764    0.000731830   -0.00083557839     0.00108216    0.00059463515    0.000512155      -583.81%    244.30%
         950      -8.4094993e-05    0.000415848   -0.00094560233    0.000631700    0.00029273706    0.000284805      1024.45%   -448.10%
