#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         100           241.27179        1.40502        224.01860        1.02606        261.06213        2.02054        -7.15%      8.20%
         110           212.01376        1.25431        197.68341       0.916325        228.01168        1.80333        -6.76%      7.55%
         120           173.12237       0.893419        160.79265       0.656327        187.07375        1.28469        -7.12%      8.06%
         130           140.21391       0.802589        130.03981       0.591156        151.50262        1.14650        -7.26%      8.05%
         140           117.17401       0.657322        107.99553       0.485304        127.45565       0.944654        -7.83%      8.77%
         150           100.07316       0.633394        91.703058       0.463844        109.50856       0.909339        -8.36%      9.43%
         160           87.107797       0.574384        79.323906       0.423551        95.890727       0.828655        -8.94%     10.08%
         170           76.117590       0.596070        69.090378       0.431472        83.963507       0.861318        -9.23%     10.31%
         180           68.116129       0.562357        61.489601       0.394365        75.440295       0.809696        -9.73%     10.75%
         190           62.208177       0.571025        55.595051       0.398736        69.575652       0.825209       -10.63%     11.84%
         200           55.805987       0.483909        49.786684       0.336395        62.407320       0.704758       -10.79%     11.83%
         210           50.088670       0.396330        44.675871       0.280466        55.846393       0.569755       -10.81%     11.50%
         220           46.568595       0.431146        41.209471       0.303881        52.330842       0.618270       -11.51%     12.37%
         230           42.714261       0.398981        37.756654       0.280586        48.034895       0.574756       -11.61%     12.46%
         240           38.708931       0.367870        34.251141       0.260251        43.385358       0.545995       -11.52%     12.08%
         250           35.663044       0.385078        31.431808       0.271186        40.189850       0.573359       -11.86%     12.69%
         260           33.617600       0.426706        29.485918       0.301393        38.134074       0.630732       -12.29%     13.43%
         270           31.716481       0.335507        27.699226       0.238468        36.192787       0.494418       -12.67%     14.11%
         280           29.182961       0.328972        25.474585       0.234070        33.308154       0.483664       -12.71%     14.14%
         290           27.296688       0.311540        23.793612       0.221923        31.196049       0.456946       -12.83%     14.29%
         300           26.486383       0.321280        22.891698       0.227895        30.651622       0.472860       -13.57%     15.73%
         310           23.762625       0.246912        20.653394       0.183625        27.245161       0.361318       -13.08%     14.66%
         320           22.860689       0.312186        19.764452       0.221902        26.419748       0.457737       -13.54%     15.57%
         330           21.080963       0.298461        18.293687       0.217398        24.236671       0.435328       -13.22%     14.97%
         340           20.148934       0.258167        17.417402       0.184774        23.279981       0.375902       -13.56%     15.54%
         350           19.175715       0.344954        16.507245       0.246159        22.285136       0.501831       -13.92%     16.22%
         360           18.091498       0.240638        15.536434       0.170655        21.094261       0.354064       -14.12%     16.60%
         370           17.081935       0.256442        14.679925       0.183821        19.894822       0.371947       -14.06%     16.47%
         380           16.295470       0.206797        13.962550       0.148623        19.055157       0.299822       -14.32%     16.94%
         390           14.947752       0.222658        12.871407       0.159484        17.352192       0.323408       -13.89%     16.09%
         400           14.228286       0.330088        12.211399       0.236928        16.572211       0.477429       -14.18%     16.47%
         410           13.684252       0.190365        11.694846       0.136328        16.033433       0.274094       -14.54%     17.17%
         420           13.131324       0.263347        11.201487       0.189514        15.429272       0.379519       -14.70%     17.50%
         430           12.163412       0.268514        10.398742       0.192777        14.230791       0.386411       -14.51%     17.00%
         440           10.895849       0.415526        9.3893414       0.298166        12.590773       0.597981       -13.83%     15.56%
         450           11.032132       0.208512        9.3776483       0.149176        12.986129       0.299812       -15.00%     17.71%
         460           10.626232       0.163312        9.0333984       0.116814        12.493948       0.233603       -14.99%     17.58%
         470           9.5465538       0.399907        8.1678948       0.288273        11.113603       0.573278       -14.44%     16.41%
         480           9.5251900       0.151379        8.0818271       0.107763        11.222077       0.215988       -15.15%     17.81%
         490           9.2854855       0.240951        7.8488413       0.172836        10.983588       0.344646       -15.47%     18.29%
         500           8.7733235       0.157616        7.4168181       0.112354        10.356718       0.224523       -15.46%     18.05%
         510           8.2595620       0.144693        6.9889045       0.103365        9.7466328       0.205747       -15.38%     18.00%
         520           7.7354820       0.233980        6.5580300       0.166775        9.0861223       0.333462       -15.22%     17.46%
         530           7.5660322       0.137018        6.3755255      0.0995924        8.9679397       0.194497       -15.73%     18.53%
         540           7.1630939       0.144991        6.0345864       0.102795        8.4827251       0.206438       -15.75%     18.42%
         550           7.0693201       0.149466        5.9261550       0.106616        8.4250407       0.216948       -16.17%     19.18%
         560           6.7641723       0.136329        5.6654961      0.0961352        8.0803073       0.197014       -16.24%     19.46%
         570           6.5265632       0.174706        5.4584658       0.125056        7.8016090       0.251892       -16.37%     19.54%
         580           5.9498042       0.146979        4.9974450       0.105126        7.0644809       0.212381       -16.01%     18.73%
         590           5.7092893       0.131124        4.7807261      0.0931867        6.8060802       0.191031       -16.26%     19.21%
         600           5.6574342       0.120867        4.7178371      0.0856642        6.7838301       0.176802       -16.61%     19.91%
         610           5.4563694       0.125103        4.5552811      0.0876295        6.5343566       0.185778       -16.51%     19.76%
         620           5.0514229       0.127150        4.2366766      0.0895865        6.0024870       0.187553       -16.13%     18.83%
         630           4.9960783       0.147985        4.1511814       0.104627        6.0149230       0.216113       -16.91%     20.39%
         640           4.6677649       0.131975        3.8919599      0.0935578        5.6051904       0.194514       -16.62%     20.08%
         650           4.2580569       0.213239        3.5841097       0.153130        5.0321198       0.305713       -15.83%     18.18%
         660           4.3396177      0.0990030        3.6095348      0.0701798        5.2158811       0.144721       -16.82%     20.19%
         670           4.2099798       0.157417        3.4917997       0.112959        5.0770593       0.227597       -17.06%     20.60%
         680           4.1178592       0.205939        3.4140052       0.147805        4.9695085       0.295289       -17.09%     20.68%
         690           3.8199833      0.0938895        3.1674129      0.0663942        4.6062776       0.137643       -17.08%     20.58%
         700           3.5528947      0.0974316        2.9597148      0.0693403        4.2567338       0.141674       -16.70%     19.81%
         710           3.4671236      0.0992508        2.8831344      0.0704535        4.1623859       0.144568       -16.84%     20.05%
         720           3.4428180       0.117852        2.8419939      0.0835814        4.1747535       0.171549       -17.45%     21.26%
         730           3.2974554       0.123452        2.7115841      0.0872566        4.0117672       0.178960       -17.77%     21.66%
         740           3.1127768       0.141382        2.5864800      0.0978610        3.7448019       0.212331       -16.91%     20.30%
         750           3.0382436       0.147239        2.5092277       0.102165        3.6817956       0.219227       -17.41%     21.18%
         760           3.0577254      0.0943515        2.5103825      0.0668598        3.7404483       0.138741       -17.90%     22.33%
         770           2.8473800      0.0899909        2.3453380      0.0639279        3.4605890       0.130915       -17.63%     21.54%
         780           2.6062490      0.0779889        2.1663906      0.0550975        3.1268660       0.114254       -16.88%     19.98%
         790           2.6361985      0.0842838        2.1675779      0.0600697        3.2144393       0.123963       -17.78%     21.93%
         800           2.2463691       0.147458        1.8865083       0.105114        2.6555254       0.212930       -16.02%     18.21%
         810           2.4064712      0.0769988        1.9741834      0.0540842        2.9331711       0.112389       -17.96%     21.89%
         820           2.0828711       0.200338        1.7466316       0.142934        2.4675233       0.288693       -16.14%     18.47%
         830           2.1632332      0.0730882        1.7893655      0.0518799        2.6105378       0.106489       -17.28%     20.68%
         840           2.2704873      0.0937922        1.8498703      0.0667642        2.7984664       0.135915       -18.53%     23.25%
         850           2.1537295      0.0748284        1.7607485      0.0530417        2.6419191       0.109126       -18.25%     22.67%
         860           1.9362468      0.0758747        1.5999113      0.0538238        2.3396167       0.110570       -17.37%     20.83%
         870           1.8723473      0.0964232        1.5383526      0.0677796        2.2841689       0.139426       -17.84%     21.99%
         880           1.7447488      0.0727858        1.4460604      0.0514984        2.0992541       0.106799       -17.12%     20.32%
         890           1.5905816       0.258031        1.3220690       0.184778        1.9059780       0.370196       -16.88%     19.83%
         900           1.7017426      0.0670687        1.3996326      0.0476662        2.0693905      0.0974338       -17.75%     21.60%
         910           1.6845143      0.0610376        1.3779626      0.0435624        2.0664710      0.0893015       -18.20%     22.67%
