#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           3629.1500        2.74082        3110.1068        1.88982        4274.4856        4.20504       -14.30%     17.78%
          20           1226.0979        1.29146        1061.0385       0.906766        1426.8120        1.96431       -13.46%     16.37%
          30           528.24802        1.11200        458.71491       0.781678        612.28553        1.70158       -13.16%     15.91%
          40           279.28063       0.617446        243.14212       0.440431        322.64831       0.916742       -12.94%     15.53%
          50           167.05430       0.615757        145.62289       0.433345        192.68685       0.923890       -12.83%     15.34%
          60           109.02054       0.405305        95.030551       0.290292        125.79461       0.597366       -12.83%     15.39%
          70           75.206943       0.363753        65.640850       0.259445        86.624230       0.537078       -12.72%     15.18%
          80           53.727975       0.317080        46.958114       0.230440        61.848326       0.455537       -12.60%     15.11%
          90           40.008882       0.320825        34.938234       0.230349        46.078560       0.465693       -12.67%     15.17%
         100           30.454593       0.269971        26.531762       0.193218        35.170021       0.393497       -12.88%     15.48%
         110           24.592155       0.250458        21.255665       0.178206        28.693192       0.348721       -13.57%     16.68%
         120           19.035162       0.267607        16.551468       0.191904        22.024445       0.387270       -13.05%     15.70%
         130           14.878465       0.209295        12.972704       0.149565        17.136999       0.304685       -12.81%     15.18%
         140           12.620287       0.216625        10.917453       0.154394        14.689249       0.315108       -13.49%     16.39%
         150           10.185017       0.195452        8.8573968       0.141651        11.768646       0.280091       -13.04%     15.55%
         160           8.1325244       0.200903        7.1039421       0.144117        9.3355404       0.290287       -12.65%     14.79%
         170           7.0215830       0.158606        6.0999490       0.113775        8.1189805       0.229786       -13.13%     15.63%
         180           6.0307755       0.154645        5.2214930       0.111003        7.0080709       0.223626       -13.42%     16.21%
         190           5.0803536       0.123384        4.4016675      0.0887855        5.8945903       0.178409       -13.36%     16.03%
         200           4.4711373       0.121862        3.8608235      0.0877586        5.2099798       0.175885       -13.65%     16.52%
         210           3.9146822       0.212365        3.3706670       0.152875        4.5822482       0.304604       -13.90%     17.05%
         220           3.1287273       0.122293        2.7357588      0.0875489        3.5804647       0.177553       -12.56%     14.44%
         230           3.0548551       0.121820        2.6107896      0.0870315        3.6109278       0.176998       -14.54%     18.20%
         240           2.5488417       0.108629        2.1975821      0.0774748        2.9781940       0.158150       -13.78%     16.84%
         250           2.0352885      0.0983334        1.7833647      0.0710918        2.3216581       0.141350       -12.38%     14.07%
         260           2.0963886       0.105033        1.7744202      0.0747907        2.5106763       0.152965       -15.36%     19.76%
         270           1.6857968      0.0885393        1.4610455      0.0638168        1.9541512       0.127590       -13.33%     15.92%
         280           1.5844829      0.0827908        1.3568011      0.0595626        1.8677220       0.119452       -14.37%     17.88%
         290           1.2111916      0.0838819        1.0614763      0.0597602        1.3838267       0.122291       -12.36%     14.25%
         300           1.2290767      0.0767991        1.0615645      0.0546888        1.4321635       0.112159       -13.63%     16.52%
         310          0.97165953      0.0771673       0.86763219      0.0550275        1.0806579       0.112392       -10.71%     11.22%
         320          0.96095430      0.0832885       0.82709830      0.0597963        1.1236983       0.119997       -13.93%     16.94%
         330          0.85296693      0.0686408       0.74145506      0.0493621       0.98344037      0.0990147       -13.07%     15.30%
         340          0.81038746      0.0689359       0.69585379      0.0493518       0.95182520      0.0998733       -14.13%     17.45%
         350          0.64640806      0.0693370       0.56567332      0.0491987       0.73918260       0.100545       -12.49%     14.35%
         360          0.60227037      0.0564190       0.53332800      0.0406326       0.67661171      0.0814040       -11.45%     12.34%
         370          0.64100636      0.0536444       0.54742206      0.0385278       0.75839125      0.0776368       -14.60%     18.31%
         380          0.50721134      0.0707046       0.44260245      0.0506959       0.58174489       0.101862       -12.74%     14.69%
         390          0.49729057      0.0574314       0.43262758      0.0407096       0.57307335      0.0841635       -13.00%     15.24%
         400          0.46218140      0.0557462       0.39168121      0.0399885       0.55211564      0.0806898       -15.25%     19.46%
         410          0.35206090      0.0467371       0.31099714      0.0334586       0.39749372      0.0677339       -11.66%     12.90%
         420          0.41560538      0.0516046       0.35244862      0.0367929       0.49622264      0.0750468       -15.20%     19.40%
         430          0.28818425      0.0516823       0.25785804      0.0369405       0.31854771      0.0749640       -10.52%     10.54%
         440          0.30432551      0.0457793       0.26343344      0.0328565       0.35375520      0.0661204       -13.44%     16.24%
         450          0.27831095      0.0443713       0.23782799      0.0318306       0.32959498      0.0641663       -14.55%     18.43%
         460          0.21569618      0.0485617       0.18613451      0.0346608       0.25284405      0.0704884       -13.71%     17.22%
         470          0.25238671      0.0372202       0.22021527      0.0266409       0.28905062      0.0541245       -12.75%     14.53%
         480          0.20797718      0.0463369       0.18347556      0.0331321       0.23578035      0.0670303       -11.78%     13.37%
         490          0.22185203      0.0379873       0.19131569      0.0272696       0.25877471      0.0548880       -13.76%     16.64%
