#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          10           1377.5497        2.72789        1232.1770        1.96499        1551.6599        3.96169       -10.55%     12.64%
          20           448.97804        1.27103        405.51113       0.928877        497.55751        1.83428        -9.68%     10.82%
          30           193.15404        1.09979        174.78531       0.791126        212.70818        1.61831        -9.51%     10.12%
          40           102.24719       0.602967        92.850874       0.440309        111.81885       0.970234        -9.19%      9.36%
          50           61.416020       0.605358        55.827161       0.437213        66.787330       0.875109        -9.10%      8.75%
          60           40.536480       0.393987        36.766962       0.287028        44.139488       0.566444        -9.30%      8.89%
          70           28.125165       0.353248        25.580813       0.254859        30.420058       0.512302        -9.05%      8.16%
          80           20.100070       0.307452        18.313924       0.222015        21.652966       0.444474        -8.89%      7.73%
          90           14.999457       0.313695        13.684889       0.224077        16.107085       0.457522        -8.76%      7.38%
         100           11.493645       0.262874        10.440792       0.186950        12.428946       0.391691        -9.16%      8.14%
         110           9.7590799       0.243883        8.6880719       0.172378        10.872187       0.346167       -10.97%     11.41%
         120           7.3299612       0.262342        6.6454909       0.187263        7.9334431       0.381237        -9.34%      8.23%
         130           5.5349744       0.203788        5.0669100       0.144725        5.9026006       0.296344        -8.46%      6.64%
         140           4.9448544       0.211984        4.4331734       0.150318        5.4390411       0.315302       -10.35%      9.99%
         150           3.8633359       0.190871        3.5185328       0.137709        4.1477069       0.278800        -8.93%      7.36%
         160           2.9021204       0.196940        2.6896968       0.140680        3.0207305       0.285670        -7.32%      4.09%
         170           2.6575110       0.154413        2.4179074       0.110136        2.8653883       0.225733        -9.02%      7.82%
         180           2.3042579       0.151038        2.0802734       0.107876        2.5123363       0.220729        -9.72%      9.03%
         190           1.9520436       0.119247        1.7629113      0.0852068        2.1307722       0.173448        -9.69%      9.16%
         200           1.6968448       0.117782        1.5291571      0.0842375        1.8463478       0.170646        -9.88%      8.81%
         210           1.6367764       0.210287        1.4478115       0.151087        1.8454628       0.306777       -11.54%     12.75%
         220           1.0994065       0.119284        1.0271564      0.0849452        1.1466186       0.173145        -6.57%      4.29%
         230           1.2640455       0.118978        1.1037785      0.0845729        1.4429510       0.173686       -12.68%     14.15%
         240           1.0494854       0.105242       0.93176595      0.0745541        1.1696076       0.154192       -11.22%     11.45%
         250          0.67983700      0.0947536       0.64182961      0.0680502       0.69323993       0.136383        -5.59%      1.97%
         260          0.87181189       0.102063       0.74703413      0.0722184        1.0232881       0.149508       -14.31%     17.37%
         270          0.66464106      0.0853612       0.59897150      0.0610969       0.73384825       0.122504        -9.88%     10.41%
         280          0.61767201      0.0799931       0.54499414      0.0571713       0.69463896       0.116154       -11.77%     12.46%
         290          0.44021522      0.0814775       0.40946277      0.0576959       0.46585085       0.117261        -6.99%      5.82%
         300          0.47661206      0.0744163       0.42769285      0.0526428       0.52554297       0.106917       -10.26%     10.27%
         310          0.29760107      0.0749119       0.26486671       0.109756       0.30357835      0.0540162       -11.00%      2.01%
         320          0.35605854      0.0812565       0.31810200      0.0580594       0.39646979       0.114898       -10.66%     11.35%
         330          0.32310534      0.0666515       0.29376249      0.0476668       0.34973821      0.0955359        -9.08%      8.24%
         340          0.31122028      0.0669064       0.27567319      0.0476162       0.34947279      0.0954215       -11.42%     12.29%
         350          0.20902903      0.0674857       0.19636410      0.0476033       0.21475698      0.0963023        -6.06%      2.74%
         360          0.19067519      0.0543213       0.17838110      0.0789182       0.19116071      0.0551290        -6.45%      0.25%
         370          0.30261029      0.0515840       0.26057307      0.0367749       0.35534490      0.0734867       -13.89%     17.43%
         380          0.17420635      0.0689770       0.16255786      0.0492289       0.18234271      0.0976486        -6.69%      4.67%
         390          0.19147685      0.0553358       0.17418918      0.0397868       0.21079014      0.0799556        -9.03%     10.09%
         400          0.18827285      0.0540069       0.16065879      0.0385192       0.22166463      0.0786159       -14.67%     17.74%
         410          0.10979551      0.0449400       0.10561267      0.0327141       0.11144267      0.0640212        -3.81%      1.50%
         420          0.17252408      0.0500073       0.14787888      0.0354267       0.20349501      0.0716264       -14.29%     17.95%
         430         0.076170327      0.0499834      0.063904637      0.0729549      0.079021633      0.0362542       -16.10%      3.74%
         440          0.11784649      0.0443449       0.10605404      0.0316452       0.12897677      0.0644071       -10.01%      9.44%
         450          0.10360626      0.0419109      0.090457297      0.0297425       0.12021683      0.0599106       -12.69%     16.03%
         460         0.077880738      0.0464844      0.068189834      0.0328899      0.089451826      0.0680350       -12.44%     14.86%
         470         0.099340927      0.0358391      0.090954978      0.0254685       0.10586268      0.0508120        -8.44%      6.57%
         480         0.069653110      0.0451031      0.066748073      0.0328215      0.071126920      0.0640951        -4.17%      2.12%
         490         0.095366576      0.0365315      0.083861676      0.0260435       0.10766770      0.0531459       -12.06%     12.90%
