#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           872.88959        16.2659        749.59642        11.4941        1027.8361        24.0060       -14.12%     17.75%
        -4.9           1018.8826        22.7038        877.66864        16.7246        1194.1602        31.8627       -13.86%     17.20%
        -4.8           1136.2991        11.8124        984.44177        8.42355        1321.9445        17.4781       -13.36%     16.34%
        -4.7           1304.5982        13.4729        1129.9864        9.52612        1518.6035        20.0943       -13.38%     16.40%
        -4.6           1505.0983        12.1677        1303.3982        8.58379        1752.1934        18.3022       -13.40%     16.42%
        -4.5           1727.0254        29.2269        1491.0400        19.8941        2020.3616        45.1546       -13.66%     16.99%
        -4.4           1874.0851        13.6928        1630.2102        9.77549        2167.9927        20.3247       -13.01%     15.68%
        -4.3           2102.5095        16.5590        1828.9995        11.6517        2440.9123        23.6112       -13.01%     16.10%
        -4.2           2345.1008        22.7426        2038.8489        15.8751        2715.4263        34.2726       -13.06%     15.79%
        -4.1           2573.7019        21.7518        2239.6057        15.4162        2976.8455        32.2235       -12.98%     15.66%
          -4           2814.3213        17.8238        2450.2430        12.6517        3252.9861        26.5968       -12.94%     15.59%
        -3.9           3089.1861        17.0226        2687.1900        12.1014        3574.6470        25.3749       -13.01%     15.71%
        -3.8           3350.0175        26.4680        2913.4754        18.5529        3878.3702        39.7611       -13.03%     15.77%
        -3.7           3598.8999        19.1691        3133.8744        13.5065        4157.8981        28.8996       -12.92%     15.53%
        -3.6           3873.3624        21.4318        3374.8841        15.2657        4470.5531        31.7396       -12.87%     15.42%
        -3.5           4147.3417        29.9504        3608.7263        21.1078        4797.4769        44.7511       -12.99%     15.68%
        -3.4           4447.8132        23.4689        3866.9096        16.3286        5152.0543        33.4407       -13.06%     15.83%
        -3.3           4667.3043        23.2285        4064.3686        16.4193        5391.0494        34.7801       -12.92%     15.51%
        -3.2           4980.9285        20.2665        4332.0477        14.3859        5762.4715        30.3295       -13.03%     15.69%
        -3.1           5276.5451        24.6727        4580.7115        17.2955        6119.8417        37.2551       -13.19%     15.98%
          -3           5478.0845        28.5759        4766.1099        20.2794        6332.9093        42.3180       -13.00%     15.60%
        -2.9           5792.2553        25.6631        5029.9879        17.9533        6724.7677        41.7835       -13.16%     16.10%
        -2.8           6071.3327        24.5697        5267.1374        17.2203        7045.5506        37.2430       -13.25%     16.05%
        -2.7           6330.7655        26.5460        5487.5954        18.6244        7355.0951        40.0623       -13.32%     16.18%
        -2.6           6593.3705        25.4023        5709.0330        17.8126        7671.1652        38.4690       -13.41%     16.35%
        -2.5           6828.5589        24.8415        5912.8944        17.4693        7941.5471        37.5226       -13.41%     16.30%
