#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
         100           283.87756       0.470177        244.33188       0.350357        332.60654       0.655568       -13.93%     17.17%
         110           254.12239       0.420348        219.94973       0.315093        295.59294       0.582076       -13.45%     16.32%
         120           205.78464       0.446756        178.27971       0.334671        239.17849       0.618122       -13.37%     16.23%
         130           164.31501       0.338797        142.28503       0.255778        191.19099       0.464914       -13.41%     16.36%
         140           133.68295       0.302122        115.40752       0.228815        156.26365       0.412937       -13.67%     16.89%
         150           111.07621       0.268313        95.487078       0.203816        130.62404       0.365385       -14.03%     17.60%
         160           94.182572       0.265594        80.537918       0.201766        111.56060       0.361322       -14.49%     18.45%
         170           80.306173       0.216971        68.386697       0.165649        95.656009       0.293598       -14.84%     19.11%
         180           70.004044       0.215817        59.315341       0.164754        83.933992       0.291838       -15.27%     19.90%
         190           61.836708       0.194674        52.124677       0.148977        74.635314       0.262486       -15.71%     20.70%
         200           54.424254       0.164972        45.709055       0.126748        65.991054       0.221490       -16.01%     21.25%
         210           48.655714       0.170414        40.692544       0.130739        59.302167       0.228970       -16.37%     21.88%
         220           43.759217       0.152394        36.473030       0.117248        53.552943       0.204099       -16.65%     22.38%
         230           39.714783       0.130942        32.974577       0.101104        48.826594       0.174701       -16.97%     22.94%
         240           36.132577       0.131139        29.900632       0.101213        44.596676       0.174950       -17.25%     23.43%
         250           33.090226       0.123278        27.295447      0.0952653        40.993872       0.164199       -17.51%     23.89%
         260           30.229571       0.108466        24.883748      0.0840917        37.538628       0.143977       -17.68%     24.18%
         270           27.836467       0.108083        22.854556      0.0837286        34.667473       0.143516       -17.90%     24.54%
         280           25.679383      0.0940599        21.038999      0.0742650        32.047025       0.124456       -18.07%     24.80%
         290           23.606979      0.0960766        19.282290      0.0757296        29.547773       0.124544       -18.32%     25.17%
         300           22.081409      0.0908664        17.971235      0.0715766        27.740773       0.117862       -18.61%     25.63%
         310           20.255788      0.0864577        16.440940      0.0680255        25.519715       0.112283       -18.83%     25.99%
         320           18.927822      0.0811618        15.315749      0.0638237        23.922785       0.105465       -19.08%     26.39%
         330           17.754557      0.0781425        14.326001      0.0614295        22.505037       0.101576       -19.31%     26.76%
         340           16.550656      0.0685473        13.322479      0.0538738        21.031353      0.0891657       -19.50%     27.07%
