#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           618.11431        9.17568        538.96570        6.53913        715.69943        14.3081       -12.80%     15.79%
        -4.9           760.91025        9.93786        660.63057        7.01778        884.24908        14.0237       -13.18%     16.21%
        -4.8           877.05170        11.8858        768.46554        8.44685        1004.8929        17.6059       -12.38%     14.58%
        -4.7           1040.1380        14.0119        909.87801        10.0511        1195.0650        20.5020       -12.52%     14.89%
        -4.6           1215.4881        15.1531        1063.8050        10.8176        1395.1804        22.3051       -12.48%     14.78%
        -4.5           1430.6065        16.8190        1249.0226        11.9365        1648.1555        24.9162       -12.69%     15.21%
        -4.4           1606.2949        19.2612        1407.6003        13.6934        1843.5926        27.2618       -12.37%     14.77%
        -4.3           1867.9008        19.8511        1633.6712        14.1457        2145.7950        29.1925       -12.54%     14.88%
        -4.2           2066.0795        24.1387        1806.2067        16.8313        2375.2413        35.5039       -12.58%     14.96%
        -4.1           2355.1918        19.8973        2055.3914        13.8100        2715.9981        30.3913       -12.73%     15.32%
          -4           2571.1211        16.9284        2254.3234        12.0027        2943.4864        25.3514       -12.32%     14.48%
        -3.9           2857.5559        34.2026        2497.4520        23.2273        3287.9942        53.1152       -12.60%     15.06%
        -3.8           3123.3204        23.1393        2730.3739        16.6197        3592.2563        33.8315       -12.58%     15.01%
        -3.7           3422.7264        21.9856        2990.4385        15.5962        3938.6727        32.7180       -12.63%     15.07%
        -3.6           3652.5352        22.7858        3202.9942        15.2451        4187.3487        34.5601       -12.31%     14.64%
        -3.5           3964.4176        31.4731        3464.6118        22.1889        4560.7116        46.8966       -12.61%     15.04%
        -3.4           4230.7015        23.8814        3697.5226        16.9511        4865.3235        35.5371       -12.60%     15.00%
        -3.3           4538.1302        22.7689        3961.5747        16.2479        5227.1639        33.7550       -12.70%     15.18%
        -3.2           4867.1992        22.3491        4242.4259        15.8471        5617.1838        33.4380       -12.84%     15.41%
        -3.1           5161.9698        26.2503        4492.0220        18.4478        5970.9255        39.5404       -12.98%     15.67%
          -3           5425.5936        25.2771        4721.8457        17.8665        6273.6508        37.8366       -12.97%     15.63%
        -2.9           5757.7790        23.5191        4999.3038        16.6226        6679.4432        35.3237       -13.17%     16.01%
        -2.8           6005.8234        25.8156        5218.7716        18.2218        6957.1049        38.8629       -13.10%     15.84%
        -2.7           6299.1270        23.5006        5465.7716        16.6918        7310.8116        35.1595       -13.23%     16.06%
        -2.6           6587.8743        27.1155        5707.7914        19.0843        7660.3736        40.8407       -13.36%     16.28%
        -2.5           6874.4933        30.6374        5947.4758        21.6868        8008.6113        45.7157       -13.48%     16.50%
        -2.4           7052.6863        27.8789        6110.8168        19.8476        8196.6517        41.3867       -13.35%     16.22%
