#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           226.35597        2.58797        195.43793        1.97151        264.48173        3.52062       -13.66%     16.84%
        -4.9           284.96040        2.86027        245.28843        2.17946        334.31735        3.88990       -13.92%     17.32%
        -4.8           326.89780        3.16522        283.12041        2.40979        380.28769        4.30853       -13.39%     16.33%
        -4.7           387.07813        3.48651        335.32732        2.65165        450.06456        4.75118       -13.37%     16.27%
        -4.6           455.55931        4.17409        394.66343        3.16045        529.60848        5.71340       -13.37%     16.25%
        -4.5           521.99111        4.50856        453.06484        3.41056        605.21904        6.17689       -13.20%     15.94%
        -4.4           594.00113        4.43419        516.33786        3.36563        687.23905        6.05551       -13.07%     15.70%
        -4.3           683.36762        5.20200        593.22940        3.93381        792.11195        7.12921       -13.19%     15.91%
        -4.2           765.45023        5.50665        665.17744        4.16234        885.81683        7.55074       -13.10%     15.72%
        -4.1           855.42051        5.84562        743.46148        4.41787        989.75966        8.01701       -13.09%     15.70%
          -4           945.63083        5.69163        822.97385        4.31060        1091.9855        7.79102       -12.97%     15.48%
        -3.9           1044.0051        6.61080        908.11341        4.98671        1206.4205        9.08453       -13.02%     15.56%
        -3.8           1148.3543        6.99200        997.77876        5.27456        1329.0085        9.60623       -13.11%     15.73%
        -3.7           1256.2763        7.24486        1090.9090        5.46556        1455.0249        9.95333       -13.16%     15.82%
        -3.6           1347.1924        6.80371        1170.7503        5.15017        1558.5928        9.31732       -13.10%     15.69%
        -3.5           1453.8393        7.71424        1262.5217        5.82147        1683.6278        10.5947       -13.16%     15.81%
        -3.4           1559.9224        7.99817        1353.1825        6.03119        1809.1952        10.9936       -13.25%     15.98%
        -3.3           1672.5211        7.52393        1448.6556        5.69338        1943.8277        10.3064       -13.38%     16.22%
        -3.2           1786.6534        7.73548        1546.2510        5.85402        2078.8086        10.5958       -13.46%     16.35%
        -3.1           1891.0015        8.66282        1634.5087        6.53690        2204.0188        11.8967       -13.56%     16.55%
          -3           1997.8502        8.89057        1725.0551        6.70755        2331.7065        12.2121       -13.65%     16.71%
        -2.9           2129.7191        8.33665        1833.3584        6.30650        2496.0257        11.4203       -13.92%     17.20%
        -2.8           2221.9133        8.46897        1911.4854        6.40870        2606.3232        11.5981       -13.97%     17.30%
        -2.7           2346.1445        8.60828        2013.0148        6.51472        2761.9849        11.7872       -14.20%     17.72%
        -2.6           2448.1833        9.59067        2097.9713        7.23858        2886.8434        13.1652       -14.30%     17.92%
        -2.5           2546.8629        9.63197        2179.7092        7.27456        3008.3971        13.2126       -14.42%     18.12%
        -2.4           2637.5879        10.1334        2254.8581        7.65182        3120.0681        13.8982       -14.51%     18.29%
        -2.3           2762.2959        9.92604        2355.2195        7.49523        3279.1809        13.6182       -14.74%     18.71%
        -2.2           2876.6508        10.1640        2446.4894        7.67321        3426.4496        13.9462       -14.95%     19.11%
        -2.1           2968.0185        9.32473        2521.6314        7.06256        3539.8917        12.7543       -15.04%     19.27%
          -2           3047.3497        10.2293        2586.6506        7.73104        3638.8090        14.0186       -15.12%     19.41%
        -1.9           3146.3313        9.53391        2665.5049        7.22373        3766.4203        13.0339       -15.28%     19.71%
        -1.8           3257.2903        11.6111        2753.5806        8.74401        3910.1898        15.9661       -15.46%     20.04%
        -1.7           3337.8783        9.68247        2818.7836        7.33513        4012.1411        13.2393       -15.55%     20.20%
        -1.6           3420.8605        10.7517        2884.2945        8.12779        4120.2561        14.7269       -15.69%     20.45%
        -1.5           3502.8821        10.6678        2950.1591        8.06637        4224.9595        14.6096       -15.78%     20.61%
        -1.4           3583.0323        10.7442        3013.4319        8.13039        4329.3609        14.7006       -15.90%     20.83%
        -1.3           3636.5541        10.7617        3056.1281        8.13690        4398.1842        14.7395       -15.96%     20.94%
        -1.2           3721.5925        9.92491        3123.1885        7.52310        4509.0647        13.5609       -16.08%     21.16%
        -1.1           3780.4534        10.9831        3169.8191        8.30089        4585.3544        15.0467       -16.15%     21.29%
          -1           3842.3956        10.0164        3218.7485        7.59659        4666.0347        13.6764       -16.23%     21.44%
        -0.9           3901.6814        11.1664        3264.7986        8.43397        4744.5687        15.3112       -16.32%     21.60%
        -0.8           3969.3142        11.0315        3317.0850        8.34068        4834.7600        15.1090       -16.43%     21.80%
        -0.7           4003.8431        11.0235        3344.6833        8.34000        4878.9396        15.0847       -16.46%     21.86%
        -0.6           4028.5342        10.9782        3364.3166        8.30723        4910.7811        15.0215       -16.49%     21.90%
        -0.5           4059.7740        10.1940        3388.6127        7.73050        4952.1008        13.9194       -16.53%     21.98%
        -0.4           4072.5569        10.2262        3399.4235        7.75387        4967.3186        13.9660       -16.53%     21.97%
