#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           13.355080      0.0843916        11.133949      0.0628216        16.303721       0.117889       -16.63%     22.08%
          60           38.791536       0.158118        32.577561       0.118563        46.934405       0.218841       -16.02%     20.99%
          70           858.06744       0.700433        726.20520       0.528578        1028.3707       0.961639       -15.37%     19.85%
          80           1396.0443       0.868368        1183.3302       0.654358        1670.0086        1.19394       -15.24%     19.62%
          90           40.278052       0.162211        34.350090       0.123342        47.821297       0.220588       -14.72%     18.73%
         100           12.681346      0.0798036        10.848186      0.0609315        15.001992       0.108026       -14.46%     18.30%
         110           6.0028058      0.0649430        5.1555624      0.0496387        7.0664422      0.0877421       -14.11%     17.72%
         120           3.4804689      0.0536757        2.9915310      0.0411224        4.0945379      0.0722985       -14.05%     17.64%
         130           2.1978155      0.0459932        1.8954879      0.0353013        2.5744863      0.0618171       -13.76%     17.14%
         140           1.5139988      0.0402922        1.3047520      0.0310133        1.7758485      0.0539681       -13.82%     17.30%
