#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           345.82495        16.0043        305.06183        11.2902        395.66486        23.2034       -11.79%     14.41%
        -4.9           398.94986        22.4887        354.40563        15.9169        452.29439        32.7988       -11.17%     13.37%
        -4.8           413.86354        11.6127        375.08478        8.25911        455.89670        16.8527        -9.37%     10.16%
        -4.7           472.40530        13.2822        427.34262        9.56555        523.36914        19.2821        -9.54%     10.79%
        -4.6           554.05271        11.8517        499.74386        8.48173        617.21779        17.4875        -9.80%     11.40%
        -4.5           644.21360        29.0772        576.18385        19.7675        725.88938        42.7096       -10.56%     12.68%
        -4.4           653.15827        13.3795        596.29115        9.61852        715.98845        19.6741        -8.71%      9.62%
        -4.3           738.45409        16.2524        673.51872        11.7364        811.10999        23.5766        -8.79%      9.84%
        -4.2           830.52155        22.4455        755.90493        16.0656        913.60513        32.6658        -8.98%     10.00%
        -4.1           897.01406        21.4100        818.34160        15.4483        985.26031        30.9259        -8.77%      9.84%
          -4           974.47833        17.3637        891.25346        12.5580        1066.5050        25.2310        -8.54%      9.44%
        -3.9           1084.2620        16.4762        987.14519        11.9854        1194.1682        23.8668        -8.96%     10.14%
        -3.8           1167.9357        26.1152        1063.3677        18.7933        1286.1415        37.8111        -8.95%     10.12%
        -3.7           1241.3865        18.6450        1134.8665        13.5450        1358.4212        27.0052        -8.58%      9.43%
        -3.6           1349.4234        20.9229        1232.6215        15.2193        1478.5511        30.1610        -8.66%      9.57%
        -3.5           1446.2831        29.5521        1319.8135        21.5656        1586.6237        42.1251        -8.74%      9.70%
        -3.4           1554.0321        22.9271        1415.1315        16.5491        1710.6276        31.0885        -8.94%     10.08%
        -3.3           1601.1914        22.6685        1465.0296        16.4330        1750.8849        32.8188        -8.50%      9.35%
        -3.2           1750.8536        19.5752        1593.9471        14.3420        1927.4131        28.1286        -8.96%     10.08%
        -3.1           1866.2779        24.1005        1693.1362        17.6447        2062.6268        34.4106        -9.28%     10.52%
          -3           1900.8701        28.0460        1737.4880        20.3806        2077.4773        40.2092        -8.60%      9.29%
        -2.9           2046.9098        25.0009        1861.4995        18.1710        2264.1123        38.7930        -9.06%     10.61%
        -2.8           2177.3073        23.9211        1972.4056        17.3859        2410.2146        34.6361        -9.41%     10.70%
        -2.7           2255.9058        25.9444        2043.5452        18.8907        2496.6335        37.3164        -9.41%     10.67%
        -2.6           2381.2302        24.7040        2151.4820        17.9809        2644.4534        35.6375        -9.65%     11.05%
        -2.5           2459.4838        24.1261        2228.1663        17.9408        2718.1457        34.7039        -9.41%     10.52%
        -2.4           2550.7983        22.5691        2304.9527        16.5206        2829.0890        32.3963        -9.64%     10.91%
        -2.3           2701.7326        25.3973        2434.5910        18.5384        3007.7548        36.5012        -9.89%     11.33%
        -2.2           2759.9078        26.2192        2492.5667        19.0217        3060.5676        37.8770        -9.69%     10.89%
        -2.1           2885.2742        25.7095        2594.6921        18.9137        3218.4723        36.6865       -10.07%     11.55%
          -2           2951.5833        28.0865        2657.9861        20.2041        3285.4300        41.0351        -9.95%     11.31%
        -1.9           3099.3119        25.5972        2778.1828        18.6389        3480.4494        42.0889       -10.36%     12.30%
        -1.8           3182.0540        29.5311        2848.3450        20.0518        3557.2613        42.6708       -10.49%     11.79%
        -1.7           3254.3945        23.2182        2918.3587        17.1005        3640.4195        33.1818       -10.33%     11.86%
        -1.6           3372.0347        25.7176        3015.4639        17.3659        3782.9653        36.9799       -10.57%     12.19%
        -1.5           3390.7126        26.7007        3042.8506        19.6304        3785.7839        37.9383       -10.26%     11.65%
        -1.4           3469.0405        25.3880        3108.1506        18.6141        3877.1957        39.6334       -10.40%     11.77%
        -1.3           3600.9552        28.7791        3215.6185        21.0224        4047.2589        41.1429       -10.70%     12.39%
        -1.2           3614.7205        23.3574        3236.8751        17.4248        4044.6718        32.9383       -10.45%     11.89%
        -1.1           3672.6498        31.7745        3286.1428        23.3942        4113.9321        44.9934       -10.52%     12.02%
          -1           3749.3342        29.1742        3351.9063        21.5098        4203.5993        41.3875       -10.60%     12.12%
        -0.9           3753.3607        25.0479        3355.3271        18.4295        4207.7006        35.8291       -10.60%     12.10%
        -0.8           3823.3250        23.8196        3417.4414        19.4738        4288.9867        33.6980       -10.62%     12.18%
        -0.7           3929.7855        28.4379        3495.4023        20.6400        4435.4136        41.0389       -11.05%     12.87%
        -0.6           3928.5504        28.7345        3505.3577        21.0642        4413.1347        40.9637       -10.77%     12.33%
        -0.5           3976.7223        25.7271        3544.5808        19.1048        4473.7022        36.2877       -10.87%     12.50%
        -0.4           3970.9556        25.1929        3543.7029        18.5636        4458.8659        35.7803       -10.76%     12.29%
        -0.3           4003.2173        30.1249        3567.4656        21.6618        4505.0196        43.7290       -10.89%     12.53%
        -0.2           4036.5959        28.2900        3593.0059        20.6733        4549.5465        40.5351       -10.99%     12.71%
        -0.1           4003.4282        25.9052        3571.0896        18.9798        4498.4598        37.0667       -10.80%     12.37%
           0           4015.1199        25.9500        3578.9415        19.0265        4505.6623        40.7975       -10.86%     12.22%
         0.1           4034.8928        28.2317        3592.1175        20.6440        4546.1980        40.3997       -10.97%     12.67%
         0.2           3993.9304        28.6171        3561.0676        20.7440        4491.1615        41.2768       -10.84%     12.45%
         0.3           3979.6216        25.1580        3549.2120        18.5298        4473.0078        35.8266       -10.82%     12.40%
         0.4           3984.0320        25.9617        3549.4225        19.1759        4485.2475        36.9004       -10.91%     12.58%
         0.5           3921.3091        25.7367        3503.6494        20.5154        4402.8074        36.4171       -10.65%     12.28%
         0.6           3917.5542        28.1013        3487.1093        20.8911        4416.7334        39.4637       -10.99%     12.74%
         0.7           3819.3991        26.4447        3414.0487        19.5023        4282.3965        37.9518       -10.61%     12.12%
         0.8           3747.4229        24.7685        3351.4216        18.2564        4204.3067        39.3931       -10.57%     12.19%
         0.9           3742.5503        28.6784        3346.9046        21.1606        4194.1118        40.6422       -10.57%     12.07%
           1           3655.2881        28.4662        3273.7919        21.1169        4088.8637        40.0405       -10.44%     11.86%
         1.1           3619.3348        23.1534        3240.0352        17.2247        4051.6895        32.7949       -10.48%     11.95%
         1.2           3606.2495        27.9961        3219.1844        20.5170        4055.4835        39.9357       -10.73%     12.46%
         1.3           3454.7033        27.0000        3100.1708        18.1900        3859.7240        38.8089       -10.26%     11.72%
         1.4           3388.3412        29.2804        3040.8978        21.3486        3783.1726        41.8747       -10.25%     11.65%
         1.5           3370.9911        23.5888        3016.2445        17.3903        3783.6766        36.9693       -10.52%     12.24%
         1.6           3284.7107        28.3330        2937.8152        20.1404        3689.6032        42.0562       -10.56%     12.33%
         1.7           3171.4628        26.7876        2847.8816        19.5990        3554.3694        41.5247       -10.20%     12.07%
         1.8           3093.6818        25.5385        2774.5516        18.6158        3461.4365        36.7912       -10.32%     11.89%
         1.9           2950.0987        28.1107        2656.8775        20.2209        3283.3893        41.0605        -9.94%     11.30%
           2           2874.2135        28.3399        2591.8536        19.0129        3200.7312        41.4342        -9.82%     11.36%
         2.1           2762.3125        26.0300        2494.3927        18.9139        3063.6709        37.5683        -9.70%     10.91%
         2.2           2693.5009        25.3608        2428.9653        18.5026        2995.3356        36.4640        -9.82%     11.21%
         2.3           2549.2872        22.6542        2304.1243        16.5706        2826.1557        32.5694        -9.62%     10.86%
         2.4           2463.3167        24.9938        2230.5245        18.2129        2724.6135        34.9466        -9.45%     10.61%
         2.5           2369.0748        25.1205        2143.6224        18.2116        2624.7602        36.4297        -9.52%     10.79%
         2.6           2265.9293        26.8449        2050.3258        19.4816        2512.2516        38.7247        -9.52%     10.87%
         2.7           2180.4361        24.0061        1974.4932        17.4346        2414.9533        34.7938        -9.45%     10.76%
         2.8           2040.0587        24.3897        1856.6989        17.7666        2243.5996        35.0105        -8.99%      9.98%
         2.9           1903.0555        28.2323        1738.8183        20.5096        2081.1447        40.4791        -8.63%      9.36%
           3           1866.7979        24.2561        1693.3965        17.7415        2063.7494        34.6596        -9.29%     10.55%
         3.1           1751.2070        19.7009        1594.2288        14.4181        1927.7451        28.3486        -8.96%     10.08%
         3.2           1603.2184        23.2854        1466.2420        16.8392        1754.2268        33.8063        -8.54%      9.42%
         3.3           1555.9127        23.1724        1416.3680        16.6495        1713.0534        33.9240        -8.97%     10.10%
         3.4           1450.5748        29.5784        1322.6119        21.6082        1593.6206        42.1013        -8.82%      9.86%
         3.5           1356.4102        20.9984        1237.2164        15.2891        1489.6823        30.2290        -8.79%      9.83%
         3.6           1238.9019        18.7483        1133.3883        13.6114        1353.9910        27.1722        -8.52%      9.29%
         3.7           1161.3504        25.3556        1059.3105        18.2652        1278.5476        38.0328        -8.79%     10.09%
         3.8           1079.4747        17.7351        983.83956        12.8191        1187.0515        25.8506        -8.86%      9.97%
         3.9           969.81582        18.0829        887.96099        13.0682        1059.5937        26.2898        -8.44%      9.26%
           4           904.00803        20.5923        823.19586        14.9021        995.66126        29.6372        -8.94%     10.14%
         4.1           830.50983        22.3368        755.74268        15.9875        914.11878        32.5238        -9.00%     10.07%
         4.2           735.26634        16.4444        671.35054        11.8783        806.23494        23.8414        -8.69%      9.65%
         4.3           651.67505        13.5062        595.37634        9.68635        713.44746        19.9323        -8.64%      9.48%
         4.4           646.96439        29.1065        578.19644        19.7893        730.20606        42.7455       -10.63%     12.87%
         4.5           555.69350        11.8759        500.85500        8.50571        619.71153        17.4988        -9.87%     11.52%
         4.6           469.51374        13.1345        425.28252        9.48942        519.18958        19.0060        -9.42%     10.58%
         4.7           413.07822        11.5492        374.52116        8.21187        454.63934        16.7604        -9.33%     10.06%
         4.8           399.71060        22.4895        354.81434        15.9204        453.81434        32.7893       -11.23%     13.54%
         4.9           346.68372        15.9988        305.62106        11.2866        397.19279        23.1924       -11.84%     14.57%
