#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           50.939808      0.0530825        42.991794      0.0453887        61.260484      0.0647012       -15.60%     20.26%
           5           155.19046      0.0940300        130.92846      0.0803120        186.71192       0.114741       -15.63%     20.31%
          10           266.68680       0.123830        224.82430       0.105750        321.18199       0.151108       -15.70%     20.43%
          15           382.88888       0.147985        322.80790       0.126447        461.12276       0.180481       -15.69%     20.43%
          20           496.84317       0.168513        419.99337       0.144071        596.33488       0.205376       -15.47%     20.02%
          25           595.56182       0.183691        506.14320       0.157231        709.79053       0.223501       -15.01%     19.18%
          30           659.39449       0.191990        565.03406       0.164489        777.12560       0.233214       -14.31%     17.85%
          35           633.10117       0.186322        546.54937       0.159705        738.50315       0.226134       -13.67%     16.65%
          40           473.81406       0.154150        406.62571       0.131956        557.41233       0.187741       -14.18%     17.64%
          45           304.35484       0.114927        257.16116      0.0979959        365.80528       0.141150       -15.51%     20.19%
          50           197.49170      0.0876965        164.85360      0.0744103        241.21312       0.108642       -16.53%     22.14%
          55           134.24266      0.0696933        111.07979      0.0587790        165.81136      0.0870754       -17.25%     23.52%
          60           94.980626      0.0570538        78.112278      0.0478556        118.21793      0.0717729       -17.76%     24.47%
          65           69.398033      0.0479473        56.820305      0.0400516        86.848674      0.0606032       -18.12%     25.15%
          70           51.899197      0.0407782        42.345902      0.0338944        65.221125      0.0518019       -18.41%     25.67%
          75           39.620524      0.0352792        32.252246      0.0292562        49.928581      0.0448996       -18.60%     26.02%
          80           30.855856      0.0306301        25.060578      0.0253258        38.986771      0.0390963       -18.78%     26.35%
          85           24.300088      0.0269518        19.684503      0.0225249        30.754584      0.0344155       -18.99%     26.56%
          90           19.394508      0.0238488        15.674903      0.0199268        24.602677      0.0301209       -19.18%     26.85%
          95           15.618324      0.0211248        12.583946      0.0175439        19.879185      0.0268215       -19.43%     27.28%
         100           12.726754      0.0188987        10.229248      0.0156404        16.241600      0.0240722       -19.62%     27.62%
         105           10.506430      0.0172526        8.4327626      0.0142909        13.428859      0.0219495       -19.74%     27.82%
         110           8.6602788      0.0156360        6.9341149      0.0129832        11.098653      0.0198404       -19.93%     28.16%
         115           7.2314638      0.0145131        5.7818862      0.0120389        9.2819228      0.0184167       -20.05%     28.35%
         120           6.0552820      0.0130336        4.8318359      0.0107311        7.7890605      0.0166603       -20.20%     28.63%
         125           5.1206192      0.0119036        4.0823672     0.00989495        6.5935507      0.0150881       -20.28%     28.76%
         130           4.3367276      0.0109954        3.4505444     0.00909852        5.5963206      0.0139938       -20.43%     29.04%
         135           3.7074906      0.0101013        2.9478042     0.00839300        4.7884531      0.0127975       -20.49%     29.16%
         140           3.1704991     0.00927223        2.5176196     0.00769374        4.1005750      0.0117697       -20.59%     29.34%
         145           2.7446041     0.00864507        2.1769461     0.00712588        3.5543619      0.0110425       -20.68%     29.50%
         150           2.3788990     0.00832580        1.8865377     0.00698773        3.0813945      0.0104382       -20.70%     29.53%
         155           2.0597472     0.00763286        1.6308169     0.00635184        2.6728779     0.00964513       -20.82%     29.77%
         160           1.7981467     0.00720251        1.4233850     0.00605401        2.3341549     0.00904276       -20.84%     29.81%
         165           1.5660500     0.00709883        1.2391868     0.00582824        2.0339582     0.00907421       -20.87%     29.88%
         170           1.3742929     0.00613350        1.0867868     0.00515982        1.7861223     0.00769526       -20.92%     29.97%
         175           1.2114500     0.00647483       0.95669109     0.00542177        1.5767643     0.00812428       -21.03%     30.16%
         180           1.0736632     0.00679726       0.84742340     0.00575703        1.3982916     0.00840849       -21.07%     30.24%
         185          0.94487932     0.00506604       0.74526189     0.00415393        1.2315308     0.00648988       -21.13%     30.34%
         190          0.84126669     0.00614230       0.66449797     0.00544245        1.0950651     0.00721460       -21.01%     30.17%
         195          0.74660022     0.00496870       0.58749076     0.00413095       0.97575050     0.00629029       -21.31%     30.69%
         200          0.65963952     0.00440100       0.51795364     0.00362161       0.86400642     0.00560775       -21.48%     30.98%
         205          0.59829035     0.00440744       0.47087465     0.00376469       0.78185287     0.00543802       -21.30%     30.68%
         210          0.53520334     0.00384119       0.42046217     0.00316486       0.70066188     0.00489994       -21.44%     30.92%
         215          0.47807785     0.00370830       0.37631145     0.00309901       0.62472960     0.00466936       -21.29%     30.68%
         220          0.44004049     0.00428295       0.34690710     0.00385909       0.57414038     0.00494301       -21.16%     30.47%
         225          0.38598270     0.00414495       0.30346268     0.00376712       0.50506297     0.00473338       -21.38%     30.85%
         230          0.35162111     0.00415823       0.27635915     0.00385220       0.46032891     0.00465349       -21.40%     30.92%
         235          0.31579888     0.00318607       0.24746318     0.00269118       0.41466813     0.00396517       -21.64%     31.31%
         240          0.28796478     0.00260439       0.22550501     0.00207358       0.37840035     0.00342645       -21.69%     31.41%
         245          0.26191611     0.00296910       0.20504026     0.00241350       0.34433654     0.00383089       -21.72%     31.47%
         250          0.24201565     0.00386363       0.18986102     0.00318429       0.31744706     0.00488352       -21.55%     31.17%
         255          0.21766654     0.00242437       0.17037935     0.00196173       0.28618370     0.00313864       -21.72%     31.48%
         260          0.19919871     0.00252572       0.15638825     0.00221384       0.26110218     0.00300077       -21.49%     31.08%
         265          0.18372383     0.00292212       0.14478047     0.00259031       0.23988995     0.00345054       -21.20%     30.57%
         270          0.16454285     0.00298684       0.12896052     0.00258376       0.21612722     0.00357140       -21.62%     31.35%
         275          0.15009255     0.00231741       0.11726310     0.00196337       0.19782097     0.00289627       -21.87%     31.80%
         280          0.13806139     0.00236119       0.10793411     0.00189043       0.18182652     0.00306859       -21.82%     31.70%
         285          0.12789313     0.00448428       0.10051880     0.00369766       0.16753918     0.00560350       -21.40%     31.00%
         290          0.11572425     0.00174658      0.090738012     0.00144448       0.15196905     0.00222104       -21.59%     31.32%
         295          0.11167088     0.00441953      0.088410984     0.00419122       0.14511864     0.00455538       -20.83%     29.95%
         300         0.098864270     0.00158324      0.077434151     0.00130271       0.13002271     0.00203116       -21.68%     31.52%
         305         0.094470612     0.00212860      0.073898443     0.00182910       0.12439244     0.00257238       -21.78%     31.67%
         310         0.090279927     0.00363862      0.071036818     0.00306485       0.11807001     0.00446041       -21.31%     30.78%
         315         0.076055724     0.00339972      0.059279032     0.00268607       0.10057645     0.00442677       -22.06%     32.24%
         320         0.073267889     0.00186528      0.057195421     0.00162547      0.096666871     0.00223809       -21.94%     31.94%
         325         0.066978767     0.00140557      0.052183816     0.00118314      0.088567053     0.00173630       -22.09%     32.23%
         330         0.058279277     0.00385590      0.045683244     0.00295561      0.076626878     0.00515113       -21.61%     31.48%
         335         0.058031434     0.00195556      0.045466424     0.00154243      0.076299387     0.00257279       -21.65%     31.48%
         340         0.054620223     0.00127271      0.042853600     0.00111309      0.071679620     0.00151605       -21.54%     31.23%
         345         0.049376726     0.00140773      0.038444709     0.00111992      0.065346134     0.00184423       -22.14%     32.34%
         350         0.047613080     0.00136542      0.037344463     0.00115087      0.062536298     0.00170481       -21.57%     31.34%
