#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           647.62720        3.21243        575.26009        2.27789        730.68293        4.86245       -11.17%     12.82%
           5           1435.4149        2.75249        1273.7862        1.91884        1619.1859        4.19179       -11.26%     12.80%
          10           1574.0572        2.76490        1384.5741        1.93796        1794.5862        4.18276       -12.04%     14.01%
          15           1425.4958        2.34797        1243.7648        1.69237        1641.5077        3.46771       -12.75%     15.15%
          20           1214.7170        1.83213        1051.4196        1.27584        1414.3208        3.15531       -13.44%     16.43%
          25           1010.9400        1.95824        868.84318        1.33689        1186.5733        2.69693       -14.06%     17.37%
          30           832.02985        1.54831        711.35758        1.07512        982.72050        2.37380       -14.50%     18.11%
          35           686.64765        1.20009        584.33675       0.864233        815.54161        1.78355       -14.90%     18.77%
          40           568.66058        1.01111        481.99626       0.722402        678.64567        1.50825       -15.24%     19.34%
          45           471.53966        1.07831        398.47151       0.768279        564.70789        1.60228       -15.50%     19.76%
          50           393.84719       0.936934        331.78704       0.660129        473.37373        1.40676       -15.76%     20.19%
          55           329.58685       0.871134        276.93648       0.613390        397.35406        1.30694       -15.97%     20.56%
          60           277.92394       0.783718        232.96002       0.547134        336.00055        1.18449       -16.18%     20.90%
          65           233.75344       0.649746        195.77346       0.461096        282.77907       0.967382       -16.25%     20.97%
          70           198.71390       0.640157        166.08322       0.455778        241.01022       0.946641       -16.42%     21.29%
          75           169.33707       0.578810        141.26534       0.404664        205.84119       0.870945       -16.58%     21.56%
          80           144.08356       0.476095        120.15183       0.337768        175.19173       0.707671       -16.61%     21.59%
          85           122.99206       0.449462        102.50281       0.318526        149.62787       0.668297       -16.66%     21.66%
          90           106.47004       0.409570        88.602974       0.292926        129.81326       0.670105       -16.78%     21.92%
          95           91.955864       0.433213        76.422947       0.309672        112.25638       0.634130       -16.89%     22.08%
         100           78.932451       0.357271        65.613300       0.255206        96.331766       0.522605       -16.87%     22.04%
         105           68.531638       0.339064        56.941354       0.228564        83.729861       0.497716       -16.91%     22.18%
         110           59.653569       0.283140        49.424606       0.203570        73.038313       0.411146       -17.15%     22.44%
         115           52.136880       0.286273        43.107823       0.203958        63.991739       0.419913       -17.32%     22.74%
         120           45.472321       0.251571        37.629194       0.178867        55.714856       0.372600       -17.25%     22.52%
         125           40.067712       0.219734        33.054560       0.157899        49.283034       0.319707       -17.50%     23.00%
         130           35.459387       0.222106        29.194531       0.159076        43.720923       0.323753       -17.67%     23.30%
         135           30.945468       0.202158        25.468717       0.145042        38.160923       0.293777       -17.70%     23.32%
         140           27.392780       0.184467        22.516966       0.131812        33.877804       0.303669       -17.80%     23.67%
         145           24.514922       0.187684        20.146501       0.135019        30.266889       0.272145       -17.82%     23.46%
         150           21.754433       0.163680        17.847371       0.122933        26.936856       0.238505       -17.96%     23.82%
         155           19.113224       0.264786        15.689821       0.187813        23.624634       0.385298       -17.91%     23.60%
         160           17.090157       0.187691        14.011827       0.133732        21.148238       0.274713       -18.01%     23.75%
         165           15.416486       0.148510        12.626961       0.106235        19.098264       0.216274       -18.09%     23.88%
         170           13.876977       0.176193        11.335462       0.124603        17.247096       0.258840       -18.31%     24.29%
         175           12.361009       0.121877        10.108296      0.0871779        15.336115       0.177505       -18.22%     24.07%
         180           10.976522       0.115282        8.9703257      0.0778026        13.619620       0.169631       -18.28%     24.08%
         185           9.8070815       0.162379        8.0317177       0.116609        12.138646       0.234063       -18.10%     23.77%
         190           9.0940111       0.114989        7.4311616      0.0815287        11.290551       0.168437       -18.29%     24.15%
         195           8.2252695       0.101073        6.7185333      0.0721220        10.213595       0.147637       -18.32%     24.17%
         200           7.3073451       0.151395        5.9578095       0.108710        9.0945363       0.218013       -18.47%     24.46%
         205           6.6639352       0.100944        5.4478806      0.0719280        8.2645550       0.147223       -18.25%     24.02%
         210           6.0131894      0.0816714        4.9065769      0.0581205        7.4719669       0.119573       -18.40%     24.26%
         215           5.5492399      0.0913810        4.5130517      0.0650263        6.9235483       0.133331       -18.67%     24.77%
         220           4.8646164      0.0838577        3.9810991      0.0597900        6.0195717       0.122194       -18.16%     23.74%
         225           4.6026943      0.0785236        3.7437798      0.0556425        5.7413045       0.115289       -18.66%     24.74%
         230           4.1819863      0.0794157        3.4017536      0.0564730        5.2157941       0.115883       -18.66%     24.72%
         235           3.9221482      0.0578899        3.1689389      0.0411878        4.9333214      0.0850337       -19.20%     25.78%
         240           3.4306023      0.0766251        2.8020709      0.0543503        4.2546317       0.112047       -18.32%     24.02%
         245           3.2705135      0.0613865        2.6497603      0.0431749        4.0985089      0.0908267       -18.98%     25.32%
         250           3.0112653      0.0626190        2.4379649      0.0445446        3.7740193      0.0914324       -19.04%     25.33%
         255           2.6902402      0.0584457        2.1856231      0.0415909        3.3568465      0.0854043       -18.76%     24.78%
         260           2.4884196      0.0537320        2.0172502      0.0380375        3.1140827      0.0789374       -18.93%     25.14%
         265           2.3057561       0.113096        1.8757358      0.0804544        2.8725427       0.163777       -18.65%     24.58%
         270           2.1719313      0.0588571        1.7568832      0.0416207        2.7257320      0.0862834       -19.11%     25.50%
         275           1.9791563      0.0518346        1.6027337      0.0367292        2.4802326      0.0760973       -19.02%     25.32%
         280           1.7520783      0.0456723        1.4285893      0.0321273        2.1752083      0.0675644       -18.46%     24.15%
         285           1.6781060      0.0406655        1.3578814      0.0290216        2.1029333      0.0594401       -19.08%     25.32%
         290           1.5997183       0.118765        1.2912818      0.0852737        2.0105439       0.170126       -19.28%     25.68%
         295           1.4924526      0.0402507        1.2040520      0.0285739        1.8778550      0.0590448       -19.32%     25.82%
         300           1.4034990      0.0430555        1.1321173      0.0305796        1.7654775      0.0631093       -19.34%     25.79%
         305           1.2857823      0.0395532        1.0387451      0.0280554        1.6133532      0.0582025       -19.21%     25.48%
         310           1.2060800      0.0431144       0.96867611      0.0304579        1.5252210      0.0632699       -19.68%     26.46%
         315           1.0919225      0.0348754       0.88088620      0.0247550        1.3740225      0.0510463       -19.33%     25.84%
         320           1.0767903      0.0356815       0.86081083      0.0252267        1.3702167      0.0524080       -20.06%     27.25%
