#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           35.172950       0.199724        29.964793       0.154004        41.743611       0.298353       -14.81%     18.68%
          60           102.08123       0.395243        87.344611       0.286114        120.45459       0.585661       -14.44%     18.00%
          70           2269.7630        2.12569        1953.7527        1.49370        2659.4004        3.20545       -13.92%     17.17%
          80           3683.9233        2.76285        3176.6612        1.93420        4306.7219        4.17176       -13.77%     16.91%
          90           106.68166       0.459698        92.444025       0.326452        123.99574       0.684200       -13.35%     16.23%
         100           33.417433       0.227047        29.024964       0.163557        38.752591       0.333219       -13.14%     15.97%
         110           15.889545       0.181025        13.860529       0.128728        18.325278       0.269712       -12.77%     15.33%
         120           8.9420252       0.147498        7.8374025       0.106610        10.249041       0.215385       -12.35%     14.62%
         130           5.8023534       0.111259        5.0660527      0.0808331        6.7126948       0.173325       -12.69%     15.69%
         140           3.8936002       0.100093        3.4270179      0.0730008        4.4399931       0.145076       -11.98%     14.03%
