#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           220.03721       0.577400        200.21115       0.434674        239.26744       0.733800        -9.01%      8.74%
           5           511.98932       0.961367        457.84794       0.720024        567.16464        1.22091       -10.57%     10.78%
          10           578.09049       0.896818        506.75227       0.675408        659.79340        1.23595       -12.34%     14.13%
          15           533.25550       0.915416        460.05920       0.689051        622.83112        1.26069       -13.73%     16.80%
          20           459.30743       0.764205        391.11860       0.577778        546.30793        1.04723       -14.85%     18.94%
          25           385.72055       0.750906        324.89842       0.567802        465.55728        1.02772       -15.77%     20.70%
          30           320.24190       0.642039        267.48464       0.486702        390.81214       0.876077       -16.47%     22.04%
          35           265.10485       0.566137        219.88672       0.430146        326.43843       0.770255       -17.06%     23.14%
          40           221.93891       0.459286        182.79586       0.350344        275.68855       0.622237       -17.64%     24.22%
          45           184.63655       0.438182        151.35106       0.334330        230.69535       0.592985       -18.03%     24.95%
          50           154.98428       0.360771        126.45723       0.276282        194.72892       0.486256       -18.41%     25.64%
          55           130.13537       0.320467        105.79967       0.245821        164.20759       0.431014       -18.70%     26.18%
          60           110.47800       0.309463        89.481143       0.237390        140.01592       0.415906       -19.01%     26.74%
          65           93.409482       0.288723        75.461616       0.221710        118.73392       0.387447       -19.21%     27.11%
          70           79.207715       0.228830        63.855691       0.176299        100.92027       0.306072       -19.38%     27.41%
          75           67.566718       0.222214        54.356734       0.171241        86.291408       0.296952       -19.55%     27.71%
          80           57.661146       0.186883        46.316901       0.144487        73.765248       0.248912       -19.67%     27.93%
          85           49.560673       0.168004        39.761027       0.129950        63.486740       0.223594       -19.77%     28.10%
          90           42.598128       0.166504        34.102272       0.130556        54.637328       0.221625       -19.94%     28.26%
          95           36.671786       0.138919        29.289263       0.108894        47.074381       0.184358       -20.13%     28.37%
         100           31.793057       0.137023        25.328657       0.107269        40.900665       0.178911       -20.33%     28.65%
         105           27.638674       0.124971        21.975098      0.0977166        35.631953       0.163394       -20.49%     28.92%
         110           24.170704       0.112862        19.180392      0.0882245        31.225010       0.147620       -20.65%     29.19%
         115           21.143578       0.104558        16.741142      0.0816334        27.378122       0.136932       -20.82%     29.49%
         120           18.426166      0.0898704        14.572353      0.0701416        23.891137       0.117794       -20.91%     29.66%
         125           16.067692      0.0827444        12.689007      0.0645272        20.866331       0.108552       -21.03%     29.87%
         130           14.255046      0.0764952        11.240886      0.0633444        18.551898       0.100422       -21.14%     30.14%
         135           12.455841      0.0779705        9.8049871      0.0607563        16.231854       0.102322       -21.28%     30.32%
         140           11.113409      0.0657867        8.7345890      0.0512045        14.505510      0.0864844       -21.40%     30.52%
         145           9.7885851      0.0648953        7.6840345      0.0504738        12.793985      0.0853512       -21.50%     30.70%
         150           8.7668208      0.0603726        6.8736832      0.0469384        11.472931      0.0794413       -21.59%     30.87%
         155           7.7222850      0.0569057        6.0494042      0.0442235        10.116729      0.0749117       -21.66%     31.01%
         160           6.9329114      0.0541101        5.4270684      0.0420459        9.0899013      0.0712433       -21.72%     31.11%
         165           6.1289061      0.0503843        4.7937263      0.0391269        8.0440145      0.0663860       -21.78%     31.25%
         170           5.5508025      0.0438970        4.3355329      0.0341044        7.2955204      0.0578470       -21.89%     31.43%
         175           5.0159437      0.0414041        3.9122592      0.0320820        6.6019310      0.0547060       -22.00%     31.62%
         180           4.4463479      0.0383177        3.4662448      0.0296991        5.8562469      0.0506146       -22.04%     31.71%
         185           4.0480645      0.0384164        3.1522692      0.0297786        5.3379025      0.0507232       -22.13%     31.86%
         190           3.6870946      0.0368669        2.8687640      0.0285579        4.8662511      0.0487066       -22.19%     31.98%
         195           3.3031165      0.0347758        2.5674071      0.0269299        4.3645142      0.0459620       -22.27%     32.13%
         200           3.0080491      0.0322896        2.3368359      0.0249934        3.9770061      0.0427026       -22.31%     32.21%
         205           2.7041390      0.0286790        2.1000399      0.0221879        3.5811735      0.0403346       -22.34%     32.43%
         210           2.4755900      0.0270060        1.9201458      0.0208678        3.2786931      0.0358035       -22.44%     32.44%
         215           2.3134861      0.0285908        1.7910947      0.0221171        3.0697614      0.0378228       -22.58%     32.69%
         220           2.0420146      0.0244828        1.5822049      0.0189117        2.7079755      0.0324707       -22.52%     32.61%
         225           1.8521340      0.0248713        1.4341421      0.0192364        2.4581893      0.0329289       -22.57%     32.72%
         230           1.7024934      0.0232510        1.3173125      0.0179715        2.2611104      0.0308014       -22.62%     32.81%
         235           1.5210203      0.0220718        1.1765046      0.0171166        2.0213073      0.0291605       -22.65%     32.89%
         240           1.4329084      0.0208894        1.1061277      0.0161234        1.9077155      0.0277167       -22.81%     33.14%
         245           1.2852337      0.0200435       0.99286986      0.0154839        1.7103659      0.0265663       -22.75%     33.08%
         250           1.2012407      0.0188445       0.92643064      0.0145385        1.6011876      0.0250174       -22.88%     33.29%
         255           1.1020338      0.0172614       0.85028972      0.0133201        1.4685771      0.0229231       -22.84%     33.26%
         260           1.0342276      0.0185492       0.79766032      0.0143781        1.3783714      0.0245069       -22.87%     33.28%
         265          0.95773330      0.0155631       0.73798449      0.0119989        1.2778945      0.0206894       -22.94%     33.43%
         270          0.86937404      0.0175502       0.67013930      0.0135076        1.1578414      0.0212759       -22.92%     33.18%
         275          0.79756160      0.0158184       0.61422705      0.0121930        1.0650444      0.0210136       -22.99%     33.54%
         280          0.73296621      0.0147414       0.56334769      0.0113471       0.98084306      0.0196102       -23.14%     33.82%
         285          0.67414306      0.0140351       0.51822817      0.0108176       0.90207682      0.0186500       -23.13%     33.81%
         290          0.60362548      0.0120683       0.46447413     0.00930117       0.80702343      0.0160503       -23.05%     33.70%
         295          0.56574141      0.0133691       0.43539320      0.0102866       0.75617731      0.0177885       -23.04%     33.66%
         300          0.54418410      0.0121035       0.41803516     0.00931426       0.72888964      0.0161128       -23.18%     33.94%
         305          0.51061502      0.0110644       0.39160743     0.00850700       0.68495872      0.0147472       -23.31%     34.14%
