#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           2693.3997        6.30949        2398.1891        9.58701        2882.1699        5.53201       -10.96%      7.01%
           5           2285.2385       0.911485        1892.1722       0.685289        2749.9697        1.26838       -17.20%     20.34%
          10           1405.7219       0.770295        1141.7450       0.569926        1742.4441        1.08827       -18.78%     23.95%
          15           1022.0351       0.697861        823.92479       0.511512        1281.2177       0.995049       -19.38%     25.36%
          20           795.72000       0.652586        639.08895       0.474961        1003.1455       0.937135       -19.68%     26.07%
          25           642.53943       0.622401        514.89722       0.450892        812.79387       0.897882       -19.87%     26.50%
          30           529.34445       0.581377        423.69342       0.419940        670.84604       0.841108       -19.96%     26.73%
          35           441.71836       0.546471        353.29317       0.393533        560.45934       0.793140       -20.02%     26.88%
          40           371.14697       0.523927        296.76869       0.376495        471.17356       0.761717       -20.04%     26.95%
          45           315.10558       0.492955        251.91197       0.353508        400.17542       0.718305       -20.05%     27.00%
          50           269.58066       0.471292        215.38820       0.337625        342.70278       0.687153       -20.10%     27.12%
          55           228.64120       0.440006        182.94826       0.315304        290.10549       0.641234       -19.98%     26.88%
          60           197.71834       0.417090        158.13487       0.298491        251.03997       0.608603       -20.02%     26.97%
          65           169.42124       0.404900        135.59393       0.288739        214.95248       0.593014       -19.97%     26.87%
          70           146.76465       0.388793        117.49966       0.276787        186.13936       0.570393       -19.94%     26.83%
          75           127.66678       0.352404        102.21658       0.251220        161.92230       0.516316       -19.93%     26.83%
          80           110.05759       0.329045        88.224833       0.229585        139.27814       0.482095       -19.84%     26.55%
          85           96.634970       0.312192        77.306256       0.217472        122.52206       0.466075       -20.00%     26.79%
          90           84.248366       0.298158        67.373695       0.207115        106.84216       0.446409       -20.03%     26.82%
          95           74.004871       0.277900        59.105642       0.192840        93.982827       0.416683       -20.13%     27.00%
         100           64.754982       0.263049        51.731506       0.182491        82.181583       0.394435       -20.11%     26.91%
         105           57.151439       0.253100        45.622394       0.174925        72.582223       0.381250       -20.17%     27.00%
         110           50.640108       0.288363        40.364604       0.198839        64.428106       0.434035       -20.29%     27.23%
         115           43.845100       0.272501        35.044781       0.187783        55.561139       0.410595       -20.07%     26.72%
         120           39.228382       0.217018        31.316722       0.148572        49.770960       0.331096       -20.17%     26.87%
         125           34.972964       0.199138        27.880796       0.137529        44.451301       0.299749       -20.28%     27.10%
         130           30.871782       0.188186        24.620508       0.129839        39.199814       0.283661       -20.25%     26.98%
         135           27.882175       0.179832        22.203312       0.123795        35.471507       0.271730       -20.37%     27.22%
         140           24.465315       0.171021        19.514731       0.117340        31.046822       0.259531       -20.24%     26.90%
         145           22.034462       0.163895        17.584657       0.112021        27.931996       0.249829       -20.19%     26.77%
         150           19.795205       0.150713        15.768710       0.103499        25.155669       0.228227       -20.34%     27.08%
