#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           969.74649       0.950568        813.26875       0.714840        1175.7905        1.31237       -16.14%     21.25%
           5           1224.7735        1.25355        1033.8720       0.939884        1472.5937        1.73422       -15.59%     20.23%
          10           795.58160        1.02289        675.80354       0.771005        948.78322        1.40625       -15.06%     19.26%
          15           502.03573       0.868362        428.02015       0.655800        595.89752        1.19019       -14.74%     18.70%
          20           327.31360       0.634723        279.75110       0.482273        387.62812       0.812027       -14.53%     18.43%
          25           222.70751       0.570138        190.57070       0.433369        264.57368       0.730887       -14.43%     18.80%
          30           157.13363       0.444734        134.50078       0.339626        187.24483       0.570959       -14.40%     19.16%
          35           115.22525       0.413029        98.369337       0.327850        137.89863       0.531201       -14.63%     19.68%
          40           86.312002       0.324648        73.412061       0.257586        103.72077       0.417944       -14.95%     20.17%
          45           65.637475       0.329869        55.668473       0.261283        79.125643       0.425100       -15.19%     20.55%
          50           51.579726       0.266264        43.569071       0.210602        62.453220       0.343807       -15.53%     21.08%
          55           40.954846       0.218448        34.476839       0.172785        49.770884       0.282198       -15.82%     21.53%
          60           32.923946       0.208201        27.617834       0.164359        40.166244       0.269418       -16.12%     22.00%
          65           26.901703       0.187675        22.494715       0.147952        32.930333       0.243207       -16.38%     22.41%
          70           22.416534       0.169991        18.676442       0.133909        27.545895       0.220461       -16.68%     22.88%
          75           18.313682       0.140478        15.216658       0.110659        22.573058       0.182295       -16.91%     23.26%
          80           15.379758       0.138103        12.752215       0.108663        18.998244       0.179346       -17.08%     23.53%
          85           13.113853       0.117322        10.835678      0.0923031        16.258946       0.152440       -17.37%     23.98%
          90           11.058466       0.106972        9.1210216      0.0840836        13.738031       0.139125       -17.52%     24.23%
          95           9.3965920       0.108062        7.7323113      0.0848533        11.703065       0.140613       -17.71%     24.55%
         100           8.2684379       0.100589        6.7853205      0.0789083        10.326254       0.131021       -17.94%     24.89%
         105           6.8755996      0.0949518        5.6334539      0.0744436        8.6030622       0.123741       -18.07%     25.12%
         110           6.3015245      0.0851197        5.1464175      0.0666865        7.9095420       0.111043       -18.33%     25.52%
         115           5.4003376      0.0730253        4.4005814      0.0572398        6.7955674      0.0952559       -18.51%     25.84%
         120           4.7274111      0.0750486        3.8493878      0.0587155        5.9534705      0.0980440       -18.57%     25.94%
         125           4.0431295      0.0683338        3.2898827      0.0534483        5.0960566      0.0893063       -18.63%     26.04%
         130           3.6384811      0.0611294        2.9518158      0.0477790        4.6002667      0.0799798       -18.87%     26.43%
         135           3.3042750      0.0560835        2.6740769      0.0438682        4.1882312      0.0733289       -19.07%     26.75%
         140           2.9442693      0.0571269        2.3789695      0.0446110        3.7382295      0.0747881       -19.20%     26.97%
         145           2.5386324      0.0494492        2.0505975      0.0386313        3.2245321      0.0647399       -19.22%     27.02%
         150           2.2940275      0.0519468        1.8509913      0.0405827        2.9170939      0.0679784       -19.31%     27.16%
         155           2.0216606      0.0498155        1.6286462      0.0388656        2.5754396      0.0652714       -19.44%     27.39%
         160           1.8959301      0.0459667        1.5254056      0.0358668        2.4177325      0.0602372       -19.54%     27.52%
         165           1.6332160      0.0401780        1.3157217      0.0313589        2.0805225      0.0526552       -19.44%     27.39%
         170           1.5064653      0.0417404        1.2070832      0.0325363        1.9298766      0.0547450       -19.87%     28.11%
         175           1.3357192      0.0397595        1.0715360      0.0309625        1.7093809      0.0522086       -19.78%     27.97%
         180           1.2411831      0.0369986       0.99468527      0.0288379        1.5898261      0.0485432       -19.86%     28.09%
         185           1.0931738      0.0352916       0.87474964      0.0274696        1.4025887      0.0463637       -19.98%     28.30%
         190           1.0284926      0.0316537       0.82340417      0.0246801        1.3186004      0.0415346       -19.94%     28.21%
         195          0.89039611      0.0301475       0.71196683      0.0234784        1.1435761      0.0395997       -20.04%     28.43%
         200          0.79989476      0.0320852       0.64046385      0.0249496        1.0260979      0.0421925       -19.93%     28.28%
         205          0.78653941      0.0275462       0.62854227      0.0214534        1.0104059      0.0361865       -20.09%     28.46%
         210          0.64858108      0.0298522       0.51821239      0.0231972       0.83392892      0.0392729       -20.10%     28.58%
         215          0.67168407      0.0270167       0.53532278      0.0210149       0.86512116      0.0355241       -20.30%     28.80%
         220          0.57780565      0.0243788       0.46125418      0.0189701       0.74334526      0.0320524       -20.17%     28.65%
         225          0.57434591      0.0249183       0.45580692      0.0193475       0.74314925      0.0328184       -20.64%     29.39%
         230          0.50107052      0.0237535       0.39760333      0.0184251       0.64863156      0.0313203       -20.65%     29.45%
         235          0.44219538      0.0238428       0.35200873      0.0184888       0.57063364      0.0314397       -20.40%     29.05%
         240          0.40621542      0.0217122       0.32316871      0.0168347       0.52451780      0.0286383       -20.44%     29.12%
         245          0.42480281      0.0224190       0.33577029      0.0173608       0.55197215      0.0296027       -20.96%     29.94%
         250          0.38659768      0.0206180       0.30491732      0.0159813       0.50340895      0.0272002       -21.13%     30.22%
         255          0.33665825      0.0184745       0.26482745      0.0143093       0.43981372      0.0244007       -21.34%     30.64%
         260          0.30807328      0.0188706       0.24372098      0.0146095       0.40006339      0.0249283       -20.89%     29.86%
         265          0.28624727      0.0178324       0.22670124      0.0138281       0.37140823      0.0235287       -20.80%     29.75%
         270          0.29000993      0.0185625       0.22921101      0.0143842       0.37675858      0.0244946       -20.96%     29.91%
         275          0.22490092      0.0174081       0.17882268      0.0134889       0.29074873      0.0229757       -20.49%     29.28%
         280          0.22434751      0.0157481       0.17698357      0.0121924       0.29227043      0.0208085       -21.11%     30.28%
