#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
           0           603.68237      0.0817109        494.67848      0.0669706        754.32672       0.102087       -18.06%     24.95%
           5           799.66863      0.0925571        656.28351      0.0759596        997.28941       0.115447       -17.93%     24.71%
          10           538.20973      0.0781149        442.63977      0.0642410        669.44004      0.0971772       -17.76%     24.38%
          15           343.43856      0.0636845        283.05287      0.0524794        426.04848      0.0790244       -17.58%     24.05%
          20           224.85434      0.0522353        185.69421      0.0431313        278.23695      0.0646551       -17.42%     23.74%
          25           152.07867      0.0433000        125.83237      0.0358197        187.73787      0.0534714       -17.26%     23.45%
          30           106.13252      0.0363553        87.972970      0.0301294        130.72751      0.0447943       -17.11%     23.17%
          35           75.984097      0.0308141        63.089502      0.0255807        93.396817      0.0378866       -16.97%     22.92%
          40           55.802576      0.0264239        46.406007      0.0219716        68.456604      0.0324237       -16.84%     22.68%
          45           41.691567      0.0228291        34.722940      0.0190119        51.051492      0.0279592       -16.71%     22.45%
          50           31.738564      0.0199004        26.470475      0.0165973        38.797130      0.0243282       -16.60%     22.24%
          55           24.564597      0.0175787        20.514648      0.0146859        29.978378      0.0214457       -16.49%     22.04%
          60           19.249522      0.0155147        16.096020      0.0129758        23.455773      0.0189015       -16.38%     21.85%
          65           15.326415      0.0138429        12.830707      0.0115915        18.648456      0.0168399       -16.28%     21.68%
          70           12.289590      0.0124083        10.300046      0.0104028        14.932657      0.0150723       -16.19%     21.51%
          75           9.9621143      0.0111592        8.3582665     0.00936583        12.088838      0.0135367       -16.10%     21.35%
          80           8.1519891      0.0101327        6.8464640     0.00851410        9.8800901      0.0122744       -16.01%     21.20%
          85           6.7358492     0.00921198        5.6625563     0.00774781        8.1541737      0.0111460       -15.93%     21.06%
          90           5.6059247     0.00843291        4.7169586     0.00709979        6.7788161      0.0101908       -15.86%     20.92%
          95           4.6878256     0.00774308        3.9479371     0.00652567        5.6625309     0.00934554       -15.78%     20.79%
         100           3.9589661     0.00712063        3.3369067     0.00600577        4.7772600     0.00858607       -15.71%     20.67%
         105           3.3550214     0.00656943        2.8300421     0.00554522        4.0446832     0.00791384       -15.65%     20.56%
         110           2.8623044     0.00608268        2.4162698     0.00513859        3.4474797     0.00732015       -15.58%     20.44%
         115           2.4520963     0.00567379        2.0715670     0.00479759        2.9506728     0.00682048       -15.52%     20.33%
         120           2.1271881     0.00533644        1.7983506     0.00451655        2.5575100     0.00640779       -15.46%     20.23%
         125           1.8299311     0.00503896        1.5481097     0.00427107        2.1982904     0.00604016       -15.40%     20.13%
         130           1.5963451     0.00462760        1.3513271     0.00392081        1.9162583     0.00554936       -15.35%     20.04%
         135           1.3844577     0.00429844        1.1726707     0.00364390        1.6606944     0.00515123       -15.30%     19.95%
         140           1.2144950     0.00410764        1.0285400     0.00347918        1.4556360     0.00491616       -15.31%     19.86%
         145           1.0680446     0.00385339       0.90384419     0.00326183        1.2793155     0.00460967       -15.37%     19.78%
         150          0.94590562     0.00361822       0.79981911     0.00306118        1.1324296     0.00432977       -15.44%     19.72%
         155          0.83294179     0.00339382       0.70373694     0.00286906       0.99807421     0.00406479       -15.51%     19.83%
         160          0.74765964     0.00326219       0.63125462     0.00275579       0.89655911     0.00391025       -15.57%     19.92%
         165          0.66805861     0.00314683       0.56355924     0.00265392       0.80187105     0.00377892       -15.64%     20.03%
         170          0.59533399     0.00294104       0.50188740     0.00248017       0.71508559     0.00353210       -15.70%     20.12%
         175          0.52704456     0.00275801       0.44398635     0.00232459       0.63357862     0.00331419       -15.76%     20.21%
         180          0.47680774     0.00263837       0.40141203     0.00222268       0.57359069     0.00317215       -15.81%     20.30%
         185          0.42476395     0.00249974       0.35736250     0.00210439       0.51135354     0.00300778       -15.87%     20.39%
         190          0.38317111     0.00239017       0.32215546     0.00201084       0.46161645     0.00287795       -15.92%     20.47%
         195          0.34558577     0.00228920       0.29032919     0.00192387       0.41669203     0.00275953       -15.99%     20.58%
         200          0.31311014     0.00219590       0.26291117     0.00184374       0.37774612     0.00264983       -16.03%     20.64%
