#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          -5           217.83199       0.261660        179.75885       0.215870        269.83096       0.324271       -17.48%     23.87%
        -4.9           258.15847       0.285383        212.96186       0.235363        319.92317       0.353814       -17.51%     23.93%
        -4.8           302.35771       0.309190        249.33268       0.254914        374.86519       0.383484       -17.54%     23.98%
        -4.7           350.98247       0.333632        289.33833       0.274986        435.32082       0.413948       -17.56%     24.03%
        -4.6           404.63594       0.358440        333.47443       0.295362        502.04176       0.444859       -17.59%     24.07%
        -4.5           462.34400       0.383380        380.93195       0.315824        573.83091       0.475977       -17.61%     24.11%
        -4.4           523.40123       0.407984        431.14377       0.336021        649.78632       0.506656       -17.63%     24.15%
        -4.3           588.04700       0.432407        484.29361       0.356066        730.23042       0.537116       -17.64%     24.18%
        -4.2           656.55423       0.456982        540.61566       0.376228        815.48424       0.567781       -17.66%     24.21%
        -4.1           726.01702       0.480113        597.72668       0.395220        901.92116       0.596614       -17.67%     24.23%
          -4           799.23413       0.503506        657.91577       0.414420        993.04573       0.625788       -17.68%     24.25%
        -3.9           873.79572       0.526307        719.21784       0.433139        1085.8292       0.654214       -17.69%     24.27%
        -3.8           949.83723       0.548270        781.74563       0.451182        1180.4376       0.681577       -17.70%     24.28%
        -3.7           1024.8071       0.569623        843.41025       0.468778        1273.6790       0.708084       -17.70%     24.28%
        -3.6           1100.9525       0.589304        906.02680       0.484907        1368.4093       0.732667       -17.71%     24.29%
        -3.5           1175.9207       0.609320        967.69550       0.501432        1461.6390       0.757463       -17.71%     24.30%
        -3.4           1249.4660       0.626608        1028.2027       0.515589        1553.0802       0.779072       -17.71%     24.30%
        -3.3           1320.7985       0.643380        1086.9120       0.529385        1641.7288       0.799930       -17.71%     24.30%
        -3.2           1391.9870       0.660686        1145.5144       0.543704        1730.1767       0.821314       -17.71%     24.30%
        -3.1           1458.4227       0.674712        1200.2201       0.555204        1812.6891       0.838816       -17.70%     24.29%
          -3           1520.8384       0.688476        1251.6183       0.566585        1890.2038       0.855833       -17.70%     24.29%
        -2.9           1585.4764       0.702370        1304.8915       0.578055        1970.3947       0.873034       -17.70%     24.28%
        -2.8           1643.3666       0.714293        1352.5997       0.587890        2042.2212       0.887811       -17.69%     24.27%
        -2.7           1697.9359       0.724971        1397.5931       0.596710        2109.8852       0.901023       -17.69%     24.26%
        -2.6           1750.8341       0.735565        1441.2287       0.605475        2175.4404       0.914106       -17.68%     24.25%
        -2.5           1800.8477       0.745513        1482.4981       0.613714        2237.3960       0.926375       -17.68%     24.24%
        -2.4           1847.1282       0.754560        1520.7054       0.621218        2294.6930       0.937513       -17.67%     24.23%
        -2.3           1888.3223       0.762262        1554.7393       0.627618        2345.6448       0.946974       -17.67%     24.22%
        -2.2           1927.1944       0.769583        1586.8606       0.633688        2393.7131       0.955988       -17.66%     24.21%
        -2.1           1966.0993       0.777679        1619.0134       0.640455        2441.8159       0.965868       -17.65%     24.20%
          -2           1998.4975       0.783000        1645.8262       0.644852        2481.8032       0.972443       -17.65%     24.18%
        -1.9           2028.5848       0.789195        1670.7380       0.650057        2518.9176       0.979953       -17.64%     24.17%
        -1.8           2057.1095       0.794402        1694.3584       0.654398        2554.0985       0.986322       -17.63%     24.16%
        -1.7           2083.6676       0.799477        1716.3408       0.658616        2586.8738       0.992555       -17.63%     24.15%
        -1.6           2106.2150       0.803372        1735.0566       0.661884        2614.6007       0.997283       -17.62%     24.14%
        -1.5           2126.1403       0.807413        1751.5787       0.665275        2639.1346        1.00219       -17.62%     24.13%
        -1.4           2146.2137       0.812014        1768.2397       0.669191        2663.8223        1.00768       -17.61%     24.12%
        -1.3           2162.9112       0.815210        1782.0942       0.671883        2684.3661        1.01155       -17.61%     24.11%
        -1.2           2179.1127       0.817990        1795.5270       0.674172        2704.3181        1.01499       -17.60%     24.10%
        -1.1           2192.7002       0.819911        1806.8307       0.675767        2720.9805        1.01735       -17.60%     24.09%
          -1           2204.9023       0.822674        1816.9676       0.678105        2735.9705        1.02067       -17.59%     24.09%
        -0.9           2215.0923       0.823951        1825.4458       0.679142        2748.4651        1.02228       -17.59%     24.08%
        -0.8           2225.3978       0.826490        1834.0061       0.681301        2761.1278        1.02531       -17.59%     24.07%
        -0.7           2233.0753       0.828066        1840.4018       0.682637        2770.5277        1.02720       -17.58%     24.07%
        -0.6           2239.1115       0.829243        1845.4247       0.683634        2777.9269        1.02862       -17.58%     24.06%
        -0.5           2244.4660       0.830542        1849.8830       0.684729        2784.4873        1.03018       -17.58%     24.06%
        -0.4           2248.6735       0.831231        1853.3858       0.685313        2789.6429        1.03101       -17.58%     24.06%
        -0.3           2251.3936       0.833308        1855.6523       0.687149        2792.9722        1.03338       -17.58%     24.06%
        -0.2           2254.1256       0.833534        1857.9127       0.687323        2796.3454        1.03368       -17.58%     24.05%
        -0.1           2256.2925       0.832534        1859.7233       0.686401        2798.9885        1.03260       -17.58%     24.05%
           0           2256.2925       0.832534        1859.7233       0.686401        2798.9885        1.03260       -17.58%     24.05%
         0.1           2254.1256       0.833534        1857.9127       0.687323        2796.3454        1.03368       -17.58%     24.05%
         0.2           2251.3936       0.833308        1855.6523       0.687149        2792.9722        1.03338       -17.58%     24.06%
         0.3           2248.6735       0.831231        1853.3858       0.685313        2789.6429        1.03101       -17.58%     24.06%
         0.4           2244.4660       0.830542        1849.8830       0.684729        2784.4873        1.03018       -17.58%     24.06%
         0.5           2239.1115       0.829243        1845.4247       0.683634        2777.9269        1.02862       -17.58%     24.06%
         0.6           2233.0753       0.828066        1840.4018       0.682637        2770.5277        1.02720       -17.58%     24.07%
         0.7           2225.3978       0.826490        1834.0061       0.681301        2761.1278        1.02531       -17.59%     24.07%
         0.8           2215.0923       0.823951        1825.4458       0.679142        2748.4651        1.02228       -17.59%     24.08%
         0.9           2204.9023       0.822674        1816.9676       0.678105        2735.9705        1.02067       -17.59%     24.09%
           1           2192.7002       0.819911        1806.8307       0.675767        2720.9805        1.01735       -17.60%     24.09%
         1.1           2179.1127       0.817990        1795.5270       0.674172        2704.3181        1.01499       -17.60%     24.10%
         1.2           2162.9112       0.815210        1782.0942       0.671883        2684.3661        1.01155       -17.61%     24.11%
         1.3           2146.2137       0.812014        1768.2397       0.669191        2663.8223        1.00768       -17.61%     24.12%
         1.4           2126.1403       0.807413        1751.5787       0.665275        2639.1346        1.00219       -17.62%     24.13%
         1.5           2106.2150       0.803372        1735.0566       0.661884        2614.6007       0.997283       -17.62%     24.14%
         1.6           2083.6676       0.799477        1716.3408       0.658616        2586.8738       0.992555       -17.63%     24.15%
