#   left-edge       scale-central  central-error        scale-min      min-error        scale-max      max-error      rel-down     rel-up
          50           14.018407       0.180915        12.456009       0.140519        15.913973       0.252213       -11.15%     13.52%
          60           39.445115       0.362046        35.147727       0.274672        44.524267       0.509746       -10.89%     12.88%
          70           856.23917        2.00628        768.08823        1.45981        957.69734        2.89006       -10.30%     11.85%
          80           1375.5547        2.62209        1237.5197        1.89123        1532.2195        3.80400       -10.03%     11.39%
          90           39.058247       0.429944        35.354687       0.314175        43.147356       0.615144        -9.48%     10.47%
         100           11.968188       0.212464        10.862103       0.156880        13.181364       0.301451        -9.24%     10.14%
         110           5.6416249       0.168910        5.1555848       0.122802        6.1591192       0.243178        -8.62%      9.17%
         120           2.9930451       0.137329        2.7751973       0.101059        3.1957251       0.195357        -7.28%      6.77%
         130           2.0175850       0.101251        1.8452278      0.0750920        2.2142087       0.154932        -8.54%      9.75%
         140           1.2890683      0.0915751        1.2059322      0.0681310        1.3569954       0.129082        -6.45%      5.27%
