qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NNLO.QT-CS.42.RVA.QCD)

0.01           0.5            0.5            72870.223       +- 13.845096      
0.01           1              1              87160.675       +- 10.502324      
0.01           2              2              88826.485       +- 8.511603       

0.02           0.5            0.5            75394.699       +- 10.979716      
0.02           1              1              83990.417       +- 8.8043379      
0.02           2              2              82949.185       +- 7.4360659      

0.03           0.5            0.5            74616.221       +- 9.9379705      
0.03           1              1              80722.284       +- 8.2026737      
0.03           2              2              78613.963       +- 7.0491715      

0.04           0.5            0.5            73242.207       +- 9.184431       
0.04           1              1              77902.027       +- 7.7796954      
0.04           2              2              75230.845       +- 6.7787559      

0.05           0.5            0.5            71774.584       +- 8.817597       
0.05           1              1              75476.806       +- 7.5555067      
0.05           2              2              72467.564       +- 6.6203873      

0.06           0.5            0.5            70347.361       +- 8.5403152      
0.06           1              1              73364.388       +- 7.3816244      
0.06           2              2              70136.644       +- 6.4941628      

0.07           0.5            0.5            68995.102       +- 8.3238383      
0.07           1              1              71495.4         +- 7.2422447      
0.07           2              2              68120.019       +- 6.3902664      

0.08           0.5            0.5            67721.916       +- 8.1475865      
0.08           1              1              69820.05        +- 7.1257721      
0.08           2              2              66343.467       +- 6.3014628      

0.09           0.5            0.5            66529.365       +- 7.9930167      
0.09           1              1              68305.578       +- 7.0226794      
0.09           2              2              64758.759       +- 6.2222278      

0.1            0.5            0.5            65413.595       +- 7.8717564      
0.1            1              1              66924.92        +- 6.9376         
0.1            2              2              63328.696       +- 6.1542944      

0.11           0.5            0.5            64366.935       +- 7.7649051      
0.11           1              1              65657.499       +- 6.8612627      
0.11           2              2              62027.367       +- 6.092614       

0.12           0.5            0.5            63384.304       +- 7.6675101      
0.12           1              1              64488.484       +- 6.7911044      
0.12           2              2              60835.876       +- 6.0356479      

0.13           0.5            0.5            62455.659       +- 7.5803623      
0.13           1              1              63400.316       +- 6.7270411      
0.13           2              2              59733.937       +- 5.982907       

0.14           0.5            0.5            61577.02        +- 7.4995617      
0.14           1              1              62384.237       +- 6.6673257      
0.14           2              2              58710.89        +- 5.9336699      

0.15           0.5            0.5            60746.816       +- 7.4230403      
0.15           1              1              61434.547       +- 6.6107471      
0.15           2              2              57759.275       +- 5.8870365      

0.16           0.5            0.5            59959.799       +- 7.3553221      
0.16           1              1              60542.003       +- 6.5592564      
0.16           2              2              56868.402       +- 5.8438932      

0.17           0.5            0.5            59207.95        +- 7.2912883      
0.17           1              1              59697.461       +- 6.5104119      
0.17           2              2              56029.095       +- 5.8028731      

0.18           0.5            0.5            58492.081       +- 7.2295978      
0.18           1              1              58898.996       +- 6.4634097      
0.18           2              2              55238.159       +- 5.7634877      

0.19           0.5            0.5            57809.626       +- 7.1763704      
0.19           1              1              58142.488       +- 6.4213273      
0.19           2              2              54490.946       +- 5.7273858      

0.2            0.5            0.5            57155.196       +- 7.1258621      
0.2            1              1              57421.998       +- 6.3811156      
0.2            2              2              53781.598       +- 5.6927841      

0.21           0.5            0.5            56530.084       +- 7.0793131      
0.21           1              1              56736.825       +- 6.3435169      
0.21           2              2              53108.426       +- 5.6601507      

0.22           0.5            0.5            55928.343       +- 7.0335017      
