        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                 0.001807438 +-      0.000462303
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                          0.008436213 +-      0.001057867
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                          0.005788772 +-      0.003531614
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                         -0.000911139 +-      0.000777244

        -5        -4.9   0.2             dNNLO.QCD                                                             0.031731844 +-      0.014570874
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.2             NNLO.QT-CS.42                 woVT2                                        0.016610561 +-      0.014067735
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                 0.001807438 +-      0.000462303
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                          0.008436213 +-      0.001057867
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                          0.005788772 +-      0.003531614
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                         -0.000911139 +-      0.000777244

        -5        -4.9   0.25            dNNLO.QCD                                                             0.028341793 +-      0.013757735
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.25            NNLO.QT-CS.42                 woVT2                                        0.013220510 +-      0.013223693
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                 0.001807438 +-      0.000462303
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                          0.008436213 +-      0.001057867
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                          0.005788772 +-      0.003531614
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                         -0.000911139 +-      0.000777244

        -5        -4.9   0.5             dNNLO.QCD                                                             0.018108157 +-      0.009898754
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   0.5             NNLO.QT-CS.42                 woVT2                                        0.002986874 +-      0.009141997
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                 0.001807438 +-      0.000462303
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                          0.008436213 +-      0.001057867
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                          0.005788772 +-      0.003531614
        -5        -4.9   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                         -0.000911139 +-      0.000777244

===================================================================================================================================================

      -4.9        -4.8   extrapolation   dNNLO.QCD                                                                   0.13443294 +-       0.04840743
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   extrapolation   NNLO.QT-CS.42                 woVT2                                         0.06788920 +-       0.04171050
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.01            dNNLO.QCD                                                              0.14565103 +-       0.05181694
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.01            NNLO.QT-CS.42                 woVT2                                         0.07910729 +-       0.04562326
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.05            dNNLO.QCD                                                              0.12556014 +-       0.03545340
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.05            NNLO.QT-CS.42                 woVT2                                         0.05901640 +-       0.02556228
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.1             dNNLO.QCD                                                              0.14112741 +-       0.03348083
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.1             NNLO.QT-CS.42                 woVT2                                         0.07458366 +-       0.02274759
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.15            dNNLO.QCD                                                              0.13529439 +-       0.03212808
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.15            NNLO.QT-CS.42                 woVT2                                         0.06875064 +-       0.02070508
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.2             dNNLO.QCD                                                              0.10540000 +-       0.03101123
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.2             NNLO.QT-CS.42                 woVT2                                         0.03885626 +-       0.01892573
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.25            dNNLO.QCD                                                              0.10437178 +-       0.03073268
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.25            NNLO.QT-CS.42                 woVT2                                         0.03782804 +-       0.01846577
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.00372544 +-       0.00066454
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.02916377 +-       0.00222926
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.03760451 +-       0.02440079
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00394998 +-       0.00164421

      -4.9        -4.8   0.5             dNNLO.QCD                                                             0.089280310 +-      0.028112635
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   0.5             NNLO.QT-CS.42                 woVT2                                        0.022736566 +-      0.013667741
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                 0.003725438 +-      0.000664537
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                          0.029163775 +-      0.002229265
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                          0.037604512 +-      0.024400789
      -4.9        -4.8   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                         -0.003949981 +-      0.001644206

===================================================================================================================================================

      -4.8        -4.7   extrapolation   dNNLO.QCD                                                                   0.24718815 +-       0.08201088
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   extrapolation   NNLO.QT-CS.42                 woVT2                                         0.05034358 +-       0.07950264
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.01            dNNLO.QCD                                                              0.26429908 +-       0.10744192
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.01            NNLO.QT-CS.42                 woVT2                                         0.06745451 +-       0.10553981
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.05            dNNLO.QCD                                                              0.19991662 +-       0.05264205
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.05            NNLO.QT-CS.42                 woVT2                                         0.00307205 +-       0.04864228
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.1             dNNLO.QCD                                                              0.18709450 +-       0.04843914
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.1             NNLO.QT-CS.42                 woVT2                                        -0.00975007 +-       0.04405945
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.15            dNNLO.QCD                                                              0.16489278 +-       0.04697624
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.15            NNLO.QT-CS.42                 woVT2                                        -0.03195179 +-       0.04244588
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.2             dNNLO.QCD                                                              0.16286235 +-       0.04518482
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.2             NNLO.QT-CS.42                 woVT2                                        -0.03398222 +-       0.04045433
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.25            dNNLO.QCD                                                              0.16120421 +-       0.04422011
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.25            NNLO.QT-CS.42                 woVT2                                        -0.03564036 +-       0.03937389
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

      -4.8        -4.7   0.5             dNNLO.QCD                                                              0.17931734 +-       0.04178321
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   0.5             NNLO.QT-CS.42                 woVT2                                        -0.01752723 +-       0.03661587
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.01366066 +-       0.00130044
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.09682049 +-       0.00376781
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.09364674 +-       0.01966099
      -4.8        -4.7   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.00728332 +-       0.00163487

===================================================================================================================================================

      -4.7        -4.6   extrapolation   dNNLO.QCD                                                                   0.83587886 +-       0.15310194
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   extrapolation   NNLO.QT-CS.42                 woVT2                                         0.06268725 +-       0.12535783
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.01            dNNLO.QCD                                                              0.86134036 +-       0.16376819
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.01            NNLO.QT-CS.42                 woVT2                                         0.08814875 +-       0.13818249
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.05            dNNLO.QCD                                                              0.81441889 +-       0.11726624
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.05            NNLO.QT-CS.42                 woVT2                                         0.04122728 +-       0.07762573
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.1             dNNLO.QCD                                                              0.82671973 +-       0.11040182
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.1             NNLO.QT-CS.42                 woVT2                                         0.05352812 +-       0.06680527
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.15            dNNLO.QCD                                                              0.81174509 +-       0.10753237
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.15            NNLO.QT-CS.42                 woVT2                                         0.03855348 +-       0.06194830
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.2             dNNLO.QCD                                                              0.76623137 +-       0.10518822
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.2             NNLO.QT-CS.42                 woVT2                                        -0.00696024 +-       0.05778360
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.25            dNNLO.QCD                                                              0.74303329 +-       0.10517430
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.25            NNLO.QT-CS.42                 woVT2                                        -0.03015832 +-       0.05775825
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

      -4.7        -4.6   0.5             dNNLO.QCD                                                              0.81463596 +-       0.10026240
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   0.5             NNLO.QT-CS.42                 woVT2                                         0.04144435 +-       0.04823827
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.03162550 +-       0.00460859
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.30456175 +-       0.00897186
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           0.47649029 +-       0.08714463
      -4.7        -4.6   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.03948593 +-       0.00544959

===================================================================================================================================================

      -4.6        -4.5   extrapolation   dNNLO.QCD                                                                   1.91837230 +-       0.26547391
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   extrapolation   NNLO.QT-CS.42                 woVT2                                        -0.07557432 +-       0.21605540
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.01            dNNLO.QCD                                                              1.95021051 +-       0.27943834
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.01            NNLO.QT-CS.42                 woVT2                                        -0.04373611 +-       0.23300069
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.05            dNNLO.QCD                                                              1.99812283 +-       0.20424545
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.05            NNLO.QT-CS.42                 woVT2                                         0.00417621 +-       0.13386465
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.1             dNNLO.QCD                                                              1.93031574 +-       0.19304784
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.1             NNLO.QT-CS.42                 woVT2                                        -0.06363088 +-       0.11606467
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.15            dNNLO.QCD                                                              2.04194267 +-       0.18511233
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.15            NNLO.QT-CS.42                 woVT2                                         0.04799606 +-       0.10232358
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.2             dNNLO.QCD                                                              1.98351509 +-       0.18227610
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.2             NNLO.QT-CS.42                 woVT2                                        -0.01043153 +-       0.09709849
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           0.73827098 +-       0.01648417
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1.26502088 +-       0.15280658
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                          -0.10568847 +-       0.01221385

      -4.6        -4.5   0.25            dNNLO.QCD                                                              1.91928932 +-       0.18034586
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   0.25            NNLO.QT-CS.42                 woVT2                                        -0.07465730 +-       0.09342466
      -4.6        -4.5   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                  0.09634323 +-       0.00506999
