         5          10   extrapolation   NNLO.QT-CS.42                 woVT2                                         5066.03664 +-          4.17073
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.01            dNNLO.QCD                                                              5066.11785 +-          4.17093
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.01            NNLO.QT-CS.42                 woVT2                                         5066.11785 +-          4.17093
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.05            dNNLO.QCD                                                              5066.11785 +-          4.17093
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.05            NNLO.QT-CS.42                 woVT2                                         5066.11785 +-          4.17093
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.1             dNNLO.QCD                                                              5066.11816 +-          4.17093
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.1             NNLO.QT-CS.42                 woVT2                                         5066.11816 +-          4.17093
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.15            dNNLO.QCD                                                              5065.97564 +-          4.16970
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.15            NNLO.QT-CS.42                 woVT2                                         5065.97564 +-          4.16970
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.2             dNNLO.QCD                                                              5065.82663 +-          4.16883
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.2             NNLO.QT-CS.42                 woVT2                                         5065.82663 +-          4.16883
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.25            dNNLO.QCD                                                              5065.20898 +-          4.16603
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.25            NNLO.QT-CS.42                 woVT2                                         5065.20898 +-          4.16603
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

         5          10   0.5             dNNLO.QCD                                                              5055.12695 +-          4.13134
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.5             NNLO.QT-CS.42                 woVT2                                         5055.12695 +-          4.13134
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

===================================================================================================================================================

        10          15   extrapolation   dNNLO.QCD                                                                   3594.46609 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   extrapolation   NNLO.QT-CS.42                 woVT2                                         3594.46609 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.01            dNNLO.QCD                                                              3594.46415 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.01            NNLO.QT-CS.42                 woVT2                                         3594.46415 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.05            dNNLO.QCD                                                              3594.46415 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.05            NNLO.QT-CS.42                 woVT2                                         3594.46415 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.1             dNNLO.QCD                                                              3594.46415 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.1             NNLO.QT-CS.42                 woVT2                                         3594.46415 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.15            dNNLO.QCD                                                              3594.46412 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.15            NNLO.QT-CS.42                 woVT2                                         3594.46412 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.2             dNNLO.QCD                                                              3594.46292 +-          3.70938
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.2             NNLO.QT-CS.42                 woVT2                                         3594.46292 +-          3.70938
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.25            dNNLO.QCD                                                              3594.47409 +-          3.70936
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.25            NNLO.QT-CS.42                 woVT2                                         3594.47409 +-          3.70936
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        10          15   0.5             dNNLO.QCD                                                              3592.99265 +-          3.70150
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.5             NNLO.QT-CS.42                 woVT2                                         3592.99265 +-          3.70150
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

===================================================================================================================================================

        15          20   extrapolation   dNNLO.QCD                                                                   2758.82160 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   extrapolation   NNLO.QT-CS.42                 woVT2                                         2758.82160 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.01            dNNLO.QCD                                                              2758.82162 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.01            NNLO.QT-CS.42                 woVT2                                         2758.82162 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.05            dNNLO.QCD                                                              2758.82162 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.05            NNLO.QT-CS.42                 woVT2                                         2758.82162 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.1             dNNLO.QCD                                                              2758.82162 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.1             NNLO.QT-CS.42                 woVT2                                         2758.82162 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.15            dNNLO.QCD                                                              2758.82162 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.15            NNLO.QT-CS.42                 woVT2                                         2758.82162 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.2             dNNLO.QCD                                                              2758.82162 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.2             NNLO.QT-CS.42                 woVT2                                         2758.82162 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.25            dNNLO.QCD                                                              2758.82153 +-          3.40980
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.25            NNLO.QT-CS.42                 woVT2                                         2758.82153 +-          3.40980
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        15          20   0.5             dNNLO.QCD                                                              2758.73295 +-          3.40851
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.5             NNLO.QT-CS.42                 woVT2                                         2758.73295 +-          3.40851
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

===================================================================================================================================================

        20          25   extrapolation   dNNLO.QCD                                                                   2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   extrapolation   NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.01            dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.01            NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.05            dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.05            NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.1             dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.1             NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.15            dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.15            NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.2             dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.2             NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.25            dNNLO.QCD                                                              2209.04454 +-          3.20965
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.25            NNLO.QT-CS.42                 woVT2                                         2209.04454 +-          3.20965
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        20          25   0.5             dNNLO.QCD                                                              2209.03572 +-          3.20964
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.5             NNLO.QT-CS.42                 woVT2                                         2209.03572 +-          3.20964
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

===================================================================================================================================================

        25          30   extrapolation   dNNLO.QCD                                                                   1815.91686 +-          3.07294
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   extrapolation   NNLO.QT-CS.42                 woVT2                                         1815.91686 +-          3.07294
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        25          30   0.01            dNNLO.QCD                                                              1815.91686 +-          3.07294
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   0.01            NNLO.QT-CS.42                 woVT2                                         1815.91686 +-          3.07294
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        25          30   0.05            dNNLO.QCD                                                              1815.91686 +-          3.07294
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   0.05            NNLO.QT-CS.42                 woVT2                                         1815.91686 +-          3.07294
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                          0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                                   0. +-               0.
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                                   0. +-               0.

        25          30   0.1             dNNLO.QCD                                                              1815.91686 +-          3.07294
---------------------------------------------------------------------------------------------------------------------------------------------------
