qTcut          mu_R/mWbb      mu_F/mWbb      dXS +- err (NLO.QT.32.VT.QCD)     

independent    0.5            2              22587.768       +- 2.4916048      
independent    1              1              19237.843       +- 2.1018013      
independent    2              0.5            16060.591       +- 1.7622418      
