          bin (n_jets)   qTcut           contribution/subprocess            dsigma +-            error     chi2_dof   n_run [total]   (removed)   events / bin

         1           2   0.01            NNLO.QT-CS.42.RCA.QCD          50.6519240 +-        0.1334493
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.01            gu_epvebb~d                     8.0853857 +-        0.0375387       0.5606       0 [    3]      (   0)         211571
         1           2   0.01            gd~_epvebb~u~                   2.8783717 +-        0.0206548       0.5157       0 [    3]      (   0)          73384
         1           2   0.01            ud~_epvebb~g                   39.6881666 +-        0.1263841       0.2470       0 [    5]      (   0)        7157868

         1           2   0.05            NNLO.QT-CS.42.RCA.QCD          45.8895994 +-        0.0739799
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.05            gu_epvebb~d                     8.0803208 +-        0.0375324       0.5757       0 [    3]      (   0)         210883
         1           2   0.05            gd~_epvebb~u~                   2.8751509 +-        0.0206476       0.5195       0 [    3]      (   0)          73198
         1           2   0.05            ud~_epvebb~g                   34.9341277 +-        0.0603160       0.5936       0 [    5]      (   0)        6580179

         1           2   0.1             NNLO.QT-CS.42.RCA.QCD          42.8605950 +-        0.0661715
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.1             gu_epvebb~d                     8.0747214 +-        0.0375273       0.5935       0 [    3]      (   0)         210047
         1           2   0.1             gd~_epvebb~u~                   2.8715627 +-        0.0206407       0.5276       0 [    3]      (   0)          72945
         1           2   0.1             ud~_epvebb~g                   31.9143109 +-        0.0504414       0.2706       0 [    5]      (   0)        6024612

         1           2   0.15            NNLO.QT-CS.42.RCA.QCD          40.7908511 +-        0.0628112
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.15            gu_epvebb~d                     8.0683268 +-        0.0375220       0.5866       0 [    3]      (   0)         209166
         1           2   0.15            gd~_epvebb~u~                   2.8685238 +-        0.0206353       0.5018       0 [    3]      (   0)          72671
         1           2   0.15            ud~_epvebb~g                   29.8540005 +-        0.0459514       0.1880       0 [    5]      (   0)        5597649

         1           2   0.2             NNLO.QT-CS.42.RCA.QCD          39.1976711 +-        0.0608615
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.2             gu_epvebb~d                     8.0625617 +-        0.0375172       0.5919       0 [    3]      (   0)         208241
         1           2   0.2             gd~_epvebb~u~                   2.8645854 +-        0.0206279       0.5052       0 [    3]      (   0)          72421
         1           2   0.2             ud~_epvebb~g                   28.2705240 +-        0.0432559       0.1784       0 [    5]      (   0)        5248541

         1           2   0.25            NNLO.QT-CS.42.RCA.QCD          37.8837378 +-        0.0592733
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.25            gu_epvebb~d                     8.0573218 +-        0.0375134       0.5746       0 [    3]      (   0)         207396
         1           2   0.25            gd~_epvebb~u~                   2.8611608 +-        0.0206230       0.4962       0 [    3]      (   0)          72162
         1           2   0.25            ud~_epvebb~g                   26.9652553 +-        0.0409971       0.2169       0 [    5]      (   0)        4952386

         1           2   0.5             NNLO.QT-CS.42.RCA.QCD          33.4761990 +-        0.0559023
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         1           2   0.5             gu_epvebb~d                     8.0261270 +-        0.0374943       0.6474       0 [    3]      (   0)         203120
         1           2   0.5             gd~_epvebb~u~                   2.8444494 +-        0.0205990       0.4524       0 [    3]      (   0)          70853
         1           2   0.5             ud~_epvebb~g                   22.6056226 +-        0.0359851       0.3600       0 [    5]      (   0)        3918488

==============================================================================================================================================================

         2           3   0.01            NNLO.QT-CS.42.RCA.QCD          1121.83172 +-          1.02052
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         2           3   0.01            gu_epvebb~d                     846.13455 +-          0.53824       0.8179       0 [    3]      (   0)       14044611
         2           3   0.01            gd~_epvebb~u~                   345.53353 +-          0.30361       0.3726       0 [    3]      (   0)        5395828
         2           3   0.01            ud~_epvebb~g                    -69.83636 +-          0.81215        1.382       0 [    5]      (   0)       92063437

         2           3   0.05            NNLO.QT-CS.42.RCA.QCD          1323.99741 +-          0.73535
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         2           3   0.05            gu_epvebb~d                     804.20698 +-          0.48164        1.058       0 [    3]      (   0)       12902110
         2           3   0.05            gd~_epvebb~u~                   314.55494 +-          0.27484       0.2907       0 [    3]      (   0)        4793927
         2           3   0.05            ud~_epvebb~g                    205.23549 +-          0.48293       0.9894       0 [    5]      (   0)       71319312

         2           3   0.1             NNLO.QT-CS.42.RCA.QCD          1338.97929 +-          0.66793
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         2           3   0.1             gu_epvebb~d                     781.26411 +-          0.46339        1.140       0 [    3]      (   0)       12381980
         2           3   0.1             gd~_epvebb~u~                   300.36037 +-          0.26506       0.3084       0 [    3]      (   0)        4522971
         2           3   0.1             ud~_epvebb~g                    257.35482 +-          0.40143       0.2823       0 [    5]      (   0)       59955669

         2           3   0.15            NNLO.QT-CS.42.RCA.QCD          1330.71033 +-          0.63645
--------------------------------------------------------------------------------------------------------------------------------------------------------------
         2           3   0.15            gu_epvebb~d                     766.52907 +-          0.45328       0.7855       0 [    3]      (   0)       12072445
         2           3   0.15            gd~_epvebb~u~                   291.87196 +-          0.25960      0.07025       0 [    3]      (   0)        4364193
         2           3   0.15            ud~_epvebb~g                    272.30930 +-          0.36361       0.4720       0 [    5]      (   0)       52934195

         2           3   0.2             NNLO.QT-CS.42.RCA.QCD          1317.48910 +-          0.61529
--------------------------------------------------------------------------------------------------------------------------------------------------------------
