#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0              16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.01           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.02           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.03           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.04           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.05           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.06           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.07           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.08           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.09           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.1            16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.11           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.12           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.13           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.14           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.15           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.16           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.17           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.18           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.19           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.2            16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.21           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.22           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.23           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.24           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.25           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.26           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.27           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.28           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.29           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.3            16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.31           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.32           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.33           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.34           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.35           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.36           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.37           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
0.38           16885.39       28.932157      18251.61       30.50815       11023.602      19.334678      11904.817      20.289987      12679.023      21.163         8115.048       14.090019      8637.5122      14.647448      
