#qTcut         xiR=0.5  xiF=0.5              xiR=0.5  xiF=1                xiR=0.5  xiF=2                xiR=1  xiF=0.5                xiR=1  xiF=1                  xiR=1  xiF=2                  xiR=2  xiF=0.5                xiR=2  xiF=1                  xiR=2  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0.01           26966.979      49.528105      26534.050      52.353930      26173.324      54.923158      24236.989      32.515072      24065.591      34.248093      23882.219      35.826049      21607.673      22.519978      21610.245      23.649173      21559.719      24.678287      
0.02           26978.753      41.931260      26547.103      44.170315      26187.490      46.238009      24246.658      27.793003      24076.177      29.160958      23893.594      30.427381      21615.646      19.449550      21618.903      20.340604      21568.962      21.166551      
0.03           26967.183      40.035743      26534.582      41.977292      26174.166      43.796243      24241.001      26.664436      24070.042      27.850607      23887.062      28.965036      21613.147      18.738512      21616.184      19.512923      21566.066      20.241225      
0.04           26943.778      38.553338      26510.669      40.552501      26149.707      42.412589      24226.029      25.732581      24054.775      26.955653      23871.473      28.096891      21603.221      18.125097      21606.084      18.923225      21555.771      19.668828      
0.05           26919.510      37.351004      26484.659      39.226380      26122.186      40.977356      24211.727      24.999333      24039.486      26.146393      23855.330      27.220484      21594.495      17.653529      21596.785      18.402444      21545.979      19.104447      
0.06           26898.745      36.593312      26462.519      38.393752      26098.821      40.078457      24199.813      24.532173      24026.863      25.632553      23842.073      26.665285      21587.508      17.349632      21589.443      18.067816      21538.316      18.742514      
0.07           26904.282      36.540343      26468.081      38.318985      26104.409      39.988984      24204.268      24.507138      24031.398      25.594961      23846.683      26.619437      21591.138      17.333788      21593.172      18.043924      21542.136      18.713339      
0.08           26890.101      36.492783      26452.685      38.189910      26088.016      39.786181      24196.364      24.520670      24022.788      25.555956      23837.497      26.532382      21586.619      17.364350      21588.231      18.039184      21536.854      18.676010      
0.09           26859.007      35.771067      26419.885      37.491312      26053.776      39.112199      24176.824      24.026639      24002.257      25.076887      23816.136      26.069665      21573.860      17.016074      21574.879      17.700451      21523.012      18.348004      
0.1            26850.868      35.241894      26411.859      36.928991      26045.784      38.519619      24172.195      23.698589      23997.762      24.727443      23811.718      25.700675      21571.187      16.801897      21572.339      17.471677      21520.560      18.105869      
0.11           26831.462      35.052205      26392.003      36.741217      26025.611      38.332241      24160.103      23.583030      23985.472      24.612168      23799.305      25.584935      21563.351      16.726141      21564.432      17.395281      21512.628      18.028479      
0.12           26818.351      35.002008      26377.615      36.700099      26010.131      38.299807      24153.221      23.546734      23977.903      24.581416      23791.151      25.559541      21559.782      16.697513      21560.494      17.369887      21508.375      18.006255      
0.13           26816.473      34.680653      26374.746      36.361887      26006.344      37.943710      24152.621      23.345988      23976.761      24.369636      23789.504      25.336093      21559.796      16.565145      21560.210      17.229820      21507.811      17.858099      
0.14           26797.418      34.480259      26354.324      36.147766      25984.774      37.717031      24140.912      23.222091      23964.288      24.236705      23776.396      25.194908      21552.287      16.483428      21552.265      17.141743      21499.509      17.764207      
0.15           26792.157      34.328309      26348.348      35.987231      25978.222      37.549290      24139.003      23.125208      23962.073      24.134013      23773.947      25.087316      21552.042      16.417623      21551.921      17.071687      21499.103      17.690532      
0.16           26797.145      34.397508      26353.320      36.051219      25983.090      37.607092      24143.556      23.176237      23966.785      24.181727      23778.743      25.131020      21556.001      16.453577      21556.104      17.105260      21503.445      17.721243      
0.17           26787.559      34.206953      26342.994      35.855026      25972.100      37.406438      24138.127      23.045573      23960.989      24.047081      23772.616      24.993265      21552.870      16.360402      21552.801      17.009007      21499.988      17.622574      
0.18           26779.057      34.102030      26333.612      35.741512      25961.927      37.285877      24133.546      22.978308      23955.956      23.974008      23767.177      24.915399      21550.389      16.314243      21550.096      16.958634      21497.080      17.568687      
0.19           26773.160      34.037738      26327.375      35.675016      25955.394      37.216536      24130.782      22.935867      23953.098      23.929829      23764.240      24.869144      21549.218      16.284023      21548.948      16.926889      21495.954      17.535247      
0.2            26770.131      33.974720      26323.434      35.605535      25950.660      37.141371      24129.809      22.895765      23951.667      23.885292      23762.413      24.820702      21549.217      16.256253      21548.725      16.895824      21495.544      17.501273      
0.21           26763.429      33.879412      26316.324      35.507916      25943.212      37.042237      24126.240      22.833390      23947.949      23.821109      23758.578      24.755244      21547.332      16.212802      21546.818      16.850835      21493.627      17.455123      
