               10                -nan           -nan
               20                -nan           -nan
               30                -nan           -nan
               40                -nan           -nan
               50                -nan           -nan
               60                -nan           -nan
               70                -nan           -nan
               80                -nan           -nan
               90                -nan           -nan
              100                -nan           -nan
              110                -nan           -nan
              120                -nan           -nan
              130                -nan           -nan
              140                -nan           -nan
              150                -nan           -nan
              160                -nan           -nan
              170                -nan           -nan
              180                -nan           -nan
              190                -nan           -nan
              200                -nan           -nan
              210                -nan           -nan
              220          -1.6221047       0.119756
              230                -nan           -nan
              240                -nan           -nan
              250          -1.5563376       0.141304
              260                -nan           -nan
              270         -0.99320685       0.108175
              280          -1.0991863       0.115955
              290          -1.0042294       0.110347
              300         -0.77276987       0.105275
              310         -0.73507131       0.110359
              320         -0.74128845       0.170947
              330         -0.66540171      0.0942514
              340                -nan           -nan
              350         -0.70922255       0.120145
              360         -0.38520376      0.0711836
              370         -0.37456540      0.0723270
              380         -0.54107308       0.106818
              390         -0.35732931      0.0662596
              400         -0.30108069      0.0735244
              410         -0.30111520      0.0626389
              420         -0.26449459      0.0595985
              430         -0.32195533      0.0732772
              440         -0.24207180      0.0585453
              450         -0.21313978      0.0607514
              460         -0.30551484      0.0741814
              470         -0.11061697      0.0443784
              480         -0.29960232      0.0712293
              490         -0.18164903      0.0574728
