#qTcut         central scale                 minimum (fact)                maximum (fact)                
#              xiR=1  xiF=1                  xiR=1  xiF=0.5                xiR=1  xiF=2                  µR=xiR*mWbb  µF=xiF*mWbb
0              63554.006      62.746089      62054.896      58.348181      64683.873      66.544417      
0.01           63536.012      34.318825      62038.769      32.581317      64664.298      35.901416                -2.36%           1.78%
0.02           63546.598      29.243997      62048.438      27.870474      64675.673      30.516084                -2.36%           1.78%
0.03           63540.463      27.937541      62042.781      26.745177      64669.141      29.058203                -2.36%           1.78%
0.04           63525.196      27.045464      62027.809      25.816236      64653.552      28.192927                -2.36%           1.78%
0.05           63509.906      26.238974      62013.507      25.085434      64637.409      27.319602                -2.36%           1.78%
0.06           63497.284      25.726983      62001.593      24.619907      64624.152      26.766459                -2.36%           1.77%
0.07           63501.819      25.689529      62006.048      24.594961      64628.762      26.720784                -2.36%           1.77%
0.08           63493.209      25.650668      61998.144      24.608445      64619.577      26.634061                -2.35%           1.77%
0.09           63472.678      25.173402      61978.604      24.116212      64598.216      26.173141                -2.35%           1.77%
0.1            63468.183      24.825316      61973.975      23.789398      64593.797      25.805631                -2.35%           1.77%
0.11           63455.892      24.710498      61961.883      23.674282      64581.385      25.690364                -2.35%           1.77%
0.12           63448.324      24.679868      61955.001      23.638126      64573.230      25.665074                -2.35%           1.77%
0.13           63447.182      24.468941      61954.401      23.438163      64571.583      25.442553                -2.35%           1.77%
0.14           63434.708      24.336552      61942.692      23.314755      64558.475      25.301962                -2.35%           1.77%
0.15           63432.494      24.234283      61940.783      23.218259      64556.026      25.194827                -2.35%           1.77%
0.16           63437.206      24.281800      61945.336      23.269084      64560.823      25.238345                -2.35%           1.77%
0.17           63431.409      24.147712      61939.907      23.138944      64554.696      25.101179                -2.35%           1.77%
0.18           63426.377      24.074944      61935.326      23.071951      64549.256      25.023649                -2.35%           1.77%
0.19           63423.519      24.030951      61932.562      23.029683      64546.319      24.977594                -2.35%           1.77%
0.2            63422.087      23.986602      61931.589      22.989745      64544.493      24.929363                -2.35%           1.77%
0.21           63418.369      23.922690      61928.020      22.927625      64540.657      24.864191                -2.35%           1.77%
0.22           63416.059      23.935581      61925.733      22.949716      64538.344      24.870188                -2.35%           1.77%
0.23           63421.862      23.883113      61931.443      22.896571      64544.234      24.818362                -2.35%           1.77%
0.24           63409.369      23.874306      61919.938      22.886091      64530.899      24.811382                -2.35%           1.77%
0.25           63413.521      23.923405      61923.624      22.956524      64535.422      24.840473                -2.35%           1.77%
0.26           63405.030      23.816228      61915.927      22.829240      64526.207      24.752266                -2.35%           1.77%
0.27           63405.925      23.728505      61916.356      22.755659      64527.532      24.651544                -2.35%           1.77%
0.28           63400.479      23.690624      61911.389      22.719379      64521.665      24.612285                -2.35%           1.77%
0.29           63398.163      23.673868      61909.072      22.695314      64519.316      24.599893                -2.35%           1.77%
0.3            63395.203      23.627058      61906.094      22.651612      64516.365      24.550585                -2.35%           1.77%
0.31           63393.384      23.604108      61904.244      22.631067      64514.548      24.525611                -2.35%           1.77%
0.32           63392.540      23.616501      61903.448      22.641361      64513.645      24.539369                -2.35%           1.77%
0.33           63392.432      23.593852      61903.200      22.621190      64513.665      24.514470                -2.35%           1.77%
0.34           63384.974      23.549889      61896.167      22.584355      64505.837      24.464693                -2.35%           1.77%
0.35           63383.297      23.536592      61894.547      22.566188      64504.102      24.455332                -2.35%           1.77%
0.36           63383.724      23.493888      61894.954      22.527214      64504.540      24.409091                -2.35%           1.77%
0.37           63382.866      23.476265      61893.973      22.510996      64503.791      24.390171                -2.35%           1.77%
0.38           63380.195      23.452526      61891.471      22.487838      64500.950      24.365918                -2.35%           1.77%
0.39           63377.699      23.438374      61888.932      22.475679      64498.491      24.349788                -2.35%           1.77%
0.4            63372.095      23.452570      61883.503      22.488668      64492.722      24.364971                -2.35%           1.77%
0.41           63370.170      23.400978      61881.486      22.441351      64490.879      24.310243                -2.35%           1.77%
0.42           63363.261      23.405722      61875.093      22.444578      64483.515      24.316401                -2.35%           1.77%
0.43           63354.496      23.521040      61866.428      22.561881      64474.664      24.428326                -2.35%           1.77%
0.44           63355.485      23.363406      61867.203      22.405116      64475.817      24.271042                -2.35%           1.77%
0.45           63354.247      23.341152      61865.881      22.384399      64474.625      24.247152                -2.35%           1.77%
0.46           63350.152      23.359950      61861.893      22.402001      64470.437      24.266657                -2.35%           1.77%
0.47           63350.977      23.405363      61862.705      22.437710      64471.264      24.320966                -2.35%           1.77%
0.48           63351.229      23.477980      61862.863      22.508304      64471.586      24.394948                -2.35%           1.77%
0.49           63349.106      23.287404      61860.789      22.333698      64469.423      24.190724                -2.35%           1.77%
0.5            63350.340      23.271413      61861.620      22.317731      64470.986      24.174577                -2.35%           1.77%
0.51           63344.416      23.257118      61855.955      22.305641      64464.844      24.158321                -2.35%           1.77%
0.52           63340.104      23.253416      61851.446      22.302827      64460.707      24.153825                -2.35%           1.77%
0.53           63343.147      23.232422      61854.495      22.280709      64463.706      24.133716                -2.35%           1.77%
0.54           63340.500      23.297007      61852.247      22.357296      64460.740      24.187951                -2.35%           1.77%
0.55           63335.728      23.208926      61847.371      22.258481      64456.039      24.108963                -2.35%           1.77%
0.56           63335.853      23.215456      61846.973      22.271869      64456.611      24.110514                -2.35%           1.77%
0.57           63334.789      23.187273      61845.952      22.238728      64455.510      24.085528                -2.35%           1.77%
0.58           63330.512      23.171112      61841.589      22.223924      64451.316      24.068225                -2.35%           1.77%
0.59           63330.187      23.170211      61841.296      22.223101      64450.950      24.067180                -2.35%           1.77%
0.6            63324.090      23.172505      61835.022      22.227594      64445.028      24.067478                -2.35%           1.77%
0.61           63323.284      23.157872      61833.975      22.210949      64444.427      24.054545                -2.35%           1.77%
0.62           63322.978      23.134894      61833.710      22.188772      64444.084      24.030943                -2.35%           1.77%
0.63           63322.757      23.140801      61833.427      22.193326      64443.896      24.037538                -2.35%           1.77%
0.64           63319.311      23.109114      61829.889      22.161971      64440.533      24.005509                -2.35%           1.77%
0.65           63320.719      23.126061      61830.877      22.178983      64442.292      24.022139                -2.35%           1.77%
0.66           63319.762      23.107837      61830.031      22.162069      64441.204      24.002918                -2.35%           1.77%
0.67           63319.622      23.092263      61829.747      22.145340      64441.186      23.988418                -2.35%           1.77%
0.68           63315.612      23.070595      61825.666      22.124793      64437.256      23.965597                -2.35%           1.77%
0.69           63314.928      23.061483      61824.847      22.116308      64436.672      23.955922                -2.35%           1.77%
0.7            63309.120      23.060257      61819.059      22.116283      64430.853      23.953600                -2.35%           1.77%
0.71           63308.686      23.057659      61818.449      22.113603      64430.553      23.950989                -2.35%           1.77%
0.72           63304.464      23.057708      61814.356      22.112217      64426.216      23.952160                -2.35%           1.77%
0.73           63304.972      23.077495      61814.784      22.140775      64426.737      23.964361                -2.35%           1.77%
0.74           63300.231      23.028925      61809.864      22.086321      64422.156      23.920933                -2.35%           1.77%
0.75           63302.860      23.037592      61812.265      22.096869      64424.957      23.927704                -2.35%           1.77%
0.76           63297.031      23.022876      61806.331      22.079190      64419.242      23.915775                -2.36%           1.77%
0.77           63293.945      23.005508      61803.304      22.062668      64416.104      23.897616                -2.36%           1.77%
0.78           63291.978      22.993461      61801.248      22.050781      64414.213      23.885287                -2.36%           1.77%
0.79           63286.228      23.025047      61795.669      22.080407      64408.318      23.918466                -2.36%           1.77%
0.8            63286.672      22.992962      61795.763      22.050524      64409.055      23.884563                -2.36%           1.77%
0.81           63286.992      23.001213      61795.874      22.056612      64409.526      23.894567                -2.36%           1.77%
0.82           63279.348      23.023149      61788.436      22.078210      64401.702      23.916656                -2.36%           1.77%
0.83           63277.625      22.973271      61786.593      22.033991      64400.066      23.862187                -2.36%           1.77%
0.84           63277.238      22.969418      61786.287      22.033274      64399.607      23.856455                -2.36%           1.77%
0.85           63276.287      22.966568      61784.949      22.029162      64398.976      23.854397                -2.36%           1.77%
0.86           63273.696      22.951896      61782.491      22.015320      64396.267      23.839000                -2.36%           1.77%
0.87           63270.408      22.944544      61778.949      22.008258      64393.206      23.831317                -2.36%           1.77%
0.88           63267.800      22.930258      61776.082      21.990899      64390.806      23.818894                -2.36%           1.78%
0.89           63269.107      22.949460      61777.361      22.009809      64392.103      23.837987                -2.36%           1.77%
0.9            63265.532      22.915703      61773.872      21.975644      64388.461      23.804685                -2.36%           1.77%
0.91           63264.645      22.909759      61772.956      21.969568      64387.572      23.798830                -2.36%           1.77%
0.92           63264.458      22.907846      61772.613      21.968995      64387.497      23.795743                -2.36%           1.78%
0.93           63260.185      22.913912      61768.422      21.976944      64383.169      23.800153                -2.36%           1.78%
0.94           63258.717      22.898797      61766.796      21.961084      64381.812      23.785695                -2.36%           1.78%
0.95           63254.780      22.891754      61762.659      21.952924      64378.053      23.779536                -2.36%           1.78%
0.96           63257.848      22.910814      61765.219      21.968734      64381.542      23.801302                -2.36%           1.78%
0.97           63255.197      22.886988      61762.548      21.949154      64378.880      23.773724                -2.36%           1.78%
0.98           63249.337      22.876061      61756.657      21.938214      64373.067      23.762816                -2.36%           1.78%
0.99           63247.137      22.877092      61754.366      21.939034      64370.931      23.763887                -2.36%           1.78%
1              63242.813      22.911492      61750.122      21.974198      64366.544      23.797448                -2.36%           1.78%
