qTcut          mu_R/mWbb      mu_F/mWbb      XS +- err (NNLO.QCD.QT)           

extrapolation  1              0.5            62055.019       +- 58.825039      
extrapolation  1              1              63554.326       +- 63.255045      
extrapolation  1              2              64684.414       +- 67.089595      

0.01           1              0.5            62047.510       +- 33.718271      
0.01           1              1              63546.165       +- 35.557925      
0.01           1              2              64675.794       +- 37.228959      

0.02           1              0.5            62061.461       +- 28.920130      
0.02           1              1              63561.291       +- 30.387859      
0.02           1              2              64691.924       +- 31.740497      

0.03           1              0.5            62059.032       +- 27.707835      
0.03           1              1              63558.646       +- 28.988359      
0.03           1              2              64689.122       +- 30.183934      

0.04           1              0.5            62046.952       +- 26.728275      
0.04           1              1              63546.548       +- 28.036148      
0.04           1              2              64676.947       +- 29.250024      

0.05           1              0.5            62036.245       +- 25.961466      
0.05           1              1              63535.125       +- 27.190282      
0.05           1              2              64664.905       +- 28.334280      

0.06           1              0.5            62029.961       +- 25.463834      
0.06           1              1              63528.620       +- 26.642866      
0.06           1              2              64658.186       +- 27.742743      

0.07           1              0.5            62039.007       +- 25.400952      
0.07           1              1              63538.215       +- 26.563428      
0.07           1              2              64668.276       +- 27.651440      

0.08           1              0.5            62034.090       +- 25.381845      
0.08           1              1              63532.864       +- 26.489860      
0.08           1              2              64662.588       +- 27.528289      

0.09           1              0.5            62018.713       +- 24.876997      
0.09           1              1              63516.903       +- 25.996810      
0.09           1              2              64646.166       +- 27.048549      

0.1            1              0.5            62018.067       +- 24.535786      
0.1            1              1              63516.780       +- 25.632499      
0.1            1              2              64646.461       +- 26.663172      

0.11           1              0.5            62011.249       +- 24.402562      
0.11           1              1              63510.231       +- 25.497145      
0.11           1              2              64640.197       +- 26.525235      

0.12           1              0.5            62009.463       +- 24.348207      
0.12           1              1              63508.196       +- 25.445922      
0.12           1              2              64637.956       +- 26.477223      

0.13           1              0.5            62012.770       +- 24.136610      
0.13           1              1              63511.392       +- 25.221836      
0.13           1              2              64641.030       +- 26.240234      

0.14           1              0.5            62004.423       +- 24.000816      
0.14           1              1              63502.709       +- 25.075580      
0.14           1              2              64632.096       +- 26.084468      

0.15           1              0.5            62005.965       +- 23.892485      
0.15           1              1              63504.273       +- 24.960019      
0.15           1              2              64633.709       +- 25.962742      

0.16           1              0.5            62014.841       +- 23.928474      
0.16           1              1              63513.763       +- 24.991183      
0.16           1              2              64643.686       +- 25.988628      

0.17           1              0.5            62013.279       +- 23.789503      
0.17           1              1              63512.215       +- 24.847024      
0.17           1              2              64642.142       +- 25.840270      

0.18           1              0.5            62013.800       +- 23.712764      
0.18           1              1              63512.739       +- 24.763374      
0.18           1              2              64642.655       +- 25.750843      

0.19           1              0.5            62014.762       +- 23.660834      
0.19           1              1              63514.061       +- 24.708534      
0.19           1              2              64644.299       +- 25.692914      

0.2            1              0.5            62018.087       +- 23.611832      
0.2            1              1              63517.465       +- 24.654088      
0.2            1              2              64647.787       +- 25.633678      

0.21           1              0.5            62018.426       +- 23.541825      
0.21           1              1              63518.117       +- 24.581266      
0.21           1              2              64648.732       +- 25.558683      

0.22           1              0.5            62019.172       +- 23.554360      
0.22           1              1              63519.198       +- 24.583775      
0.22           1              2              64650.125       +- 25.553560      

0.23           1              0.5            62028.643       +- 23.494081      
0.23           1              1              63529.218       +- 24.523199      
0.23           1              2              64660.637       +- 25.492763      

0.24           1              0.5            62020.383       +- 23.475822      
0.24           1              1              63520.393       +- 24.505636      
0.24           1              2              64651.351       +- 25.476161      

0.25           1              0.5            62026.715       +- 23.536842      
0.25           1              1              63527.559       +- 24.544931      
0.25           1              2              64659.215       +- 25.495172      

0.26           1              0.5            62022.415       +- 23.405439      
0.26           1              1              63522.893       +- 24.432357      
0.26           1              2              64654.205       +- 25.400377      

0.27           1              0.5            62026.360       +- 23.326729      
0.27           1              1              63527.749       +- 24.339096      
0.27           1              2              64659.882       +- 25.293770      

0.28           1              0.5            62024.637       +- 23.284685      
0.28           1              1              63525.995       +- 24.294737      
0.28           1              2              64658.107       +- 25.247405      

0.29           1              0.5            62025.513       +- 23.254847      
0.29           1              1              63527.318       +- 24.271306      
0.29           1              2              64659.794       +- 25.227590      

0.3            1              0.5            62025.970       +- 23.206097      
0.3            1              1              63528.288       +- 24.218842      
0.3            1              2              64661.214       +- 25.172089      

0.31           1              0.5            62026.736       +- 23.180179      
0.31           1              1              63529.445       +- 24.189907      
0.31           1              2              64662.696       +- 25.140592      

0.32           1              0.5            62029.671       +- 23.184600      
0.32           1              1              63532.816       +- 24.195720      
0.32           1              2              64666.439       +- 25.147168      

0.33           1              0.5            62032.655       +- 23.159486      
0.33           1              1              63536.413       +- 24.167569      
0.33           1              2              64670.589       +- 25.116280      

