#  pt_Z-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      275.57693     0.65690965      211.51089     0.46911664      525.35557      5.1119025
              5      681.39586     0.99539764      526.53799     0.71918216      1207.9002      7.1139436
             10      838.70865      1.0631427      653.46029     0.78171682      1363.1921      6.6099281
             15      838.79072      1.0331602      657.88399     0.77093307       1281.138      5.4797982
             20      766.65053     0.96604387      604.96529     0.73095961      1101.8776      4.5888348
             25      676.35975     0.89409819      535.97383     0.68081141      949.63567      3.7145315
             30      584.29782     0.82040372       464.8057     0.63525246      795.16628      3.0351823
             35      501.44421     0.75449398      399.70696     0.58445753      666.87546      2.5625587
             40      425.68654     0.68406463      340.21546     0.53256167      558.99204       2.104758
             45      363.46922     0.62735301      290.87991     0.49136773       475.2596       1.713251
             50      309.07402     0.57562629      247.71768     0.45207223      399.08892      1.5731338
             55      261.04829     0.52680579      209.51322     0.41847778        335.076      1.3190054
             60      223.87711     0.48770488      179.77046     0.38329759      285.77917      1.1370095
             65      190.71826     0.45154909      153.40892     0.37107573       241.4449      1.0372735
             70      161.96847     0.40857744      130.33176     0.32328391      206.96437     0.87734889
             75      139.78129     0.37755003      112.57158     0.30154174      176.43709      0.8747581
             80      120.14507     0.35635083      96.746853     0.28125391      151.82326      0.7231269
             85      102.41898     0.32410974       82.58544     0.25677162      130.46786     0.73149033
             90      89.305382     0.30209119      72.067165     0.23962215      112.34721     0.57560352
             95      77.528432     0.27977783      62.472634     0.22219581      98.261271     0.51370017
            100      67.118899     0.26012142      54.196685     0.20691639      84.361849     0.55081795
            105      57.957141     0.24112879      46.733315       0.192578      72.981014     0.38946217
            110      50.485825     0.23037501       40.77908     0.18222117       63.74291     0.42064587
            115      44.319776     0.21079307      35.882428     0.17293902      55.573761     0.30067805
            120      38.595624     0.19602543      31.193418     0.15677359      48.535939     0.27271061
            125      34.119574     0.18461434      27.511426     0.14707138      42.859437     0.26159318
            130      29.779562     0.17256041      24.046451     0.13875829      37.451862     0.23520091
            135      26.357061     0.16136914      21.245809     0.12851915      33.222523     0.21835518
            140       23.35304     0.15318705      18.827064     0.12206004      29.379387     0.21006661
            145      20.784756     0.14303105      16.699707     0.11351009       26.32401     0.20416877
            150      18.226466     0.13510183      14.671484     0.10741981      22.968394     0.18695405
            155      16.332398     0.12658536      13.138405     0.10154354      20.617526     0.18194472
            160      14.471668     0.12121545       11.62462    0.096023329      18.311137     0.16647184
            165      13.059108     0.11368904      10.491053    0.089877821      16.461564     0.17374294
            170      11.424643     0.10481792      9.1767672    0.085107358      14.402277     0.14885405
            175      10.389013    0.099940648      8.3501162    0.079844559      13.153352     0.14420063
            180      9.4544078     0.09642174      7.5761361    0.076244272      11.961086     0.13149944
            185      8.4442373    0.091635249      6.7894211    0.073420483      10.609963     0.13592939
            190      7.5270706     0.08552672      6.0312987    0.068565533      9.5369786     0.12080789
            195      6.7611216    0.080872032      5.4263803     0.06451859      8.5184231      0.1126578
            200      6.1169317    0.076758321       4.895512    0.060500798      7.7519219     0.10356197
            205      5.7069175    0.075371474      4.5820445    0.059993085      7.2042163     0.10503803
            210      5.0507076     0.06925002      4.0453422    0.054767813      6.3872415    0.094151874
            215      4.6559759    0.066637117      3.7586137    0.065135656      5.8254801     0.12730759
            220      4.0787738    0.062543153      3.2527959    0.049492858       5.191551    0.086764128
            225      3.8181899    0.060268248      3.0477273    0.047553353      4.8474603    0.081626906
            230      3.4889601    0.078912925      2.7813876    0.058530101      4.4421715     0.11359339
            235      3.2179943    0.057341352       2.573223    0.044856828      4.0752813    0.078940806
            240       2.877996    0.052522572      2.2948606    0.041243916      3.6565139     0.07159196
            245      2.5677709     0.05222664      2.0520025    0.041093377      3.2316342    0.068586172
            250      2.4499211    0.048410391      1.9409186    0.037689023      3.1369545    0.065574729
            255      2.2524966    0.047453992      1.7881558    0.036968192      2.8803016    0.064948712
            260      2.0451407    0.044799497      1.6267297    0.035499389      2.6159816     0.06136145
            265       1.890327    0.042138833      1.5105752    0.033166858      2.3929259    0.058290576
            270      1.7247004    0.040378482      1.3803962    0.031695486      2.1773187    0.055246671
            275      1.6039869    0.046090275      1.2697935    0.034329968      2.0575352    0.066364627
            280      1.4450211    0.037721513      1.1482614    0.029362053      1.8423232    0.052018174
            285       1.368877    0.037728925      1.0868959    0.029122923      1.7550142    0.053319839
            290       1.242598    0.034424603     0.98626693    0.026744594      1.5858265    0.047068633
            295      1.1319444    0.032408761     0.89582304    0.025195842      1.4489239    0.044017921
            300      1.0233794    0.031153155      0.8122095    0.024173104      1.3056267    0.043321627
            305     0.97988592    0.034277046     0.77952443    0.026138709      1.2440938    0.047797345
            310     0.87893485    0.029749579     0.70113551    0.022706063      1.1134079    0.042744343
            315     0.81737992    0.029282199     0.64702625    0.022352855      1.0463507    0.040989799
            320     0.79462988    0.027556458     0.62559566    0.021360365      1.0256029    0.037934585
            325     0.75330522     0.02658323      0.5992985    0.020779708     0.95785164    0.036588715
            330     0.65813167    0.024624633     0.52449718    0.019653025      0.8340867    0.032678133
            335     0.62796612    0.023931707     0.49718362    0.018612141     0.80113676    0.032436729
            340     0.60054533    0.023423984     0.47739529    0.018222612     0.76299899    0.031952344
            345     0.51414205    0.023622109     0.40084345    0.018020469     0.69506201    0.059371594
            350     0.46719768    0.028156617     0.36492887    0.020370182     0.60710039    0.040935611
            355     0.41371002    0.019164757     0.32910352    0.015063651     0.52364141    0.027212248
            360     0.40795061    0.019418645     0.31913821    0.014907495     0.52852966    0.026523183
            365     0.38380823    0.018402253      0.3130539    0.017210739     0.46473234    0.036907989
            370     0.33076875    0.017291624     0.26223503    0.013212085     0.42074331    0.024527978
            375      0.3162522    0.017081701     0.25070802    0.013178374     0.40184954    0.023713019
            380     0.31448027    0.016778218     0.25115305    0.013210234     0.39609888    0.022843708
            385      0.3082949    0.016949875     0.24249051    0.013070083     0.39536409    0.023761633
            390     0.26642616     0.01559005     0.20982835    0.011942326     0.34165497    0.021449255
            395     0.23610465    0.014529904     0.18757494    0.011177298     0.29907384     0.02046123
            400     0.27239008    0.039458096     0.21563017    0.032856165     0.34529419    0.045929796
            405     0.20768472    0.013982317     0.16988333    0.011525105     0.25188636    0.020394575
            410     0.20590589    0.013287543     0.16521793    0.010613833     0.25697195    0.019628601
            415     0.19707888    0.013641528     0.15548736    0.010442557     0.25167669    0.018780872
            420     0.16377325    0.012369912     0.13230928   0.0095079654     0.20171719    0.017525028
            425     0.17928114    0.012301035     0.14349061   0.0097517474     0.22397079     0.01654429
            430      0.1672734     0.01180315     0.13073095   0.0090819624     0.21604455    0.015945521
            435     0.13408073    0.010994085     0.10610187   0.0083906056     0.17054829    0.015393539
            440     0.13727618    0.011217607     0.10801608   0.0084842728     0.17579287    0.015638208
            445     0.11851502    0.010379088     0.10494424    0.050026114     0.11969953    0.012213468
            450     0.11221994    0.010094622    0.088800689    0.007705705     0.14274047    0.014095112
            455     0.12110811    0.010435563    0.096820445   0.0079107705     0.15116801    0.015209949
            460     0.11380148    0.009739337      0.0891025   0.0075717279     0.14647834    0.013149551
            465    0.093528543   0.0094777441    0.072885748   0.0071168898     0.12146516    0.013276476
            470    0.094645511   0.0090513308    0.074854018   0.0070320797     0.12010474    0.012873282
            475    0.082076791   0.0088435348    0.066373624   0.0067799823      0.1006738     0.01249944
            480    0.082971574   0.0085987326    0.065267638   0.0064658132     0.10596209     0.01215557
            485    0.083652184   0.0082842512    0.065260138   0.0063789468     0.10808682    0.011440229
            490    0.081816535   0.0082218669     0.06408277   0.0063500264     0.10508007    0.011170341
            495     0.06525683   0.0073817129    0.050152637   0.0055950416    0.085991496     0.01015451
            500    0.069225708   0.0080980141    0.055727677   0.0061198682    0.085343307    0.011980232
            505    0.067941693   0.0074869294    0.054989311   0.0059873783    0.082991716   0.0098794248
            510    0.065365728    0.007632434    0.051429429   0.0058535537    0.083561437    0.010587314
            515    0.054275944   0.0067585839    0.042288268   0.0052172378    0.070227768   0.0092870461
            520    0.059478523    0.006928181    0.047211024   0.0059648751    0.075244822    0.010519157
            525    0.061184763   0.0069800737    0.046945138   0.0053479797     0.08117915   0.0095077143
            530    0.048856318   0.0070771152    0.039025965   0.0053114786    0.060784744    0.009962725
            535    0.042308405   0.0059144789    0.031197933   0.0043430009    0.058860354   0.0083762948
            540    0.039490118   0.0058305082    0.031448547   0.0045310881    0.049874094   0.0081667376
            545    0.044974193   0.0061278112    0.034438858    0.004692094    0.059428386   0.0085616256
            550    0.038564567   0.0058375273    0.031219344    0.004529103    0.047301594   0.0081888805
            555    0.037403228   0.0057284286    0.029079331    0.004324941    0.048559252   0.0079023378
            560    0.032021398   0.0052443113    0.025474685   0.0041007197    0.040119449   0.0069011047
            565    0.035594626   0.0053642827    0.027544586   0.0041932516    0.046485748   0.0073555572
            570    0.031559193   0.0051623584    0.024899449   0.0039702119    0.040007165   0.0070001547
            575    0.037751693    0.005504546    0.028752382   0.0041361064    0.050412913   0.0076490229
            580     0.02699246   0.0051684007    0.020848996    0.003767167    0.035377323   0.0075634147
            585    0.035079075   0.0059687226    0.026194331   0.0043665967    0.047987224   0.0085000176
            590    0.028342519   0.0050225069    0.023843012   0.0038245709    0.032516161   0.0079971588
            595    0.023173071   0.0045014589    0.018049618   0.0033497931    0.030138839   0.0064397028
            600    0.021940649   0.0045586023    0.017748386   0.0035736116    0.026935925   0.0061183263
