#   y_bbZ-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.4      1726.2568      8.9445209      1378.1085      7.0532873       2194.775      12.010608
            0.5      1708.9466      8.8993104      1366.1003      7.1125669      2168.6051      12.138218
            0.6       1689.821      8.8645653      1351.6511      7.0562618      2143.1124      12.059221
            0.7      1681.1696      8.9294304      1340.6859       7.011078      2141.0019      12.009124
            0.8      1651.8313      9.1234282      1320.3047      7.2665714      2097.0056      12.808063
            0.9        1645.46      8.7792216      1317.0202      6.9929999      2085.3412      11.982421
              1      1623.2394      8.6434806      1296.0861      7.3254121      2064.3539      12.218695
            1.1      1592.7618      8.5362085      1272.4005      6.7401462      2024.6214      11.446645
            1.2      1569.9227      8.4343671      1253.1793      6.7420687      1999.5056      11.502002
            1.3      1525.2607      8.3193436      1219.4744      6.5972231      1937.5219      11.199505
            1.4      1486.9561      8.2188486      1188.8313       6.525236      1888.9765      11.052269
            1.5      1448.6538      8.0907191      1156.4309      6.3906426      1848.2003      11.842733
            1.6      1385.0663      7.9670847      1105.2146      6.3094078      1764.5364      10.784331
            1.7      1338.5844      7.8210465       1066.882      6.2224083      1707.7414      10.621489
            1.8      1284.9174      8.3543059      1022.5655      6.4439991      1642.4737      11.496237
            1.9       1210.776      7.3223177      963.17135      5.7642621      1550.3483      9.7922687
              2       1148.829       7.131342      914.14182      5.6463131      1469.2274      9.7107586
            2.1       1082.932      6.9752921       861.4046      5.7442091      1386.4183      10.103841
            2.2      993.53175      6.6142978      787.48663      5.1838897      1277.3247      8.9620048
            2.3      911.76761      6.3227827      723.14506      4.9696415       1171.799      8.5334196
            2.4      842.70509       7.032087      666.61365      5.3756412      1086.3043      10.015446
            2.5      752.30115      5.7516567      593.15429      4.4955956       974.0023       7.859325
            2.6      672.91142      5.4324989      529.83741       4.220545       872.3145      7.3885299
            2.7      583.87869      5.0533201      459.94923      3.9358291      756.41574      7.0020068
            2.8      524.07263      4.8235861      409.74384      3.7169677      686.18519      6.7175101
            2.9      430.17796      4.3424963      338.19893      3.4010685      558.58476      6.0019063
              3      357.19762      3.9334904      278.02294       3.029315      469.78048      5.4760405
            3.1      294.58656      3.5893787      229.74601      2.8332391      386.32236      5.0784149
            3.2      237.95516       3.264833      183.89125      2.4765177      315.24598      4.6330698
            3.3      184.85009      2.8436765      143.24408      2.3398818      244.30272      4.4335655
            3.4      138.23448      2.4701513      105.77367      1.8571328      185.93436      3.5295861
            3.5      100.96284      2.1151542      77.255423       1.584972      135.56978      3.0165075
            3.6      72.679893      1.7872075       54.94433      1.3362521      99.036683      2.5635405
            3.7      48.119744      1.4485527      36.310026      1.0758607      65.688106      2.0857822
            3.8      29.182249      1.1453508      21.916767     0.84109478      39.941837      1.6801575
            3.9      18.377345     0.89191067      13.520459     0.64878952      25.926261      1.3170449
              4       8.567812     0.63823993      6.2663234      0.4517025      12.145496     0.97947973
            4.1      4.8269429     0.46531816      3.5891654     0.33863016       6.667501     0.68538491
            4.2      2.4715945     0.33933728      1.7997972     0.23974286      3.5125305     0.51789247
            4.3      1.0313445     0.19536404     0.72035335     0.13798292       1.549624     0.29575812
            4.4     0.47800886     0.16311809     0.31267323     0.11155224     0.78039764     0.25341097
            4.5    0.039475392    0.039473418    0.030930117    0.030928571    0.051251968    0.051249405
            4.6    0.076668307    0.054210035     0.02828868    0.022703877     0.17073327     0.12228043
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
