# y_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.61464764     0.31246747     0.41552657     0.19316392      1.3300217      2.1671853
           -4.9     0.36088189      1.0874262     -0.1787313       1.736921        2.53162      6.4200684
           -4.8      3.7075374     0.51543149      2.6513974     0.34576728      6.2247195      1.2941437
           -4.7      12.008401      1.0092286       8.649348     0.66972245      25.282945      11.044882
           -4.6      27.257928      1.4465427      20.091339     0.99914835      64.071693      9.7054597
           -4.5      57.076521      2.1085371      42.823678      1.4652074      114.56827      14.983687
           -4.4      109.17963      2.8985671      81.819104       2.024736      212.90397      19.394134
           -4.3      189.15468      3.8720541      142.69714      2.7129746      328.88679      28.438924
           -4.2      304.81453      4.8857683      231.10413      3.4370204      574.78095      35.792855
           -4.1       465.1208      5.9419574      353.50905      4.2458648      860.87283      37.449571
             -4      654.63762      6.9802065      499.65989       4.988694      1133.1546      45.443934
           -3.9      879.49281      8.0570875      675.86545       5.812341      1386.6751      54.113314
           -3.8      1126.1731      9.0891904      868.17825      6.5781967      1823.0759       56.66582
           -3.7      1416.9348      10.034901      1093.6308      7.3201189      2267.0183      61.630359
           -3.6        1709.87      11.069526      1325.8803      8.1259354      2747.1936      61.512199
           -3.5      2044.1037      11.955987      1586.7041      8.7559894      3301.3962      68.078816
           -3.4      2377.0803      12.775782      1847.7793      9.3954071      3718.3767      72.040792
           -3.3      2677.4003      13.413719      2087.0414      9.9082068      4122.8212      69.850336
           -3.2      2974.4489      14.119136      2322.0642      10.475891       4507.314      76.093463
           -3.1      3281.0258      14.863686      2567.3187      11.079009      5048.2893      73.624926
             -3      3535.6592      15.339558      2767.6675      11.350326      5287.1686      78.348827
           -2.9       3740.316      15.659248      2936.0871      11.669092      5518.5545      81.426275
           -2.8      3931.5342      15.986477      3088.4227      11.990055      5831.9333      79.640201
           -2.7      4143.7879      16.311339      3255.9087      12.198035      6262.7482      83.879358
           -2.6      4324.9022      16.883253      3401.1053      12.768121      6348.1311      81.793091
           -2.5      4490.3526        16.8431      3537.0657      12.893889      6645.8331      79.893537
           -2.4      4572.8116      16.927653      3602.4887      12.728548      6720.0647      79.702288
           -2.3      4676.6974      17.118888      3684.6959      12.868854      6780.7779      84.914251
           -2.2      4728.7963      17.218376      3729.3902      13.022726      7010.7363      84.863349
           -2.1      4830.4273      17.290789      3809.6036      13.077433      6923.8257      87.288954
             -2      4887.9746      17.364524      3860.4592      13.141272      7158.3482      84.001293
           -1.9      4937.1802      17.399285      3900.2881      13.439257      7215.3435      81.777159
           -1.8      5002.6803      17.427499      3953.3341      13.225949       7196.755      87.444832
           -1.7      5010.3393      17.406257      3956.9492      13.290173      7285.9937      81.661418
           -1.6      5050.4318      17.473398      3993.6439      13.329093      7331.8371      84.507593
           -1.5      5059.7566      17.577016      4003.0143      13.307707       7239.895      89.283107
           -1.4      5150.1327      17.647582      4073.7219       13.37341      7471.1291      85.758605
           -1.3       5142.093      17.575464      4067.5517       13.35805      7313.2565      88.711996
           -1.2      5179.4357      17.648514       4099.574      13.507765      7440.1441      87.514671
           -1.1      5153.1051      17.526531      4076.3214      13.322384      7531.7325      80.662859
             -1      5209.2117       17.64864      4123.9294      13.451136      7385.7528      84.377648
           -0.9      5211.2048      17.603426      4123.8815      13.423838      7406.0779      80.882289
           -0.8      5231.2583      17.608713      4137.0472      13.481524      7523.2424      79.728273
           -0.7      5241.4371      17.799542      4146.8539       13.48077      7629.0763      83.525746
           -0.6      5256.4874      17.701418      4164.0927      13.482912      7419.5376      82.920613
           -0.5       5296.298      17.737671      4191.0836      13.631495      7694.6748      86.872522
           -0.4      5289.9991      17.835627      4193.2855      13.725009      7628.1719      81.927403
           -0.3      5280.3341      17.791974      4179.1181      13.550598      7581.1707       84.27027
           -0.2      5297.9414       17.79793      4193.0798      13.531208      7710.7729      85.884494
