# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 20
             -8      3.6018701      0.4925111      2.8070148     0.36542681      4.8410886     0.72205234
           -7.9      4.1796555     0.51927017      3.3056634     0.39315334      5.5450344     0.74881272
           -7.8      6.0795958     0.58546735      4.9049291     0.51778959      7.8666122     0.81448389
           -7.7       6.930187     0.61892585      5.2352933     0.46512999      9.7327126     0.89661251
           -7.6      9.2978504     0.76623012      7.1188331     0.57312944      12.900979      1.1318234
           -7.5      9.6586152     0.71821837      7.3220157     0.54538347      13.483045      1.0337315
           -7.4      11.129761     0.81892702      8.6183721     0.61407187      15.006351      1.1729459
           -7.3      13.254482     0.89217925      10.214634       0.667726      18.000155      1.3046935
           -7.2      15.227918      0.9073062      11.611649      0.6850779      21.109121      1.2958267
           -7.1      20.066033      1.2866552      15.457097     0.95330936      27.393337      1.9056526
             -7      21.828168       1.093782      16.859197     0.82735913      29.634984      1.5729314
           -6.9       26.15773        1.23835      20.233714     0.93561509      35.361015      1.7744692
           -6.8      29.356145      1.3223903      22.345225      0.9863013      40.438111      1.9059352
           -6.7      34.367469      1.3971427      26.494209      1.0665359      46.627625      1.9930992
           -6.6      40.155058       1.519737      31.011591      1.1543384      54.484377      2.1787828
           -6.5       46.84361      1.6035851      36.132033      1.2209032      63.272024      2.2623295
           -6.4      53.577311      1.7185692      41.599201      1.3154975      71.699559      2.4075283
           -6.3      57.280836      1.8044809      44.071371       1.363354      78.296026       2.684121
           -6.2      67.052387       2.000586      52.133517      1.5165286      89.765742      2.8609805
           -6.1       77.15731      2.0866787      60.347048      1.6114283       102.3576      2.9325074
             -6      83.792994      2.1963187      65.484748      1.8386102      111.32989      3.1367114
           -5.9      95.971853      2.2685756      74.768408      1.7385686      128.05154      3.1652585
           -5.8      113.46791      2.5036408      88.507403      1.9524189      151.80535      3.5988492
           -5.7      123.59796      2.6079777      95.940788      1.9985598      164.98901      3.6853441
           -5.6      142.58032      2.7865901      111.30789      2.1347543      189.10536       3.893157
           -5.5      157.85676      2.9094143      123.44404      2.2766102      208.87269      4.0542237
           -5.4       183.3764      3.1698751      142.74862      2.4226363      243.67173      4.4185111
           -5.3      204.72565      3.3325333      159.75272       2.598185      270.73347      4.6038232
           -5.2      229.41658      3.4692363      179.91123      2.6898667      302.36602      4.8154942
           -5.1      251.29751      3.8802365      196.84907      2.9617824      330.75159      5.4545172
             -5      284.33045      3.8310325      222.42531      2.9695218       375.2818      5.2995006
           -4.9       324.9355      4.0800949      254.35059      3.1936831      427.15558        5.66695
           -4.8      351.19447      4.2633041      275.33518      3.3176296      461.93834       5.866861
           -4.7      387.25819      4.4541219      304.67916      3.5352983      506.83788      6.1230489
           -4.6       427.2785      4.6853943       336.2845      3.6534159      559.07838      6.4599334
           -4.5      477.68976      4.9324398      375.38984      3.8480443      625.51005       6.793083
           -4.4      538.70935       5.541019      424.81143      4.2909793      702.11805      7.7044075
           -4.3      576.64748      5.3962006      455.49378      4.2334365      750.43721      7.3852398
           -4.2      631.04651      5.6368294      499.62919      4.4083744      817.47129      7.6625177
           -4.1      689.69263      5.9002162      545.94927      4.6501173      893.46308      7.9889166
             -4      768.43067      6.2057767       609.7478      4.8811039      992.99172      8.3495564
           -3.9      830.67363      6.4332318      659.48873      5.0711721      1072.4667      8.6893404
           -3.8      903.26088      6.6841925      715.89909      5.2410497      1169.6951      8.9823576
           -3.7      976.58642      7.0865281       778.1236      5.6139055      1258.1202      9.5361632
           -3.6      1074.4005       7.339027      855.08247      5.9577659      1387.2103      10.085347
           -3.5      1148.1641       7.538618      914.82875       6.015873      1479.3401      10.091602
           -3.4      1239.6327      7.8538809      986.68386      6.2233152      1598.2485      10.535932
           -3.3      1333.8154       8.211595      1061.7568      6.4784979      1721.0888      11.150399
           -3.2      1451.2531      9.7868823       1154.736      7.6114037      1872.5393      13.371161
           -3.1      1545.7326      8.6874979      1233.8616      7.0603673      1985.9971      12.205547
             -3      1640.7117      9.0259916      1307.0956      7.1259831      2111.0145      12.104477
           -2.9      1749.7182      9.2652806       1393.808      7.3339163      2255.3143      13.062632
           -2.8      1870.6596      9.5324111      1492.7724      7.7468289      2400.3776      13.290697
           -2.7      2000.0105      9.8421209      1592.2569      7.7671005      2579.4306      14.060795
           -2.6      2132.6982      10.492308      1702.2002      8.3087763      2739.6603      15.318252
           -2.5      2249.5151      10.452198      1795.3081      8.3191025      2880.6191      14.154158
           -2.4      2368.8207      11.138631      1886.7741      8.7161955      3042.2961      15.014624
           -2.3      2504.4181      10.933562      1996.5782      8.6321705      3211.1196      14.599855
