# pt_bbZ-zoom-p        central        num_err    min (scale)        num_err    max (scale)        num_err
# tj200
              0   0.0038287404   0.0038285488   0.0028645669   0.0028644237    0.005247638   0.0052473756
              1    0.028079232    0.010632062    0.022450591   0.0084963498    0.035633858    0.013708336
              2    0.048146555    0.015374144    0.038288681     0.01213113    0.061121851    0.019911932
              3    0.056817913    0.015390115    0.042735237     0.01157672    0.078103838    0.021547012
              4    0.072327756    0.019221521    0.051976772    0.013887173     0.11068218    0.030107494
              5    0.075448819    0.019541415    0.059582844     0.01470602    0.097959055     0.02717354
              6     0.08951191    0.020147046    0.065024705    0.014597588     0.13084646    0.030242563
              7     0.15135777    0.026043158     0.10737815    0.018463587     0.23216506    0.041174591
              8     0.16456457    0.026221035      0.1175561    0.018885824     0.24439222    0.039265815
              9     0.17577382    0.027880757     0.13095305    0.020730309     0.24699385    0.040518402
             10     0.32174902    0.065559366      0.2374124    0.044486066     0.45958612     0.10313982
             11     0.27884016    0.036972782     0.21250016    0.027384118     0.38465886    0.055647462
             12     0.32219941    0.038510974     0.23653947    0.027890477     0.46240581    0.057502959
             13     0.35365778    0.047834708      0.2583789    0.033546731     0.50742185    0.073187337
             14     0.32901683    0.046704105     0.24209527    0.034156621     0.47002401    0.070897737
             15     0.34559104    0.043346714     0.25098071    0.030673068     0.49882175    0.065253686
             16     0.34496034    0.038648869     0.25518286    0.028270711     0.48670187    0.056750993
             17     0.37700807    0.040769806     0.28397454    0.030449041     0.52382651    0.064599504
             18     0.47372598    0.057342933     0.34752539    0.041097947      0.6756942    0.085235826
             19     0.50808041    0.068043072     0.37597461    0.049203903     0.71584892    0.098771361
             20     0.57627126    0.062015537     0.44367047    0.048654716     0.77134275    0.094745395
             21     0.49973789    0.049209624     0.36034055    0.034967815     0.72571713    0.073665506
             22     0.49793563    0.047947311     0.36844843     0.03529449     0.70088542    0.069842798
             23     0.59511408    0.060973964     0.43960715    0.043648342     0.84101929    0.090805663
             24     0.60852224    0.060017108     0.43549213    0.041967313     0.89219882    0.091530143
             25     0.64192677    0.054310457     0.47367402    0.039629377     0.90410393    0.078935853
             26      0.6543814    0.057960607     0.47968181    0.041513785     0.92795729    0.086450229
             27     0.67665069    0.058132157        0.49495    0.042195218     0.96226772    0.085012883
             28     0.70895206    0.055729242      0.5293188    0.041964401      0.9873162    0.080568576
             29     0.84014242    0.063641515      0.6162749    0.045798602      1.1928202     0.09448656
             30     0.69618779    0.057503919       0.529597    0.042685719     0.94121794    0.082815003
             31     0.82515925    0.060926207     0.60959469    0.044630907      1.1600161    0.088216713
             32     0.72969498    0.058946019     0.54457274    0.043139028      1.0149777    0.086692738
             33     0.86344872    0.064100273     0.64016142    0.047376414      1.2081266    0.092671435
             34      1.2224952     0.31521534      0.8757507     0.21231746      1.7744375     0.48482059
             35     0.99563563      0.0682168     0.72500201    0.049087671      1.4198208      0.1005323
             36     0.84298022    0.064787504     0.62113002    0.048227696      1.1938394    0.097342083
             37      0.9989936    0.092176312     0.73062648    0.064526456      1.4186749     0.13879349
             38     0.90238898    0.061856774     0.66485167    0.045917187      1.2720199    0.089803109
             39      1.0445167    0.070635107     0.77877766    0.054294845      1.4515104     0.10496499
             40      1.0900394    0.075180932     0.79092461    0.053672541      1.5631435      0.1121656
             41     0.91984921    0.063898833     0.68088317    0.046633424      1.2887234    0.094032831
             42     0.88926476    0.064242769      0.6507801     0.04647959      1.2620629    0.094413022
             43      1.0558452    0.078101817     0.78080089    0.056077215      1.4819951     0.11568958
             44        1.30602     0.15784484     0.94850226     0.10848505      1.8726903     0.24285643
             45      1.1879482    0.081905408     0.85887037    0.058012589      1.7108228     0.12236932
             46      1.2119731    0.083402039     0.89668957    0.061134917      1.6979971     0.12187717
             47      1.0588013    0.068626901     0.77621841    0.050523961      1.5022164     0.09983167
             48      1.1969403    0.073287638     0.88274785    0.053780109      1.6836756     0.10636586
             49      1.3107849    0.078998079     0.96239465     0.05745025       1.854134     0.11579671
             50      1.3107849    0.078998079     0.96239465     0.05745025       1.854134     0.11579671
