# pt_bb-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      565.36024     0.82857225      437.55514     0.60823558      909.28415      5.1984231
              5      1220.9356      1.1873534       949.5623     0.87745141      1920.9056      7.2516074
             10      1243.1298      1.1953178      973.30406     0.89089195      1883.4004      6.6338332
             15      1039.2217      1.0986211      818.49673     0.82783943      1532.9001      5.5245721
             20      818.24738     0.98083549      648.31174     0.74576202      1159.9875      4.5430724
             25      634.86202     0.86760137      505.16699     0.66299083      887.11594      3.6402763
             30      491.19435     0.76707965      392.37762      0.5893988      670.92659      2.9733952
             35      384.46689     0.67495173      308.25527     0.52311386      512.85995      2.4906276
             40      304.03238     0.60180803       244.4831     0.46839905      401.68034      2.0345938
             45      242.84658     0.53597632      195.75599     0.42154088      317.37349      1.6152102
             50      195.90075      0.4803196      158.20678     0.37833984      253.12151      1.4798579
             55      159.12509     0.43368082      128.75417     0.34142868       205.4852      1.2555767
             60      129.98872      0.3912607      105.46053     0.30825027      164.01968      1.0982467
             65      107.98495     0.35414573      87.683932     0.28113229      136.06525     0.94302782
             70       89.74028     0.32421365      72.996608     0.26018894      114.18608     0.81298895
             75      75.878124     0.30172153      61.881984      0.2589738       93.96415     0.45353734
             80      64.000227     0.27153859      52.167298     0.21598961      80.352709     0.72576831
             85       54.21064     0.25051433      44.302118     0.21094374      68.646631     0.59408506
             90      46.435229     0.23254801      38.049485     0.19137145      57.581864     0.51119865
             95      39.799538     0.21262949      32.568604     0.17053814      49.715976     0.44806423
            100      33.990291     0.19758174      27.802875     0.15880256      42.302125     0.29245812
            105      30.008251     0.18378321      24.490998     0.14844973       37.38711      0.2599319
            110      26.054724     0.17340906      21.276964     0.13946765      32.518455     0.35440131
            115       22.65972     0.16273842      18.495127     0.13183075      28.187756      0.2371915
            120      19.859058     0.15079532      16.220264     0.12176626      24.636843     0.22731279
            125       17.44727     0.14295821      14.259469     0.11498343      21.592068     0.20985848
            130      15.621397      0.1315812      12.698239      0.1052118      19.516666      0.1782469
            135      13.748067     0.12428369      11.191996    0.099221139       17.14954     0.16920744
            140      12.108596     0.11560246      9.8265318    0.092364164      15.101549     0.15985153
            145       10.63658     0.11000098      8.6640025    0.087650283      13.270917     0.16411013
            150      9.3988423     0.10898414      7.6992824    0.089930437      11.590902     0.15049334
            155      8.5882637    0.097610483      6.9937466    0.077869172      10.697667     0.13337525
            160      7.5695398    0.090884093      6.1887747    0.077714552      9.3546095     0.13474026
            165      6.7127799    0.086840563      5.4648991    0.069148192      8.2990895     0.14313892
            170       6.274298    0.083131736      5.0860351     0.06624416      7.8799275     0.12299277
            175      5.5765583    0.079150395      4.5445902     0.06339234      6.9163702     0.11997723
            180      4.9784983    0.073527463      4.0330877    0.058718975      6.2088159    0.099622832
            185      4.3737969    0.069361693      3.5591734    0.055135998      5.4130722    0.095342632
            190      4.0589852    0.069203949      3.3239176    0.054610493      4.9989571    0.097531174
            195       3.775576    0.065048565       3.060394    0.051320313      4.6965209    0.089427745
            200      3.3076005    0.067733355      2.6750381    0.052071985      4.1425757    0.093565707
            205      3.1160418    0.059801514      2.5478842    0.047959015      3.8468926    0.082965248
            210      2.8207951    0.055673991      2.2895573    0.044181363       3.511353    0.075400596
            215      2.5020406    0.053209183      2.0283388    0.042090733      3.1194616    0.072159126
            220      2.2497364    0.049644159      1.8377697    0.039940282      2.7750425    0.071525492
            225      2.0427187    0.047520591      1.6576864    0.037561646      2.5436967    0.067728251
            230      1.9704399    0.046667638      1.6090042    0.037039492      2.4289842    0.064801384
            235      1.7690765    0.042673573      1.4231712    0.033672564      2.2257868    0.056967755
            240      1.6458238     0.04192869      1.3362492    0.033228396      2.0420527    0.056327858
            245      1.5051959    0.046465019      1.2162909     0.03582213      1.8536148    0.061070681
            250      1.3412994    0.038336032      1.0865257    0.030108744       1.672158    0.052757551
            255      1.2525723    0.037247581      1.0223965    0.030021383      1.5525904    0.051461769
            260      1.1597451    0.040249435     0.93239443    0.030345166      1.4586763    0.057005371
            265      1.0190671    0.032738054     0.84441009     0.03213776      1.2234865    0.062842332
            270     0.95794297    0.032160713     0.76886079    0.025099813      1.2060508    0.043775983
            275     0.82194411    0.029729378     0.67190874    0.024215437      1.0102046     0.04235848
            280     0.79382366    0.029808671     0.64824308    0.023466276     0.98477038     0.04239291
            285     0.75622161      0.0283053     0.60786591    0.022201382     0.94873258    0.038429259
            290     0.69229706    0.030509252     0.55722887    0.023041711     0.86567053    0.043778016
            295     0.64809653    0.028686991     0.52612401    0.022383758     0.80082635    0.039929348
            300     0.56062289    0.024145654     0.45249358    0.018971681     0.69930335    0.033594012
            305     0.51994968    0.023401279     0.42229083    0.018385886       0.642295    0.032085716
            310     0.48667073    0.023057464     0.39671651    0.018249531     0.60058034    0.031272877
            315     0.46480337    0.022164723     0.37766182    0.017145267     0.57373634    0.030844015
            320      0.4208662    0.023357467     0.33718971    0.017772945     0.53033981    0.032903599
            325     0.36723905    0.019416085     0.29664405    0.015488489     0.45843227    0.026567288
            330     0.33479187    0.018534539     0.27249007    0.014522806      0.4113824    0.025911534
            335      0.3243563    0.018193069     0.25457008    0.013718712     0.41907689    0.025460742
            340     0.26455974    0.017677171     0.21605902     0.01356549     0.36135951    0.055658753
            345     0.27833986    0.016903568     0.23355565    0.013885585     0.32638175    0.025679746
            350     0.24903455    0.017526793     0.20766722    0.013850176     0.29374975    0.026183279
            355     0.24285309    0.015358318     0.19532632    0.011949332     0.30298588     0.02150657
            360     0.21925862    0.015802124      0.1764255    0.011938189     0.27378333    0.022222468
            365     0.17237652     0.01410531      0.1424023    0.010343726     0.20650378    0.022203742
            370     0.19750299    0.013990064     0.15728096    0.010685039      0.2495327    0.019276115
            375     0.16086736    0.012806106      0.1301677    0.010008714     0.19901309    0.017422176
            380     0.17786498    0.014057322     0.14690472    0.010943506     0.21316287    0.020183784
            385     0.15566133    0.012554373     0.12657466    0.009959126     0.19136972    0.018035586
            390     0.15511541    0.012880511      0.1280435    0.010271032     0.18596309    0.018167227
            395      0.1181302    0.011185004    0.095046083   0.0085930588     0.14748892    0.015431957
            400     0.13636413    0.012061602     0.11135028   0.0092360128     0.16558079     0.01730329
            405     0.12546807     0.01130173    0.099663362   0.0085843899     0.15941518    0.016177707
            410     0.11683358     0.01080114    0.096181761    0.008421398     0.14065688    0.014801608
            415     0.12141953    0.010901947    0.096000157   0.0083650484     0.15501573    0.014922184
            420      0.1059351   0.0096615834    0.085357224   0.0076055026     0.13132562    0.013113473
            425    0.098626594   0.0096665595    0.081558701   0.0081802352     0.11701547    0.017050026
            430    0.081499271   0.0088750725    0.066647717   0.0069699126    0.098710411     0.01207658
            435    0.074426121   0.0085103254    0.060020556   0.0064841354    0.092200767    0.012064126
            440    0.072545236   0.0098522595     0.05863514   0.0072650178    0.089631271    0.014650039
            445    0.072012952   0.0082088817    0.057277913   0.0063126325    0.090900552    0.011374202
            450    0.060842539    0.007736039    0.050056604   0.0058796699    0.073189171    0.011257537
            455    0.065328031   0.0080120908    0.052251023   0.0061272357    0.081747447    0.011329941
            460    0.053686437   0.0073632926    0.043902776   0.0055841523     0.06506702    0.010812508
            465    0.065769212   0.0097220413    0.052126518    0.007269697    0.083643758    0.014055439
            470    0.045567283   0.0080255421    0.035967264   0.0055927027    0.058407244    0.012593368
            475    0.049095728   0.0073453296    0.038154587    0.005515777     0.06391998    0.010864322
            480    0.039002756   0.0067383401    0.030575591   0.0049449859    0.050414016   0.0097702148
            485    0.040171358   0.0063373784    0.032407539   0.0049266814    0.049493661   0.0088256752
            490    0.031045118   0.0060296941    0.025972102   0.0045389593    0.036297185   0.0087645968
            495    0.029609626   0.0053476149    0.025243898   0.0046194729     0.03339039   0.0080767874
            500    0.032367697   0.0065411402    0.026791211   0.0048549904     0.03855437       0.009575
            505    0.034629645    0.005749776    0.028198693    0.004517843    0.042233543     0.00795936
            510    0.022636949   0.0049383905    0.019176949   0.0038663559    0.025970374   0.0066247297
            515    0.036360177   0.0068525459    0.027751634   0.0048714636    0.048556969    0.010199417
            520    0.027024724   0.0053927905    0.021411667   0.0038703064    0.034272402   0.0081149369
            525    0.027337382   0.0050686495     0.02131815   0.0038751437    0.035485275   0.0068648288
            530    0.026005236   0.0048720764    0.020403799   0.0037628347    0.033315413   0.0066583647
            535    0.037015256   0.0075189212    0.027812776   0.0053149579    0.050279902    0.011163871
            540    0.014590748   0.0038368275    0.012310205   0.0029325027    0.016757874   0.0055475984
            545    0.023944587   0.0046273379    0.018761992   0.0035039688    0.030857008    0.006473423
            550    0.019709862   0.0045071546    0.015719872   0.0033058635    0.024747992   0.0065971074
            555    0.018504075   0.0046155938    0.014753878   0.0033145368    0.023175041   0.0069247232
            560     0.01922687   0.0046296041    0.015892598   0.0033889905    0.022844705   0.0069345868
            565    0.024453838   0.0046624652    0.019585992   0.0035050175    0.030436201   0.0068417011
            570    0.015333661   0.0035955001    0.012150098   0.0028657973    0.019398994   0.0049008068
            575    0.014904213   0.0034283858     0.01133876   0.0026484369    0.019958917   0.0047141404
            580   0.0099017716   0.0039353332   0.0067434451   0.0062744563     0.01041809   0.0038542216
            585   0.0093846456   0.0031149269   0.0075196457     0.00235048    0.011681299   0.0043239963
            590    0.010173819    0.003393721   0.0090034056   0.0025351398    0.010786594   0.0048501207
            595    0.014946338   0.0040688499    0.013505986   0.0032869165    0.015335355   0.0043216521
            600   0.0056555315   0.0026435353   0.0045584056   0.0019287213   0.0069733072   0.0038055412
            605    0.012459252   0.0033017467   0.0075948816   0.0087467633    0.013234744   0.0037148173
