#  m_bbZ-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
              1              0              0              0              0              0              0
              2              0              0              0              0              0              0
              3              0              0              0              0              0              0
              4              0              0              0              0              0              0
              5              0              0              0              0              0              0
              6              0              0              0              0              0              0
              7              0              0              0              0              0              0
              8              0              0              0              0              0              0
              9              0              0              0              0              0              0
             10              0              0              0              0              0              0
             11              0              0              0              0              0              0
             12              0              0              0              0              0              0
             13              0              0              0              0              0              0
             14              0              0              0              0              0              0
             15              0              0              0              0              0              0
             16              0              0              0              0              0              0
             17              0              0              0              0              0              0
             18              0              0              0              0              0              0
             19              0              0              0              0              0              0
             20              0              0              0              0              0              0
             21              0              0              0              0              0              0
             22              0              0              0              0              0              0
             23              0              0              0              0              0              0
             24              0              0              0              0              0              0
             25              0              0              0              0              0              0
             26   0.0038283465    0.003828155   0.0028805119   0.0028803678   0.0052568898   0.0052566269
             27              0              0              0              0              0              0
             28              0              0              0              0              0              0
             29   0.0038245077   0.0038243165   0.0023021653   0.0023020502   0.0068843504   0.0068840061
             30              0              0              0              0              0              0
             31              0              0              0              0              0              0
             32              0              0              0              0              0              0
             33   0.0038285432   0.0038283518   0.0032443899   0.0032442277   0.0041305118   0.0041303052
             34              0              0              0              0              0              0
             35              0              0              0              0              0              0
             36              0              0              0              0              0              0
             37   0.0074103344    0.005242416   0.0046132875   0.0032647542    0.012789961   0.0090458737
             38   0.0038052164   0.0038050262    0.002317815    0.002317699   0.0066042322    0.006603902
             39   0.0038264763   0.0038262849   0.0027638779   0.0027637397   0.0056598427   0.0056595596
             40              0              0              0              0              0              0
             41              0              0              0              0              0              0
             42              0              0              0              0              0              0
             43   0.0038276575    0.003827466   0.0027562008    0.002756063   0.0055590551   0.0055587771
             44              0              0              0              0              0              0
             45   0.0037532479   0.0037530603   0.0021483268   0.0021482193    0.007038386   0.0070380342
             46  -0.0038267718   0.0038265804  -0.0068997045   0.0068993595  -0.0022587597   0.0022586469
             47   0.0074087601   0.0052414457   0.0049950787   0.0035489364     0.01191624   0.0085958562
             48   0.0094122045   0.0067698689   0.0068669293   0.0049132181    0.013415453   0.0097330935
             49   0.0038473426   0.0038471502   0.0027659448   0.0027658065   0.0055975392   0.0055972594
             50   0.0038275591   0.0038273677    0.002942815   0.0029426678   0.0050709646    0.005070711
             51   0.0038153543   0.0038151636   0.0024180117   0.0024178908   0.0064130904   0.0064127697
             52    0.010729429   0.0062249147   0.0074372048   0.0043547269    0.016543209   0.0096549207
             53   0.0038270668   0.0038268755   0.0024137795   0.0024136589   0.0064163388    0.006416018
             54   0.0076538387   0.0054118107   0.0046906498   0.0033201149    0.013237106   0.0093732406
             55    0.011350984   0.0065540562      0.0075125   0.0043788748    0.018246063    0.010621068
             56   0.0076560039   0.0054133416   0.0065865158   0.0046748439    0.008796063   0.0062516332
             57     0.02683878    0.010143678    0.019226575   0.0073398929    0.039223425    0.015057831
             58   0.0076562994   0.0054135505   0.0058238189   0.0041205988    0.010347343   0.0073252171
             59    0.022898523   0.0093480119    0.015810925   0.0064838679    0.034849705     0.01429795
             60    0.011484055   0.0066299907   0.0082910433   0.0047866748    0.016675985   0.0096289573
             61    0.023020669    0.009397805    0.017527854   0.0072292166    0.030918208    0.012905731
             62    0.019140551    0.008559487    0.015105217   0.0068812625    0.024381595    0.011412177
             63    0.015215256   0.0076077145    0.011794784   0.0060905584    0.020376673    0.010739277
             64    0.030899508    0.010927001    0.022043012   0.0078579808    0.045381791    0.016221285
             65     0.02679252    0.011492442    0.019981496   0.0081880754    0.037373721    0.017472346
             66    0.019141831    0.008560059    0.015725197   0.0071046987    0.022915846    0.010564411
             67    0.046696555    0.013526364    0.031587893   0.0091779221    0.072903247    0.021183616
             68    0.027269488     0.01031574    0.020347146   0.0077657775    0.037936122    0.014524834
             69  3.9350394e-07   0.0054129936  -0.0012891732   0.0086763752  0.00054773632    0.003559205
             70    0.019140945   0.0085596628    0.014986909   0.0067033099       0.024825    0.011105295
             71    0.038666338    0.014429389     0.03208691   0.0099976313    0.046806693    0.023156641
             72    0.065530709    0.015898797    0.047273523    0.011517771    0.095157775    0.023193969
             73    0.035417422    0.014799713    0.030941534    0.028238808     0.03643632    0.014325602
             74    0.037655413    0.011920864    0.028100788   0.0089416241    0.052352166    0.016627974
             75    0.038028543    0.012027671    0.029061516   0.0092295986    0.051069488    0.016244276
             76    0.078772245    0.017747866    0.060014568    0.013600621     0.10775974    0.024911611
             77     0.10098947    0.019938247    0.074842424     0.06494811     0.11266821    0.024491752
             78    0.070383661    0.016642337    0.050804134    0.012048359     0.10177746    0.024263505
             79    0.083724114    0.017859436    0.061356792     0.01325495     0.11946595    0.025859845
             80     0.10088661    0.021946062    0.076919783     0.01581832     0.13729724    0.033283411
             81    0.098888286    0.020856288    0.072118602    0.014947934     0.14178347    0.031544327
             82     0.10956654     0.02141563    0.082189567    0.016006362     0.15253258     0.03045779
             83     0.12252352     0.02232448    0.092636812    0.016849244     0.16864547    0.031674086
             84     0.15132667    0.024269001       0.114225    0.018534657     0.20684616    0.033859013
             85     0.15753494    0.025796041     0.11450325    0.018500605     0.22652894    0.038515664
             86     0.12636417    0.022673176    0.094060335    0.016761046     0.17647904    0.032660718
             87     0.19439921    0.028583012     0.15446699    0.021784524     0.24735093    0.040386192
             88     0.30463858    0.034326316     0.22348474    0.025301646     0.43362057    0.049522428
             89     0.35631004    0.037647392     0.28344006    0.031113809     0.45534935    0.053329777
             90     0.48172599    0.044225128     0.37329508    0.034293484     0.63592748    0.063265727
             91      0.6530496    0.052148445     0.50038327    0.039699325     0.88107093    0.074704583
             92      1.2200834    0.069659691     0.91551962    0.051912102      1.6836054    0.099862852
             93       1.648854    0.082942544      1.2789013    0.063217448      2.1856651      0.1204919
