#    y_j1-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5      15.079007     0.85902548      11.873666     0.68143325       19.72324      1.1502208
           -4.9      21.142924      1.0287687      16.770657     0.80434103      27.832319      1.4868089
           -4.8      27.146189      1.1830507      21.722756     0.93571238      34.732805      1.6158633
           -4.7      40.266906      1.4196922      31.949439      1.1078796      52.158035      1.9221327
           -4.6      50.868181      1.6104423       40.45237       1.250103      65.550942      2.1938718
           -4.5      177.24677      2.9542458      140.09489      2.3051158      231.54514      4.0651666
           -4.4      216.83432      3.2624872       171.6359      2.5487071      282.29075      4.4608837
           -4.3      275.49868       3.652661      217.71881      2.8576196      358.15606       4.995583
           -4.2      333.05541      4.0296047      263.29631      3.1406773      433.23107      5.4794422
           -4.1      396.39101      4.3978065      314.01563      3.4463806      513.37356      5.9695506
             -4        470.441      4.8052975      373.71528      3.7551554      607.18685      6.5574776
           -3.9      556.75504      5.2119235      442.01929      4.0810191       717.8785      7.0773092
           -3.8      657.77464      5.6777382      523.17256      4.4461814      846.64321      7.8477168
           -3.7      762.99936      6.1019127      607.29483      4.7745314      981.11801      8.2387505
           -3.6       856.8302      6.4392155      682.53021      5.0540759      1100.8428      8.7054784
           -3.5      992.44484       6.948209      791.47785       5.469318      1269.8122      9.5436472
           -3.4      1124.3994      7.4057968      896.56961      5.8378702      1440.8301      10.006484
           -3.3       1261.743      7.8258658      1007.1057      6.1693847      1610.8694       11.15241
           -3.2      1412.5816      8.2601907      1126.5287      6.5105372      1808.5436      11.123967
           -3.1      1550.0048      8.6793977      1238.4363      6.8638253      1982.4882      11.929246
             -3      1697.1409      9.0726383      1356.6067      7.1401754      2167.1086       12.21454
           -2.9      1856.4637      9.4811507      1485.3502      7.5001298      2366.3248      12.858562
           -2.8      2007.3513      10.059435      1602.8751      7.9148742      2569.3562      14.032707
           -2.7      2163.3952      10.209076       1730.834       8.103224      2756.9081      13.693421
           -2.6      2309.9212       10.54104      1845.2803      8.3396062      2950.7641      14.450645
           -2.5      2457.2033      10.861199      1966.2483      8.5851089      3131.6239      14.782104
           -2.4      2615.5945       11.22199      2091.6867      8.9435913      3338.6021      15.363246
           -2.3      2762.7771      11.487776      2209.8491      9.1668977      3522.5346      15.573232
           -2.2      2899.1248      11.809366      2319.7665      9.3664588      3694.6633      15.872107
           -2.1      3027.8217      12.017389      2422.3031       9.514628      3861.7565      16.138734
             -2      3179.2541      12.298872      2541.8996      9.7947662       4062.898      17.509961
           -1.9      3266.8738      12.518884      2610.4328      9.9201246       4172.994      16.934852
           -1.8       3409.066       12.76817      2726.8501      10.095811      4353.3337      18.196117
           -1.7      3516.5828      13.302854      2815.2475      11.034319      4481.9679      19.012263
           -1.6      3614.1223      13.195357      2887.8843      10.411623      4618.0844      17.830167
           -1.5      3707.3552      13.353984      2966.0817      10.572609       4727.065      17.977581
           -1.4      3789.1337      13.408114      3029.7188      10.628343      4830.1077      19.004247
           -1.3      3889.6851      13.577842      3109.8896      10.755573      4961.9309      18.199896
           -1.2       3980.049      13.706366      3182.4322      10.866825      5079.4581      18.287822
           -1.1       4055.397      13.844524      3241.6354      11.027672      5177.2973      18.527122
             -1      4104.8417      13.997201      3284.1407      11.123771      5231.5921      18.746842
           -0.9      4170.3097       14.14466       3334.125      11.228182      5321.6208      18.959015
           -0.8      4239.7016      14.448392      3392.1372      11.617941      5402.9611      19.493336
           -0.7      4312.2206      14.311471      3447.5367      11.457958      5508.2801      20.342431
           -0.6      4283.6669       14.19883      3424.1821      11.254931      5469.0761      19.182736
           -0.5      4348.8827      14.300505      3475.5994      11.353854      5551.9405      19.529532
           -0.4      4363.6672      14.448789      3484.6961      11.434076      5576.4575      19.316774
           -0.3      4381.0779      14.754875      3501.8598      11.710158      5593.9909      19.931356
           -0.2      4412.7023      14.469424       3530.408       11.48754      5626.3687       19.46485
           -0.1      4431.2763      14.465908      3544.0295       11.56724      5652.4417      19.594745
              0      4377.4084      14.398867      3498.9543       11.41512      5590.2295       20.03474
            0.1      4385.3503      14.475696      3504.4905      11.639525      5596.5712      19.511488
            0.2      4412.2225      14.408019      3523.0734      11.410564      5638.3593        19.2908
            0.3      4374.2425      14.380657      3495.7878      11.406438      5584.8676      19.189397
            0.4      4341.8205      14.379564      3471.3771      11.552764       5540.871      19.191191
            0.5      4306.6609      14.207037      3447.1046      11.518416      5486.0666      19.335747
            0.6      4255.0699      14.500356      3400.6857      11.429518       5433.726      19.507033
            0.7      4224.2141      14.118386       3379.369      11.278299      5387.7821      18.927883
            0.8      4168.1624      14.148837      3334.8069      11.284898       5313.717      19.092946
            0.9      4109.2987      13.968091      3285.7093      11.071562      5243.9866      18.713034
              1      4052.4127      13.812593       3240.513      10.961992      5170.4466      18.452952
            1.1      3957.5126      14.500212      3163.9164       11.44573      5054.3859      20.074993
            1.2      3887.5507      13.625789      3107.1294      10.777523      4962.9052      18.202887
            1.3      3829.3379      13.487503       3063.806      10.732123      4882.4742      18.258794
            1.4      3715.8779      13.264864      2974.4028      10.698529      4733.7206      17.998707
            1.5      3617.5694      13.522109       2893.469      10.676394      4615.2072      18.346252
