#  pt_bb-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      10.826227    0.097832606      8.4230714    0.075717563      14.237256      0.1381595
              5      26.225106     0.16872021      20.386291     0.12645653      34.508335     0.24086135
             10      31.572209     0.18617595       24.55361     0.14023189      41.511722     0.26680591
             15      31.169548      0.1647608      24.232588     0.12677381      40.997588      0.2299129
             20      28.984123     0.17225142      22.573092     0.13091484      38.028909     0.24279399
             25      25.969733     0.15258537      20.194228      0.1171255      34.130728     0.21251248
             30       23.47937      0.1501573      18.231021     0.11375882      30.916293     0.21330221
             35      21.138884     0.13777199      16.415619     0.10560186       27.83063     0.19178449
             40      19.292491     0.13033272       15.02267     0.10116643      25.297158     0.18371398
             45      17.224002      0.1258657      13.414513    0.096820239      22.581754     0.17630713
             50      15.688787     0.11722274      12.244623    0.092727478      20.502769     0.16917439
             55      14.334335     0.11689976      11.131882    0.089165479      18.853527     0.16215793
             60      13.063895     0.11301615      10.204281    0.086544697      17.047631     0.15865373
             65       12.12777     0.10504354      9.4609508    0.080726998      15.851121     0.14466135
             70      11.219266     0.10085203      8.7462566    0.077783761      14.679294     0.13909313
             75      10.313495    0.098265795      8.0429374    0.075442796      13.485236     0.13582665
             80      9.5549233    0.093476458      7.4467158    0.071814389      12.504446     0.12913396
             85      9.0319544    0.090473782      7.0536511    0.070001259       11.78491     0.12406065
             90      8.3871935    0.089224897       6.620229    0.086758058      10.791797     0.14531736
             95      8.0433878    0.085315574      6.2985682    0.066067665      10.454428     0.11685031
            100      7.4155702    0.083996335      5.8005725    0.064701098       9.650767     0.11551418
            105      7.2077041    0.083183636      5.6644801    0.065074315      9.3217421     0.11403402
            110      6.6103943     0.07835708      5.2073808    0.061256232      8.5179283     0.10926984
            115      6.2048961    0.077167756      4.8718683    0.059398925      8.0314601     0.10586704
            120      5.8902326    0.073987646      4.6341656    0.057500184      7.6052709     0.10184348
            125        5.67946    0.072830773      4.4777509    0.056971194      7.3124085     0.10091474
            130      5.3397967    0.069786445      4.2145685    0.054496041      6.8611648    0.096223783
            135      5.0730773    0.070573595      4.0016594    0.054523099      6.5247324    0.097630348
            140      4.8349445    0.068272186      3.8052842    0.052576079      6.2386177    0.094138278
            145      4.5803744    0.066177985      3.6194668    0.051374558      5.8753141    0.090572706
            150      4.1893279    0.077519248      3.3379017    0.063025951      5.3078092     0.11000524
            155      4.0803036    0.068069633      3.2289861    0.051716054      5.2251225    0.094993448
            160      3.8000749    0.060735673      3.0414231    0.055083612      4.7859985    0.098241949
            165      3.5158958     0.05816389      2.7890998    0.045112342      4.4846302    0.079237881
            170      3.4240494    0.057103335      2.7073776    0.044249211      4.3870175    0.077958983
            175      3.2303005    0.056154116      2.5716005    0.044085425      4.1003368     0.07694793
            180      2.8990339    0.052296715      2.3026061     0.04078621      3.6897795     0.07121633
            185       2.711195    0.052615109      2.1610008    0.040623108       3.434976    0.072519443
            190      2.5498141    0.049623678      2.0515047    0.038808508      3.1885902    0.069305166
            195       2.589969    0.050474938      2.0542777    0.039137744      3.3018704    0.069236148
            200      2.3168995    0.056801261      1.8332888    0.042504681       2.963422    0.079723372
            205      2.1921132    0.046735378       1.758669    0.036860469      2.7514864    0.065456045
            210      2.0215571    0.047955865      1.6151685    0.037043017      2.5509847    0.066159766
            215      1.8561152    0.044204939      1.4839738    0.034332838      2.3398297    0.060942842
            220      1.7416783    0.041721798      1.3968146    0.033004884      2.1845456    0.058799286
            225      1.6083655    0.039668141      1.2801848    0.030781407      2.0393143    0.054298804
            230      1.5947066    0.039869939       1.278532    0.031189501      2.0009805    0.055631732
            235      1.4559576    0.039037275      1.1520187    0.030020924      1.8608447    0.053301221
            240       1.346247    0.040479906      1.0788191    0.030672802      1.6915403    0.057026559
            245      1.2896344    0.036494827      1.0322237    0.028063697      1.6217703    0.050893517
            250      1.1648558    0.033998973      0.9250592     0.02636823      1.4803043    0.046476036
            255      1.1298305     0.03347627      0.9097017    0.026186624      1.4092785    0.046010907
            260       1.083275    0.039408739     0.86012557    0.029134484      1.3766484    0.056651187
            265      1.0238374    0.031991201     0.84029271     0.03139983       1.240706    0.062395233
