#    pt_Z-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      5.7274406    0.073081134      4.5515641    0.057393983      7.3677726    0.099198608
              5      18.044208     0.12938966      14.294933     0.10143362      23.297992      0.1767895
             10      29.361742     0.16484485      23.296135     0.13019282      37.818587     0.22288976
             15      39.894731     0.19499165      31.624572     0.15415336       51.39639     0.26335454
             20      49.388628     0.21357624      39.128788     0.16821746      63.753911     0.30812097
             25      57.012069     0.22813176      45.254197     0.17985745      73.391286     0.31494065
             30      63.680662     0.24336053      50.596826     0.20837689       81.78876     0.34420936
             35      69.265117     0.26295509      54.962378     0.20515287       89.08023     0.35808136
             40      73.029232     0.25795873      58.093176     0.20442768      93.659041     0.34939547
             45      76.253508     0.26261993      60.601041     0.20741935      97.889119     0.35202845
             50      78.382975     0.26950972      62.311325     0.21289881       100.5618     0.36390302
             55      78.655611     0.26591552      62.612731     0.21039482       100.6991     0.35931643
             60      79.432102     0.27457843      63.231549     0.21567923       101.6803     0.37107557
             65      77.541826     0.26499907      61.814179     0.21118234      99.129341      0.3703964
             70      73.914964     0.25751748      58.944844      0.2032239      94.329767     0.34389395
             75       70.72009      0.2509281      56.507571     0.20232023      90.001049     0.34546844
             80      66.148553     0.25312134      52.819999     0.19845297      84.211148     0.34218455
             85      60.552478     0.23407835      48.403174     0.18517709      76.974228     0.31294527
             90      55.732193     0.22365445      44.512605     0.17662709      70.848664     0.30067252
             95      50.770491     0.21384651      40.473355     0.16850767      64.699698      0.2872731
            100      45.640524     0.20473536      36.450469     0.16170557      58.000677     0.27889702
            105      41.196547     0.19265155      32.838966     0.15371029       52.47126     0.26163999
            110       36.98521      0.1855061      29.497258     0.14577363      47.064787     0.25115014
            115      33.178048     0.17258581      26.517968     0.14593492      42.086527     0.24317237
            120      29.388837     0.16268944      23.429954     0.12804387      37.395953     0.21852231
            125      26.642112     0.15577266      21.196033     0.12215988      33.989017     0.21045432
            130      23.700855      0.1499071      18.891248     0.11721635      30.153977     0.20456843
            135      21.052003     0.13813979      16.762685     0.10888238      26.816314     0.18617091
            140      18.981628     0.13564954      15.102765     0.10573596      24.201403     0.18437546
            145       17.17872      0.1245256      13.663883    0.098132693      21.906474      0.1688484
            150      15.228533     0.11881603      12.139016    0.093451501      19.361466     0.16419759
            155      13.894423     0.11246132      11.033404    0.088509742      17.746633     0.15142819
            160      12.208776     0.10771713      9.7148658    0.084346844      15.548785      0.1470285
            165      11.215021     0.10080919      8.9113887    0.079032717      14.304189     0.13647525
            170      9.9376025    0.094049257      7.8957573    0.076111634       12.67907     0.13415525
            175      9.0140973    0.089828428      7.1693618     0.07081963      11.484204     0.12247729
            180      8.2655576    0.087501667      6.5666479    0.068481925      10.539027     0.11849251
            185      7.4933062     0.08237852      5.9408057    0.064754771      9.5798536     0.11272031
            190      6.7569184    0.078271211      5.3561798    0.061473335      8.6366573     0.10673105
            195      6.0995869    0.073834859      4.8459025    0.058519283      7.7706112     0.10283965
            200      5.5323045    0.070597291      4.3837676    0.055256479      7.0746719    0.095390637
            205      5.1682446     0.06917005      4.1015307    0.054157594      6.5936194    0.094693662
            210      4.6022282    0.064540556      3.6482401    0.050488898      5.8800965     0.08788823
            215      4.2881385    0.062152577       3.388335    0.048383052      5.5032693    0.084231362
            220      3.7474727    0.058303866      2.9565829    0.045649839      4.8154722    0.081253871
            225      3.5693052    0.056704538      2.8138278    0.044189933      4.5902046    0.077418846
            230      3.2327472    0.076957015      2.5565874    0.056448915      4.1392909     0.11110771
            235      2.9930834    0.055219397      2.3699949    0.042594678      3.8278034    0.076877314
            240      2.7322129    0.050241473      2.1635683    0.039159176      3.4931689       0.069015
            245       2.433191    0.048077569      1.9277097    0.037366739      3.1098994    0.066551153
            250      2.3160512    0.045925264      1.8230335    0.035464795      2.9819685    0.062629245
            255      2.1693636    0.044798127      1.7040779    0.034584016       2.801823     0.06109258
            260      1.9869488    0.042713038      1.5634695    0.033183107      2.5600962    0.058338073
            265      1.8183491    0.040473095      1.4443101    0.031706137      2.3117223    0.056317731
            270       1.697736    0.039371891      1.3469571     0.03062175      2.1624881    0.054195912
            275      1.5584721    0.044644847      1.2217266    0.032936458      2.0177656    0.064020526
            280      1.4177198    0.036523976      1.1178571    0.028203762      1.8204464    0.050532184
            285      1.3758515    0.036839201      1.0834816    0.028154195      1.7696317    0.051036959
            290      1.2503934     0.03543634     0.98431769    0.027114315      1.6086307     0.04897962
            295      1.1877539    0.032646134     0.93116358    0.025220429      1.5366848    0.044516826
            300      1.0452101    0.031151683     0.82422228    0.023998677      1.3418356    0.043499282
            305      1.0207877    0.034550695     0.80500508    0.026130111      1.3099673    0.048559755
            310     0.89467524    0.029297522     0.70953869    0.022286211      1.1390442    0.042342703
            315     0.86777175    0.029450817     0.68100078     0.02242107      1.1210813    0.041185149
            320      0.7987325    0.027157918     0.62325926    0.020854549      1.0399605    0.037571285
            325     0.76070992    0.026638024     0.60231823    0.020542546     0.97081507    0.037012961
            330     0.68293386      0.0249341     0.53918083    0.019312941     0.87377571    0.033925263
            335     0.65176262    0.024476239     0.51541081    0.018983272     0.83157796    0.033291463
            340     0.62890742     0.02354085      0.4963639    0.018253899     0.80422996     0.03199085
            345     0.54124146    0.023623873     0.42025933    0.017934846     0.70837722    0.032794778
            350     0.53444606    0.039014711     0.41365361    0.027391994      0.7023085    0.058005884
            355     0.44617529    0.019936222      0.3536072    0.015642814     0.56760569    0.028252029
            360      0.4516452    0.020275071      0.3505178    0.015481549     0.59084131    0.027779725
            365     0.41642256    0.019371121     0.33837724    0.017758167     0.50745354    0.038087899
            370     0.37657471    0.018415293     0.29452202    0.014125606     0.48722294    0.025640825
            375     0.37197224    0.018762879     0.29405346    0.014433883     0.47483532    0.026130119
            380     0.34747655    0.017962682     0.27614034     0.01403194     0.44058152    0.024608794
            385     0.35873724    0.018575036     0.28310616    0.014364071     0.45820366    0.025868206
            390     0.31458618    0.017166642     0.24555924    0.013077781     0.40859553    0.023614341
            395     0.27781494    0.016121736     0.22024577    0.012358819     0.35304317    0.022625855
            400     0.31374474    0.040143826     0.25080683    0.033353718     0.39272575    0.047479907
            405     0.25036709    0.015402146     0.20228961    0.012562163     0.30952447    0.022140297
            410     0.24378874    0.014972501     0.19412668    0.011751334     0.30762396    0.021930776
            415     0.24824768    0.015479469     0.19543203    0.011886912     0.31819161    0.021137132
            420     0.19651553    0.013639525     0.15783542    0.010521006      0.2442215    0.019089444
            425     0.20942561    0.014080201     0.16498888    0.010887325     0.26776977     0.01928765
            430     0.21023366    0.013842493      0.1667262    0.010817607     0.26655841    0.018845226
            435     0.17093774    0.012753131     0.13442779   0.0097637329     0.21927296    0.017710338
            440     0.16444636    0.012385645     0.12778589   0.0094115403     0.21439126    0.017079881
            445     0.14973833    0.011933708     0.13760161    0.020779562     0.15234087    0.013705276
            450      0.1423615    0.011764437     0.11183124   0.0088833555     0.18309409    0.016525935
            455      0.1512837    0.011986818     0.11903535   0.0090307791     0.19347085    0.017314236
            460     0.14138963    0.011312201     0.10920033   0.0085780366     0.18558237    0.015570899
            465     0.12320299    0.010927952    0.096054252   0.0082719899     0.16006628    0.015133374
            470     0.11349218    0.010155391    0.094244215   0.0090548093       0.134419    0.015959388
            475     0.09729122    0.010025497     0.07836453   0.0076048842     0.12009219    0.014230889
            480     0.11661291     0.01042933    0.092466339   0.0082624158     0.14757091    0.014352491
            485    0.098707696   0.0093549774    0.076284901   0.0071149408     0.12939668    0.013008405
            490      0.1064599   0.0099455839    0.084183538   0.0076681867     0.13532251    0.013681137
            495    0.090441673   0.0089977819    0.070524271   0.0069553934     0.11726301    0.012253611
            500    0.087404763   0.0092191356    0.070740866   0.0071340489     0.10729122    0.013144825
            505    0.090090748   0.0090210634    0.071895984   0.0070819395     0.11265823    0.012084398
            510    0.087557815   0.0090239277    0.068930492   0.0069568876     0.11192841     0.01234382
            515    0.069029429   0.0080673039    0.053795315    0.006186187    0.089618496    0.011070453
            520    0.066085728   0.0073741824    0.052769724   0.0063419778    0.083009862    0.010936902
            525    0.079300885   0.0085039071    0.061070059   0.0064240195     0.10482565    0.011778234
            530    0.071140905   0.0085169971    0.055978701   0.0064161002    0.090748878     0.01188118
            535    0.058903208   0.0074779465    0.044338012   0.0055818973    0.080064901    0.010395878
            540    0.053268366   0.0069603139     0.04212585   0.0053631959    0.067986437   0.0097033913
            545    0.054285531   0.0071186484      0.0416025   0.0053808481    0.071760236    0.010006239
            550    0.052755748   0.0071870264    0.042558183    0.005536609    0.065173898    0.010020623
