#   total-ptj60        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      8199.3648      5.6130022      6527.4694      4.4463126      10471.622      7.7593611
              1      8199.3648      5.6130022      6527.4694      4.4463126      10471.622      7.7593611
