#  y_bbZ-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
            0.7      169.02181      3.3673441      130.60512       2.472488      223.04079      4.8837023
            0.8        160.432      2.7745846      125.80453      2.3173155      207.47059      4.6573867
            0.9      157.82425      2.7727511        123.365      2.2772901      205.03557      4.3146028
              1      155.99889      2.6428423      120.81693      2.0171289       205.3732      3.6973373
            1.1      154.99196      2.7714524      120.17849      2.0910069      203.72191      3.9633913
            1.2      146.39597      2.6531272      112.45592      1.9993073      194.95432      3.7963391
            1.3      137.49468      2.4898518      105.92113      1.8933666      182.37129      3.4867643
            1.4      128.53239      2.3694047      98.841265      1.8046762      170.88403      3.3221554
            1.5      122.44865      2.3129068      94.443208      1.7680143      162.16575      3.2391277
            1.6      114.61291        2.56736      87.800802        1.89427      153.12839      3.7145876
            1.7      101.55992      2.4195697      78.173182      1.8500357      134.81487      3.8360864
            1.8      97.017498      2.3423919      73.943762      1.7394889      130.49761      3.4737791
            1.9      84.121718       1.904019      64.341665      1.4467405      112.66943      2.7334394
              2       79.53838      1.8894553      60.175314      1.4012065      107.95692      2.7455729
            2.1       65.77825      1.9112859      49.212114      1.3846918        90.6332       2.812235
            2.2      58.015771      1.5771668       44.01968      1.1817047      78.542782      2.2651791
            2.3      50.659656      1.4650355      37.840751      1.0833602      69.988497      2.1409921
            2.4      47.223563      3.7964828      34.474297      2.5873494      67.011656      5.7828684
            2.5      32.749745      1.2642204      24.207739     0.91857768      45.862347       1.879648
            2.6      26.503312      1.0760348      19.596946     0.78087417      37.115331      1.6276967
            2.7      20.002173      0.9122971      14.834714     0.68473248      27.939475      1.3711263
            2.8       16.39305     0.84067224       11.96074     0.60830556      23.323351      1.2561017
            2.9      11.673106     0.70194248      8.3805658      0.5003421      16.969338      1.0662376
              3      8.4446929       0.596219      6.1054276     0.42769239       12.16765     0.89575623
            3.1      6.0276477     0.49355636      4.2096469     0.33894875      9.0633081     0.79534913
            3.2      4.8423996     0.61659144       3.314149     0.40690349      7.4163897     0.99155122
            3.3      1.9719695     0.29630911       1.396622     0.20307126      2.9062195     0.46632422
            3.4      1.8334144     0.27076255      1.2314114     0.18361012      2.8931476     0.43772542
            3.5     0.82950593     0.19574925     0.58630759      0.1307277      1.2336082     0.31969012
            3.6     0.64339568     0.16367486     0.43063976     0.11004334      1.0170315     0.26267547
            3.7     0.79122441     0.18211008     0.52986319      0.1225474      1.2453416     0.29295745
            3.8     0.11077953    0.063983944    0.070178151    0.040913101     0.18570669     0.10765471
            3.9     0.11769586    0.068091776    0.083471458    0.048451044     0.17336122     0.10011093
              4    0.038283465     0.03828155    0.025550197    0.025548919    0.059633859    0.059630878
            4.1              0              0              0              0              0              0
            4.2              0              0              0              0              0              0
            4.3              0              0              0              0              0              0
            4.4              0              0              0              0              0              0
            4.5              0              0              0              0              0              0
            4.6              0              0              0              0              0              0
            4.7              0              0              0              0              0              0
            4.8              0              0              0              0              0              0
            4.9              0              0              0              0              0              0
              5              0              0              0              0              0              0
