#  pt_bbZ-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      7.8810542    0.089995413      6.3039109    0.071097995      10.459571     0.16654734
              5      27.486107     0.16697675      21.769905     0.13066203      35.961436     0.22937825
             10      53.487461     0.23176031      42.290678     0.18257153      69.918375     0.33471617
             15      86.066161     0.29217917      68.057209     0.23126398      112.05206     0.40420811
             20      129.29082     0.35618231      102.37567     0.28080041      167.56277     0.48471003
             25      179.65359     0.41531985       142.6183     0.32750697      231.53547     0.56904275
             30      242.74486     0.48416737      193.42881     0.38414324      311.15751     0.66221361
             35       271.3238     0.50382551       216.5983     0.39998831      346.79572     0.68136491
             40      270.06011     0.49942381       215.7159     0.39618165      344.47111     0.66742214
             45      252.51173     0.48250398      201.74649     0.38514058       321.9329     0.64297304
             50      230.27406     0.46365596       184.0904     0.36920593      293.20463      0.6168088
             55      204.34992     0.43134459      163.44099     0.34519832      259.92089     0.57820748
             60      178.71825     0.40079663      142.94851     0.31953633      227.37567     0.54438038
             65      155.06736     0.37592615      124.09315      0.2990022      197.06972     0.50123262
             70      134.60914     0.34812642      107.82588     0.28514819       170.8572     0.47162648
             75      117.14004     0.32832369      93.819943     0.26225376       148.6714     0.44269119
             80      102.87739     0.30365918      82.372623     0.24148684      130.61205     0.40379004
             85      89.896005     0.29174927      71.937308     0.23003752      114.20865      0.3918648
             90      79.041859     0.26565592       63.34133     0.21243716       100.0719     0.36347562
             95      69.641076     0.24910803      55.632825     0.19741929      88.490785     0.33439368
            100      60.906209     0.23276262      48.605875     0.18427809      77.457517     0.31350309
            105      53.517307     0.21750944      42.732116     0.17246611       68.00063     0.29400737
            110      47.658197     0.20973621      37.973617     0.16478882       60.70071     0.28403258
            115      42.003383     0.19548132      33.412425      0.1532457      53.587982     0.26369984
            120      37.684037      0.1839321      29.987046     0.14504222      48.044808      0.2490259
            125      33.464491     0.17240462      26.583004     0.13496038      42.759436     0.23264401
            130      29.669307     0.16339408      23.580538     0.13063968      37.867913     0.22691813
            135      26.758965     0.15507047      21.264583     0.12207267      34.161271     0.21144585
            140       23.35657     0.14498212      18.606552     0.12517755      29.702714     0.21112742
            145      21.456261     0.14024146      16.997491     0.10926625      27.488494     0.19085294
            150      19.011666     0.13226457      15.081324     0.10361614      24.298017     0.18096859
            155      17.105468     0.12730983       13.56769    0.099248802      21.857586     0.17624607
