# pt_bb-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      527.63208     0.80414122      407.62344     0.58782173      856.02852      5.1444198
              5      1119.9821      1.1470968      869.04367     0.84344388      1779.0703      7.1804215
             10      1117.8513      1.1456644      873.07514     0.84808309      1712.9991      6.5636143
             15      914.74336      1.0446578      718.68158     0.78271335      1366.1136      5.4497142
             20      703.14974      0.9224956      555.80865     0.69712777      1009.5789      4.4745052
             25      531.36644     0.80465168      421.77981     0.61059618      752.21725      3.5664526
             30      399.15217      0.7032471      318.14037     0.53638417      550.64354      2.8868145
             35      303.31872     0.60891629      242.67314     0.46862913      406.91463      2.4016578
             40      232.00279     0.53475754      186.16786     0.41294629      308.46372      1.9446839
             45      178.75173     0.46674211      143.76719     0.36269393      235.65695      1.5440677
             50      138.16795     0.40993621      111.36846     0.32099052       179.4223      1.3629935
             55      106.75253     0.36068143      86.236937      0.2819209      138.13962      1.1092945
             60      83.223532     0.31715218      67.380673     0.24759205      105.10365       1.015458
             65       65.24717     0.27969044      52.870752     0.22019415      82.835153     0.83088872
             70      51.186189     0.24904992      41.575475     0.19990019       65.61703     0.66608511
             75      40.273212     0.21743511      32.759476      0.1715698      49.797376     0.61639221
             80      31.475948     0.19148714      25.579271     0.15077431      39.502973     0.44655665
             85      24.157932      0.1660577      19.650749      0.1310444      30.639482     0.38830515
             90      18.898634     0.14726069      15.427653     0.11841582      23.660887     0.33438077
             95      14.372408      0.1246949      11.721591    0.099685502      18.120477     0.25615456
            100      11.060283      0.1079447      8.9957972    0.086092336       13.73539     0.22608939
            105      8.4632929    0.091138817      6.8824505    0.072628486       10.54759     0.12621964
            110      6.4918814    0.077635018      5.2778091    0.062450878      8.0734687     0.10448619
            115      5.0873957    0.068062276      4.1348744    0.054377802      6.3156103    0.090634579
            120        4.12307    0.060928584      3.3418481    0.048841904      5.1342483    0.082476607
            125      3.3190424    0.054888671      2.7030448    0.044682751      4.1036168    0.077337923
            130      2.7998655    0.049810813      2.2612791    0.039802163      3.4985657    0.068886687
            135      2.2338628    0.044692223      1.8099443    0.035689052      2.7779443    0.062004341
            140      1.9114923    0.041487313      1.5346627    0.032514572      2.4082968    0.056604909
            145       1.501236     0.03690134      1.2183719    0.029141457      1.8605762    0.050081612
            150      1.2160297    0.032695237      0.9854427     0.02577158      1.5092964    0.044637228
            155      1.0462655    0.031145067     0.83844806    0.024091373      1.3201011    0.043351885
            160     0.88849846    0.027761525     0.71474311    0.021950085       1.113158    0.038018653
            165     0.73829177    0.026050599     0.59239903    0.020180013     0.92878439    0.035926179
            170     0.59106606    0.022895695     0.47233006    0.017820435     0.74785475    0.031429584
            175     0.50135579    0.020634751     0.39983023    0.016157518     0.63519738    0.028055468
            180     0.41854153    0.019775456     0.34237926    0.015635484     0.51115437    0.027968527
            185     0.37574138     0.01834141     0.30550497    0.014146103     0.46264775    0.026451634
            190     0.33183124     0.01709271      0.2675122    0.013489359     0.41336358    0.023546883
            195     0.30858148    0.016460539     0.24667764    0.012813279     0.38899192    0.022663479
            200      0.2469901    0.014643758     0.19520557    0.011195169     0.31643228    0.020582673
            205     0.20618285    0.013917559     0.16836997    0.010733587     0.25116825    0.019896669
            210     0.18005575    0.013234483     0.14426131    0.010403151     0.22680417    0.019898542
            215     0.13242311    0.011223799       0.107931    0.008694281     0.16189744    0.016759497
            220     0.15105754    0.012092905     0.12115938   0.0092379458     0.18894479    0.016831471
            225     0.12540665    0.010790845     0.10007659   0.0082959803      0.1586472    0.015144682
            230     0.10400915   0.0097988351    0.087792908   0.0077982692     0.11987586    0.014662907
            235    0.083247972   0.0087106466    0.065806949   0.0065650785     0.10641305    0.012316273
            240     0.07549372   0.0083086881     0.06321378   0.0068185754    0.088289901    0.011547663
            245    0.061225453   0.0080750762    0.051945545   0.0064088842    0.070249724     0.01171777
            250    0.059169901   0.0076870666    0.046981535   0.0058195576    0.075051642    0.010815807
            255    0.060020551   0.0078078886    0.049229944   0.0059497637    0.072370914    0.011580343
            260    0.055076437   0.0069782315    0.043589587   0.0053407899    0.069996653    0.009923739
            265    0.040198405    0.006513397     0.03214665   0.0047166725    0.050355001   0.0097926469
            270     0.03506876   0.0059670918    0.028541713   0.0045510988    0.042522343   0.0084620644
            275     0.03105502   0.0055497849    0.024540768   0.0041487918    0.039418976   0.0079499438
            280    0.024361851   0.0055237111    0.019330787   0.0040444356    0.030853307   0.0080258372
            285    0.020322874   0.0045431076     0.01544941   0.0032472454    0.027397618   0.0067460477
            290    0.034822066    0.014889918    0.026206299   0.0098088673    0.047409038    0.023704077
            295    0.023243504   0.0049696759    0.018619272   0.0036329925    0.029074862   0.0073244364
            300    0.013016575   0.0036718131    0.010800083   0.0026668038    0.015211398    0.005746153
            305    0.023119941   0.0044385037    0.017693169   0.0034581155     0.03102876   0.0062628258
            310    0.004594685   0.0026524055   0.0038563976   0.0019208885   0.0053190553    0.003890961
            315    0.013932559   0.0037836103    0.011456673   0.0029566327    0.016628858   0.0053928492
            320   0.0076566536   0.0024211254   0.0053733858   0.0017115646    0.011394764   0.0036390691
            325   0.0078397835    0.002916058   0.0063533661   0.0021827409   0.0096684644   0.0041386469
            330   0.0064597047   0.0025466827   0.0047098032   0.0016636187   0.0091788976   0.0042019079
            335   0.0076158268   0.0037258866   0.0060407678   0.0024858076   0.0096697243   0.0059768047
            340   0.0025705905   0.0023942445    0.001903563   0.0038030734   0.0026372638   0.0017665434
            345   0.0077590945    0.002893765    0.006706378   0.0022106325   0.0087304723   0.0039945636
            350   0.0061253937    0.002652235   0.0034564763   0.0045687706   0.0069252952   0.0029561469
            355   0.0061466929   0.0021731671   0.0049627756   0.0018377519   0.0075696654   0.0029842764
            360   0.0039559449   0.0023425005   0.0032777166   0.0016886666   0.0046553936   0.0034224958
            365   0.0038283465   0.0020256692   0.0027565748   0.0014159938   0.0054924803   0.0030344943
            370   0.0033266732    0.002517068   0.0028799606   0.0017962509   0.0037484645   0.0037415025
            375   0.0022970275   0.0017119942   0.0018669094   0.0011857087   0.0028165947   0.0026866939
            380   0.0039911614   0.0017907393   0.0028759252   0.0025419992    0.004134252   0.0018601724
            385   0.0061254527   0.0021655663    0.004777815   0.0017016894   0.0079725787   0.0028581506
            390   0.0022970472   0.0013261345 -0.00033220472   0.0031231423   0.0032051378   0.0022792387
            395  0.00076566929    0.000765631  0.00053687009  0.00053684325   0.0011305512   0.0011304947
            400   0.0061253346   0.0024211316   0.0049830709   0.0018838964   0.0073437402   0.0032931184
            405   0.0030626772    0.001531262   0.0022223031   0.0011111255      0.0043425   0.0021712877
            410   0.0030626968   0.0015312718   0.0023814961    0.001199472   0.0039432481   0.0020065305
            415  0.00076566929    0.000765631  0.00057769685  0.00057766796   0.0010317717   0.0010317201
            420   0.0023723819   0.0013710076   0.0020617323   0.0012048103   0.0026186614   0.0015256133
            425   0.0030891536   0.0015446697   0.0021582677   0.0010828755   0.0045891732   0.0023103079
            430              0              0              0              0              0              0
            435   0.0031424212    0.001572649   0.0025425985   0.0012720582   0.0038584252   0.0019343716
            440              0              0              0              0              0              0
            445              0              0              0              0              0              0
