# y_bbZ-mbbZ150        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.61464764     0.31246747     0.41552657     0.19316392      1.3300217      2.1671853
           -4.9     0.36088189      1.0874262     -0.1787313       1.736921        2.53162      6.4200684
           -4.8      3.7075374     0.51543149      2.6513974     0.34576728      6.2247195      1.2941437
           -4.7      12.008401      1.0092286       8.649348     0.66972245      25.282945      11.044882
           -4.6      27.257928      1.4465427      20.091339     0.99914835      64.071693      9.7054597
           -4.5      57.076521      2.1085371      42.823678      1.4652074      114.56827      14.983687
           -4.4      109.03245      2.8950327      81.696952       2.022403       212.6318      19.391725
           -4.3      187.24494       3.850085      141.26037      2.6976581       322.8291      28.262888
           -4.2      299.52909      4.8307977      226.89203      3.3969496      565.60603      35.521976
           -4.1       446.0333      5.8280892      338.53014      4.1486969      831.11457      37.329793
             -4      616.30252      6.7837378      469.74898       4.833241      1066.6079      44.407285
           -3.9      807.49844      7.7285917      619.81893      5.5602556      1270.8893      52.508239
           -3.8      1006.7716      8.6030791      774.67394      6.2056974      1649.1241      55.622705
           -3.7      1230.1187      9.3733487      947.28518        6.80784      2000.6749      59.114287
           -3.6      1440.6167      10.213879      1113.0252      7.4380725      2348.1063      59.451918
           -3.5      1665.3963      10.810478        1288.17      7.8685934       2759.703      62.267382
           -3.4       1871.053      11.380222      1448.7559       8.307158      2986.9003      69.131494
           -3.3      2038.8515      11.755216      1580.8253      8.6104501      3238.8168      65.885352
           -3.2      2196.8109      12.205487      1706.4418      8.9726566      3410.8005      71.028793
           -3.1      2354.6406      12.591205      1832.6373      9.2997945      3781.9877      67.242702
             -3      2486.4944      12.862051      1932.6692      9.4715871      3841.3055      73.695701
           -2.9      2563.1292      13.084941      2000.9882      9.6499655      3925.1885      75.113511
           -2.8      2645.3538      13.288397      2066.4749      9.8620544      4064.0892      73.332667
           -2.7      2743.8462      13.406478      2141.6503      9.8868216      4325.9848      76.523464
           -2.6      2821.9995      13.889238      2203.5793      10.408446       4306.739      73.059266
           -2.5       2885.912      13.644293      2255.2891      10.310065      4483.1169        72.7037
           -2.4      2907.6008      13.674921      2273.5084      10.139435      4507.3509      71.508102
           -2.3      2972.6611      13.756078      2324.0399      10.214077      4528.2682      75.977492
           -2.2      2960.5475      13.825551      2319.0131      10.315302      4589.0023      77.700015
           -2.1      2994.9473      13.803754      2345.2178      10.281767      4491.1239      76.422972
             -2       3028.578      13.890444      2374.5492       10.35097      4572.5709      76.174771
           -1.9      3046.5428      13.926373        2389.05       10.70343      4691.8928      74.128396
           -1.8      3088.4383      13.889741      2421.6849      10.381133      4640.6913       80.58229
           -1.7      3086.3966      13.866279       2418.966      10.377143      4669.6017      75.236107
           -1.6      3109.0153       13.92209      2439.4774      10.431911      4699.1577      76.337366
           -1.5       3111.084      14.025764      2443.8231      10.451174      4620.4685      79.880431
           -1.4      3147.3582      14.022554      2470.3095      10.457372      4787.7039       76.62135
           -1.3      3169.1549      14.038097      2491.0397       10.53114      4693.0192      79.478281
           -1.2      3184.0621      14.061221      2500.7899      10.552468      4763.1192      78.128582
           -1.1      3175.1904      13.946819      2491.4398      10.424281      4859.2047      72.418494
             -1      3194.3826      14.037312      2512.0025      10.551377      4742.6184      75.655671
           -0.9      3205.4192       14.03291      2517.6573      10.546162      4755.0524      74.348995
           -0.8      3209.5851      14.030379      2520.7762      10.625186      4804.3774      71.244041
           -0.7      3219.8113      14.219483      2530.6737      10.600572      4915.5555      77.392367
           -0.6      3225.5442      14.146107      2539.7111      10.618827      4705.8441      74.819963
           -0.5      3235.1662      14.073941      2541.5943      10.646114      4913.3289      79.980918
           -0.4      3248.1239      14.220302      2554.4976      10.639426      4913.1944      73.617185
           -0.3       3233.514      14.144016      2541.1355      10.645716      4842.9508      77.294666
           -0.2      3253.9403      14.178773      2556.4652      10.628379       4925.111      74.749845
