# pt_bbZ-mbbZ10        central        num_err    min (scale)        num_err    max (scale)        num_err
# 00
              0      1016.2779      1.5507525      772.45307       1.069507      2418.5193      14.229847
              5      1107.6619      1.2060778      873.51127     0.91226331      1553.4866      2.3522493
             10      888.48727     0.98890984      705.36221     0.76742764      1176.1257      1.5573175
             15       732.9464      0.8676257      583.55948     0.68079198      952.56228      1.2604914
             20      616.42574     0.77939863      491.50238     0.61420034      793.79722      1.0934271
             25      521.89048     0.71066107      416.57942     0.56992048      668.95696     0.97524524
             30      445.63971     0.65991769      356.02923     0.52377026      569.58586     0.89866302
             35      381.34374     0.59662403      304.76967      0.4736126      486.70979     0.80546204
             40      327.26885     0.54864741      261.58036     0.43563925       417.0909     0.73503654
             45      280.78363     0.50817891      224.47186     0.40563838      357.64646     0.67844133
             50      242.64956     0.47370734      194.02735     0.37723433      308.80051     0.63024258
             55      209.27572     0.43597296      167.41254     0.34885144      266.04547     0.58461748
             60      181.31712      0.4032176      145.05053     0.32143683      230.56775     0.54757444
             65      157.00031     0.37755302      125.66625     0.30036307      199.41058     0.50355211
             70      135.88924     0.34896887      108.86605     0.28572764      172.40043     0.47287865
             75      118.13882     0.32769544      94.634878     0.26184736       149.8635     0.44179562
             80      103.50762     0.30417636       82.88228     0.24193324      131.36327     0.40473263
             85      90.397058     0.29198517       72.35903     0.23085519      114.81086     0.39223542
             90      79.382137     0.26573996       63.69097     0.21274795      100.48094      0.3644206
             95      69.778192     0.24875909      55.804067     0.19740026      88.539291     0.33351668
            100      60.951864     0.23239679      48.706898     0.18420136      77.383706     0.31260513
            105      53.503753     0.21685982      42.777381     0.17223114      67.868189     0.29277049
            110      47.562602     0.20893333      37.943961      0.1643703      60.481843     0.28258625
            115      41.827698     0.19456249      33.316616     0.15273521      53.273462     0.26216697
            120      37.530191     0.18307732      29.898966     0.14457968      47.778103      0.2475354
            125      33.314437     0.17156797      26.499349     0.13445431      42.492643     0.23128068
            130      29.490818     0.16253599      23.466619     0.13014856      37.582194     0.22554159
            135      26.530013     0.15401232      21.112729     0.12141467       33.80663     0.20976504
            140      23.175253     0.14399906         18.483     0.12463521      29.429088     0.20961632
            145      21.260753     0.13911091      16.869986     0.10859076      27.181736      0.1890902
            150       18.77164     0.13106502      14.909024     0.10279676      23.954157     0.17921625
            155      16.792643     0.12567365      13.335241     0.09812604      21.426332     0.17369711
            160       15.12421     0.11689101      12.029122    0.092772743       19.25382      0.1636531
            165      13.688214     0.11089756      10.852632    0.086813687      17.498332     0.15326249
            170      12.291612     0.10587943      9.7303816    0.082596968       15.74522     0.14488725
            175      11.381772     0.10058248      9.0061956    0.078535692      14.579434     0.13738875
            180      10.005958    0.095685115      7.9167299    0.074725201      12.815225     0.13208657
            185      8.9921148    0.089549972      7.1062902    0.069584422      11.526584     0.12268806
            190       8.242148    0.085935454      6.4995946    0.066755255      10.599739     0.11891456
            195      7.5741626    0.083953591      5.9962131    0.065462535      9.6876189     0.11645737
            200       6.986789    0.079472683      5.5448902    0.062285919      8.9038463     0.11166943
            205      6.3598719    0.075302264       5.043983    0.061316528      8.1099817     0.11113901
            210      5.7295536    0.073176841      4.5644009    0.068248889      7.2576403     0.13494751
            215       5.140778    0.070219779      4.0758454    0.054437653      6.5537575    0.098421874
            220      4.7184108     0.06531764      3.7281415     0.05057681      6.0448897     0.09003553
            225      4.4806037    0.063757111      3.5286439    0.049055288      5.7637191    0.087789954
