#    pt_Z-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      43.486383     0.20757264      34.501916      0.1634945      56.457819     0.28590631
              5      130.78579     0.35967095      103.77298     0.28455596      169.75674     0.50462492
             10      211.52251     0.45278912      167.92638     0.35632615      273.98481     0.62536792
             15      279.16952     0.51759069      221.70366     0.40847765      360.85391     0.71348938
             20      326.08246     0.55512633      259.09023     0.43833112      420.79123      0.7728175
             25      349.76815     0.57254875      278.12933     0.45162797        450.086     0.79175892
             30      348.07877     0.57073202      277.25226     0.45828863      446.40739      0.7795595
             35      331.68851     0.56838541      264.32977     0.45019022      424.88734     0.77900922
             40      304.39883     0.53094465      242.99898     0.42122202      388.87431     0.71989821
             45      274.06555     0.50500322       218.9078     0.39988371      349.60322     0.68741977
             50      243.21852     0.47653576      194.48349     0.37842547      309.83697     0.63879946
             55      212.60101     0.44424202      170.17395     0.35767674      270.41024     0.59576952
             60      186.74816     0.42091724      149.59412     0.33322359      237.33111     0.56337917
             65      162.01657     0.39002118      129.91594     0.31278332      205.65907     0.52941812
             70      139.97955     0.36064147      112.31912     0.28675938      177.41792     0.47985299
             75      122.68359     0.33683013      98.552567     0.27097676      155.25159     0.45505801
             80      106.79581     0.32234976      85.766013     0.25555185      135.24799     0.43256335
             85      91.829704     0.29300483      73.847942     0.23335075      116.07072     0.38949189
             90      80.562297     0.27420787      64.825828     0.21861264      101.75424     0.36886215
             95      70.730942     0.25690041      56.874758     0.20470009      89.435493     0.34025727
            100      61.563858     0.24123667      49.518307     0.19203163      77.679903     0.32186059
            105      53.655317     0.22355458      43.043123     0.17904167      67.908785     0.30049392
            110      47.149445     0.21220499      37.849899      0.1679815      59.602886     0.28468675
            115      41.402218     0.19656259      33.292511     0.16500106      52.196824     0.27533186
            120      36.193805     0.18351241      29.023158     0.14540402      45.789842     0.24498117
            125      32.223637     0.17407801      25.780222     0.13733228       40.88153      0.2336167
            130      28.265807     0.16579857      22.639015     0.13032294      35.798504     0.22478323
            135       25.02225     0.15283204      20.023965     0.12113698      31.720267      0.2046177
            140        22.3873     0.14878706      17.908257       0.117049      28.396557     0.20218103
            145      20.045203     0.13673116      16.012206     0.10811218      25.460603     0.18441065
            150      17.654799     0.12998266      14.120799     0.10253316      22.381875     0.17822422
            155      15.938017     0.12260407      12.735028    0.097801414      20.224863     0.17639453
            160      13.980928     0.11662246      11.169938    0.091760713      17.740751     0.15811873
            165      12.727261     0.10889761      10.153165    0.085651636      16.173643     0.14688596
            170      11.251627       0.101741      8.9766509    0.082276393      14.300975     0.14340299
            175      10.250142    0.097138742      8.1846723    0.077180869       13.01404     0.13140965
            180      9.3469689    0.094022418      7.4438007    0.073915953      11.899118     0.12667921
            185      8.4204041    0.088488778       6.696847    0.069914992      10.738858     0.12018261
            190      7.5445175    0.083850477      6.0011425     0.06602963      9.6157763     0.11373871
            195      6.7694086    0.078711684      5.3960393     0.06253556      8.5975771     0.10884058
            200       6.170271    0.075542108      4.9091156    0.059351626      7.8606453     0.10185445
            205        5.70622    0.073613932        4.55112     0.05813128      7.2433586     0.10231372
            210      5.0826411    0.068634508      4.0438401    0.053818345      6.4712573    0.093365617
            215      4.7370056    0.066128723      3.7951032    0.064489268      5.9714077     0.12665083
            220       4.149071    0.062194319      3.2877321    0.048856961      5.3096293     0.08612777
            225      3.8976975    0.059823252      3.0839363    0.046809005       4.994732    0.081194535
            230      3.5706907    0.079288255      2.8283718    0.058492464      4.5684423     0.11382403
            235      3.3010892    0.058254552      2.6262652    0.045129275      4.2023463    0.080981317
            240      3.0018336    0.053125629      2.3817141    0.041543288      3.8334952    0.072546243
            245      2.6581795    0.050600757      2.1096477     0.03943515      3.3938183    0.069636271
            250      2.5409375    0.048591921      2.0052555    0.037676522      3.2648342    0.065922043
            255      2.3694691    0.047412245       1.867613    0.036769983      3.0512591    0.064377352
