#pt_bb-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      567.09775     0.83011157       438.9825     0.60958167      911.63477      5.2000034
              5      1225.9592      1.1911521      953.69512      0.8806728      1927.8002       7.255575
             10      1249.3725      1.1984967      978.44755       0.893688      1891.5361      6.6350981
             15      1045.4808      1.1064629      823.65076     0.83411942      1540.9758      5.5276893
             20      823.76101     0.98379128      652.85799     0.74835181      1167.0063      4.5444359
             25      639.96467     0.87098319       509.3615     0.66588853      893.59249      3.6416718
             30      495.58228     0.77020162      396.00263     0.59225074      676.45961       2.974769
             35      388.41997     0.67823091      311.52016     0.52594703      517.85152      2.4922367
             40      307.46376     0.60489721      247.30616     0.47104746      405.99648      2.0361258
             45      245.88438     0.53903311      198.25038     0.42412527      321.19761      1.6169212
             50      198.61515     0.48334678      160.43842     0.38092857      256.52888       1.481476
             55      161.56437      0.4367213       130.7678     0.34400779       208.5323      1.2573545
             60      132.18338     0.39431726      107.26521     0.31082323      166.80304      1.1004951
             65      109.92302     0.35804897      89.279204     0.28439406      138.46229     0.94642142
             70      91.579806     0.32748288      74.512741     0.26288042      116.48047     0.81514412
             75      77.592069     0.30512543      63.299168     0.26162957      96.183329     0.45781427
             80      65.453398     0.27484161       53.36558       0.218678      82.162793     0.72786177
             85      55.666605     0.25429283      45.497356     0.21384032      70.467738     0.59679126
             90      47.734034      0.2356178      39.122945       0.193933      59.194496     0.51342375
             95      40.969699     0.21587259      33.528374     0.17320804      51.180601     0.45058583
            100      35.014779     0.20042266      28.610736     0.16094071      43.630117     0.29598843
            105      31.082384     0.18723943      25.339124     0.15103038      38.773435     0.26444186
            110      27.010418     0.17683564      22.030295     0.14201884      33.738624     0.25610492
            115        23.5266     0.16583187      19.176139     0.13410862      29.315948     0.24112552
            120      20.652964     0.15371348      16.851602     0.12403072      25.654175     0.23092795
            125      18.213777     0.14607687       14.86536     0.11735974      22.583788     0.21394344
            130      16.291697     0.13444434      13.228927     0.10740151      20.379135     0.18209927
            135      14.420901     0.12755849       11.71825     0.10165182      18.029785     0.17363733
            140      12.698854     0.11847159      10.290468    0.094500973      15.868611     0.16369175
            145      11.251319     0.11324274      9.1475206    0.090070522      14.069064     0.16815287
            150      9.9184117     0.11163808      8.1102531    0.091882329       12.25854     0.15402056
            155      9.0961242     0.10069158      7.3973756    0.080165011      11.348669     0.13757862
            160       8.052511    0.093890929      6.5692399    0.079847479      9.9818364     0.13845307
