#    pt_Z-ptj30        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      22.695326     0.14766976      18.029486     0.11671362      29.339782     0.20265154
              5      68.873552     0.25891554       54.73534     0.20655644       88.99777     0.36221006
             10      113.10519     0.32874808      89.897999     0.25945692      145.86403     0.44676713
             15      152.96927     0.38057759      121.56714      0.3010679      197.14639     0.52105252
             20      187.40137     0.41803731      148.97774     0.33018446      241.29058     0.57653442
             25      213.96894     0.44571327      170.11671     0.35204812      275.15027     0.60551575
             30      230.11436     0.46194937      183.19171     0.37409086      295.05752     0.63056144
             35      235.81169     0.47081075      187.70607      0.3727213      302.23792     0.63704125
             40      231.53518     0.45947468       184.6403     0.36477392      295.88443     0.61930246
             45      219.66583      0.4478684       175.2015     0.35484713      280.49701     0.60799229
             50      202.65796     0.43171268      161.76537     0.34190572       258.5636     0.57744657
             55      182.79876     0.40862386      146.08651     0.32913659      232.78613      0.5481067
             60      164.57945     0.39265862      131.61715     0.31019886       209.4679     0.52597908
             65      145.40418     0.36494293      116.43966     0.29135685      184.74357     0.49822867
             70      127.23136     0.34108614      101.92413     0.27075637      161.48746     0.45383738
             75      112.90213     0.32064021      90.581802     0.25804406      143.00515     0.43413851
             80      99.076367     0.30897812      79.467691     0.24472361      125.59883     0.41525567
             85      85.788832     0.28130517      68.898081     0.22380653      108.56197     0.37419092
             90      75.665581     0.26370366      60.788918     0.21016398      95.686384     0.34915331
             95      66.670612     0.24789731      53.496327     0.19711869      84.390445     0.32820497
            100      58.266142     0.23352734      46.793088     0.18561041      73.602331     0.31476262
            105      51.035075     0.21682925      40.867439     0.17340732      64.695524     0.29159481
            110      44.962516      0.2063135      36.034052     0.16303478      56.919664      0.2771772
            115      39.548535     0.19095179      31.732979     0.16030553      49.967465      0.2669077
            120      34.640592     0.17862254      27.733101     0.14123592      43.886959     0.23865555
            125      30.924548     0.16966281      24.702693     0.13365999      39.286152     0.22803628
            130      27.155792     0.16184814      21.722638     0.12705181      34.426818     0.21981375
            135      24.020178     0.14903764      19.191665     0.11795895      30.492452     0.19982598
            140      21.523405     0.14544615      17.193348     0.11419496      27.331035     0.19809029
            145       19.31335     0.13361669      15.407812      0.1055593       24.55692     0.18032761
            150      17.029265      0.1272298      13.605848     0.10022301      21.605068     0.17489462
            155      15.410063     0.12009699      12.297778    0.095713009       19.57469     0.17343015
            160      13.510376     0.11418781      10.781109    0.089709802       17.16045     0.15508465
            165       12.31294     0.10671492       9.814014    0.083858721      15.656453     0.14416652
            170      10.912103    0.099671978      8.6945618    0.080591904      13.884917     0.14091046
            175      9.8984411    0.094994461       7.891936    0.075102174      12.582009     0.12885756
            180      9.0582915    0.092215045      7.2029138     0.07231391      11.547075     0.12437976
            185      8.1360562     0.08651713      6.4609444    0.068134152      10.388175     0.11779854
            190      7.3046866    0.082055807      5.8027669    0.064591836      9.3199313     0.11135522
            195      6.5913786     0.07733941      5.2470773    0.061380569      8.3821186     0.10719285
            200      5.9863144    0.074104181      4.7574533    0.058187322      7.6329421    0.099987529
            205      5.5666108    0.072358847      4.4354545    0.057133324      7.0717728     0.10072219
            210      4.9581176    0.067468904      3.9382202    0.052882205      6.3235772    0.091637175
            215       4.619762    0.065055202      3.6989584    0.063785827      5.8250123     0.12569053
            220      4.0405996    0.061101195      3.1965432    0.047943155      5.1780961    0.084777679
            225      3.8145728    0.059008677      3.0145144    0.046128005      4.8942509    0.080182427
            230      3.4810108    0.078665012      2.7554845    0.057941439      4.4556333     0.11310449
            235      3.2139361    0.057423863      2.5543997    0.044427687      4.0947356    0.079952712
            240      2.9215656    0.052217682      2.3158715    0.040784369      3.7335878    0.071429322
            245      2.5934674    0.049909174      2.0574015     0.03886202      3.3117604    0.068795196
            250      2.4865243    0.047882861       1.960404    0.037088771      3.1976789     0.06502625
            255       2.309712    0.046691549      1.8180833    0.036108748      2.9775461    0.063528559
            260      2.0896583    0.044143848      1.6491773    0.034361135      2.6843584    0.060175331
            265      1.9227496    0.041850784      1.5283165    0.032844239      2.4443443    0.057973771
            270      1.7919632    0.040731883      1.4234219    0.031705691      2.2806776    0.055956425
            275      1.6315325    0.045618098      1.2815745    0.033720903       2.107986    0.065377823
            280      1.4988607    0.037810574      1.1837946     0.02924494       1.921776    0.052176497
            285      1.4473856     0.03786532      1.1406355    0.029015542      1.8612531    0.052261778
            290      1.3199531    0.036665024      1.0421815     0.02809059      1.6930046    0.050645628
            295      1.2450366    0.033712245     0.97822431    0.026076851      1.6072067     0.04590249
            300      1.1069001     0.03226154     0.87511765    0.024971676      1.4178652    0.044798292
            305       1.076986    0.035406942     0.85152118    0.026887029      1.3784396    0.049581567
            310     0.95875309    0.030486502     0.76115426    0.023286576      1.2202141    0.043725252
            315     0.91030411    0.030323233      0.7158148    0.023144888      1.1738414    0.042259549
            320     0.84918783    0.028094885     0.66321343    0.021602001      1.1050305    0.038776069
            325     0.80190555      0.0275039     0.63542657    0.021253424      1.0230794    0.038073968
            330      0.7199198    0.025666853     0.56906365    0.019903073     0.92040377    0.034862038
            335     0.68953378    0.025249199     0.54533742    0.019602569     0.88012595    0.034266986
            340      0.6648125    0.024477136     0.52512882     0.01897233     0.85015929      0.0332606
            345     0.56007673    0.024191056      0.4363454    0.018388626     0.73017406    0.033539888
            350     0.55929374     0.03935839     0.43330713     0.02769321     0.73452431    0.058409159
            355     0.47346939    0.020697582     0.37514902    0.016222471     0.60296496    0.029248665
            360     0.47232014    0.020769299     0.36705638    0.015895695     0.61708082    0.028370934
            365     0.44230628    0.020053186     0.35918858     0.01824342     0.54013185    0.038656445
            370     0.39093772    0.018815993     0.30647848    0.014462106     0.50451118    0.026119761
            375     0.39398752    0.019337474     0.31177752    0.014921035     0.50268491    0.026800638
            380     0.36583053    0.018573812     0.29081904    0.014512866     0.46391262    0.025385392
            385     0.37714559    0.019099093     0.29766449     0.01479805     0.48214347    0.026500738
            390     0.33211132    0.017768304     0.25994729    0.013579658     0.43022645    0.024369221
            395     0.29125701     0.01660214     0.23063067    0.012735765     0.37104461    0.023243067
