#   pt_Z-ptj200        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21309344    0.014989606     0.16500418    0.011278439     0.28114717    0.022319752
              5     0.77626096    0.027559499     0.58876393    0.020361654      1.0527346    0.039646483
             10      1.2093723    0.033511528     0.91782609    0.024918149      1.6381497    0.048128237
             15      1.6901472    0.039909361      1.2775275    0.029542353      2.3005372    0.057475261
             20      2.0559999     0.04559414      1.5540164    0.033650155      2.7987212    0.066097885
             25      2.3027879    0.046583845      1.7514537    0.035061877       3.109201    0.068082736
             30      2.7412738    0.057659886      2.0935192    0.042847669      3.6810186    0.085223619
             35      2.9240735     0.08080009      2.2110706    0.056722323      3.9762608     0.12141245
             40      2.9238953    0.051372074      2.2438808    0.039708772      3.9018595    0.075311508
             45      3.0472167    0.053886537      2.3117879    0.040164376      4.1288129    0.077518931
             50      3.2249519    0.068261196      2.4462508    0.048011213      4.3689084      0.1045007
             55       3.291153    0.057084977      2.5143659    0.042710161      4.4206165    0.083722882
             60      3.3852278    0.059452799      2.5835073    0.044064552      4.5501346    0.086669874
             65      3.2310027    0.057015799      2.4513963    0.042389454      4.3733147    0.081926198
             70      3.1189251    0.053829011      2.3806536    0.040538659      4.1905248    0.076752939
             75      3.1629413     0.05672508      2.4233713    0.045651649       4.228187    0.090443569
             80      3.1868907    0.090071021      2.4278679    0.063194914       4.291759     0.13497479
             85      2.8755347    0.052729463      2.1965557    0.039708575      3.8582793    0.077056728
             90      2.9162355    0.051452998      2.2137396    0.038579139      3.9452941    0.073618875
             95      2.7100617     0.05044139      2.0608527    0.037628915      3.6592244    0.072104823
            100      2.7530339    0.055245368      2.0932291    0.040809163       3.716999    0.079717122
            105       2.685234    0.049201944      2.0345635    0.036848003      3.6417331    0.069837585
            110      2.6354287    0.060814348      2.0062349     0.04418479       3.552997    0.089073652
            115       2.446116    0.049496096      1.8659569    0.036899768      3.2874228    0.070697301
            120      2.3085109    0.045637905      1.7621808    0.034412079      3.1007397    0.064509847
            125       2.346144    0.049366339       1.785573    0.036994997      3.1640322    0.071842487
            130      2.2775279    0.054034129      1.7375959    0.039259996      3.0627918    0.079537062
            135      2.1435982    0.045884366      1.6484687    0.034655627      2.8506912    0.066451892
            140      2.1769714    0.056774004      1.6526738    0.040876505      2.9450779    0.083642459
            145      2.0862834    0.044365137      1.5940116    0.033359665      2.7994316    0.063128109
            150      2.0750705    0.046234945       1.588569    0.034319877        2.77937    0.067244328
            155      1.9942349    0.042506541      1.5343628     0.03235571      2.6504818    0.059484196
            160      1.9823024    0.042208845      1.5296416    0.031995871      2.6250505    0.059787242
            165      1.9553419    0.041657051      1.5067421    0.031695984      2.5930847     0.05875973
            170      1.8868066    0.040742771      1.4650905    0.036165059      2.4784922    0.072503657
            175      1.8905623    0.040964046      1.4592538    0.031228956       2.501732     0.05782935
            180      1.8276273    0.040535835      1.4174685    0.030970741      2.4019429    0.057477343
            185      1.8671798    0.041845206      1.4420336     0.03158969      2.4663632     0.05911058
            190      1.8697055    0.041696831      1.4480659    0.031567955      2.4605822     0.05951926
            195      1.8407863    0.040170171      1.4300805    0.030932441      2.4129795    0.056759424
            200      1.8740505    0.040844865      1.4612154    0.031366312      2.4433941    0.056715257
            205      1.9253447    0.042157022      1.4986445     0.03206664       2.516079    0.058956706
            210      1.8831567    0.041049843      1.4737952    0.031446353      2.4431716    0.057337565
