# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 120
             -8      0.1992313    0.089874817     0.14155512    0.064758786     0.29679822     0.13342031
           -7.9    0.051887794      0.0518852    0.041974409    0.041972311    0.066544292    0.066540966
           -7.8     0.17937795    0.090056192     0.13675099    0.069230818     0.24165945     0.12143328
           -7.7     0.04828937    0.048286956    0.037593504    0.037591624    0.062757875    0.062754737
           -7.6     0.15874803    0.080197261     0.10335728    0.053484764     0.25911516     0.12983121
           -7.5     0.13677559    0.079539304     0.11503543    0.068470061     0.16100492    0.094103906
           -7.4    0.091321848     0.10817987    0.069770668     0.14684548     0.10498425     0.10443152
           -7.3     0.16378445     0.08210332     0.11636221    0.058414137     0.24092619     0.12083899
           -7.2     0.19585728     0.12309925     0.13956693    0.083058346     0.30016731      0.2006059
           -7.1     0.45409448     0.14986215     0.30015354    0.099155934     0.72312696     0.23888884
             -7     0.39328149     0.18767669     0.26382381      0.1271041     0.61878346     0.29611709
           -6.9      0.8448809     0.21551825     0.62285926     0.15648625      1.1915856     0.31295582
           -6.8     0.88018307       0.219264     0.64357086     0.15830395      1.2507096     0.32130516
           -6.7      1.2581811     0.24591753     0.91055216     0.17618017       1.812497     0.36424635
           -6.6      1.1621181     0.25769403     0.88014951     0.18047694      1.5838238     0.39499167
           -6.5      1.5393602     0.26380884      1.0926319     0.18759151      2.2650118     0.39142743
           -6.4      2.0136654     0.33582221      1.4768356     0.23900533      2.8489439     0.49964779
           -6.3      2.5468435     0.35974053      1.9013455     0.26853177        3.51756      0.5028897
           -6.2      2.3484341     0.35908316      1.8271001     0.26908543      3.0757451     0.50574136
           -6.1        2.72781      0.4114052      2.0744567     0.30220594      3.7120866     0.60359304
             -6      3.6891201     0.42836847       2.891133     0.31977944      4.7634203      0.6334009
           -5.9      4.5470551     0.48046946      3.5331636     0.35737085      6.0012962     0.70854823
           -5.8      5.0014242     0.51444079      3.8993491     0.39410747      6.5604872     0.74133426
           -5.7      7.5252293     0.61103611      5.6556014     0.45285276      10.308396     0.86671078
           -5.6      7.1853534     0.60554025      5.4701014     0.44987498      9.7454186      0.8562454
           -5.5       7.348126     0.61796191      5.6297856     0.45562245      9.8279577       0.893438
           -5.4      8.5106998     0.65209728      6.5377574      0.4913806      11.357831     0.92384545
           -5.3      11.727167     0.77153147      8.9456752     0.57143439      15.778724      1.1042465
           -5.2      13.009724     0.78667966      9.8726713      0.5950129      17.654766      1.0999179
           -5.1      17.014909      1.6722048      12.770686      1.1659786      23.364053      2.5305643
             -5      18.534488     0.98046896      14.227707     0.74969047       24.77218      1.4280877
           -4.9      19.951542     0.98156613      15.173071     0.73605532      26.972735      1.3835223
           -4.8      21.790259      1.0120331      16.579167     0.76046782      29.423079      1.4223072
           -4.7      23.759778      1.0720519      18.105418     0.81008356       32.03351      1.5199946
           -4.6      28.630245       1.215715      21.756312     0.90238946      38.736096      1.7345421
           -4.5      34.295609      1.2833652      26.754201      1.0340458      44.885897      1.9109278
           -4.4      37.855351       1.342682      29.309972       1.026275       49.94853      1.9008326
           -4.3      44.491225      1.4513575      34.019796      1.0948865      59.699354      2.0321278
           -4.2      43.388199      1.4245658       33.29379      1.0795907      57.896618      1.9878491
           -4.1      51.782612      1.5583507      39.309972      1.1701593      70.090933      2.1910788
             -4      56.763983      1.6223022      43.471338      1.2304028      75.992163      2.2626282
           -3.9      66.040985      1.8029253      51.244257      1.3874651      87.032251      2.6018882
           -3.8      71.067317      1.8418253      54.753373      1.4069136      94.439028      2.5845548
           -3.7      77.738839       2.306044      60.140284      1.7010963      102.64745       3.311003
           -3.6      89.970226      2.3221644      69.803385      2.1807578      118.31692      4.1627071
           -3.5      94.374667      2.1253346      72.783823      1.6192616      125.13489        2.99858
           -3.4      109.51336      2.4631945        83.9195      1.8408516      146.40708      3.4720381
           -3.3      115.63528      2.3280632      89.692854      1.8262189      152.03244      3.3643217
           -3.2      125.42535      2.7178983      96.566856      2.0282478      166.68333      3.8462894
           -3.1      138.63936      2.5623076      107.09015      1.9519113      183.53823      3.5578055
             -3       144.9584      2.7799411      112.06904      2.0955383      191.59124      3.9071289
           -2.9      162.93344      2.7472388      125.91845      2.0900365      215.49638      3.8165554
           -2.8       173.8402      2.8704763      135.23483       2.202196       227.9897      4.0014361
           -2.7      189.08826      2.9698805      146.37474      2.2626054      249.50886        4.13766
           -2.6      203.56011      3.9845862      158.44039      3.0779527      266.76498      5.4277957
           -2.5      221.68227      3.3910403      172.24542      2.5694312      291.10154      4.7755011
           -2.4      235.62671      4.5523861      182.96304      3.2850555      309.67369      6.6649094
           -2.3      249.56996      3.4114146       194.6497      2.6216188      326.13903       4.757937
           -2.2      268.54204      3.5149918      209.18423      2.6975121      351.54011      4.8632106
           -2.1      291.84495      3.6425537      227.38321      2.9339738      381.91201      5.3756022
             -2      299.00661      3.7342049      234.29114      2.9067093       388.5316      5.2886997
           -1.9      318.01634      3.8886468      247.89469      2.9773976      416.02643      5.4693458
           -1.8      326.93829      3.8608293      255.61745      2.9738783      426.07502      5.3231723
           -1.7      351.42089      4.1765084      274.72018      3.1996358      458.17427      5.8712894
           -1.6      369.45782      4.1707878      290.20156      3.3438537      478.28073      6.2815923
           -1.5       374.0109      4.1650432      292.20743      3.2152779      487.97534      5.8338888
           -1.4      393.52842      4.2949985      309.04915      3.3291422       509.8984      6.0160176
           -1.3      404.45569      4.2415222      317.67044      3.2834848      523.98649      5.9059761
           -1.2      420.53358      4.7818388      331.15053        4.43168      543.42775      7.8274496
           -1.1      436.21272      4.5397186      341.89757       3.483958      566.89133      6.3431863
             -1      442.83968      4.4095653      347.11877      3.4209124      575.37541      6.0790433
           -0.9      455.44903      4.5329568      359.42333      3.5498228      586.54804      6.3866396
           -0.8       466.2828      4.5081133       366.3021      3.4936894      604.19646      6.1669315
           -0.7      482.32897      4.6145357      380.12003      3.6991431      622.29761       6.708035
           -0.6      488.51727      4.6467601      385.41155      3.6098572       629.1734      6.3988132
           -0.5      482.24323      4.6074713      380.22023      3.5762952      621.92101      6.2796154
           -0.4      489.74331      4.6017506      385.82103      3.5866048      632.21631      6.2846921
