# total-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      39721.889      9.6160507      31435.993      6.8209761      57253.553      71.923697
              1      39721.889      9.6160507      31435.993      6.8209761      57253.553      71.923697
