# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 60
             -8     0.76659548     0.20751657     0.58169095     0.15219333      1.0470148     0.30074294
           -7.9     0.37401378     0.17551911     0.31298819     0.13784471     0.45870767     0.23351548
           -7.8     0.87307086     0.21176984     0.64731693     0.15540791      1.2368838     0.30765121
           -7.7     0.91954528     0.22120135     0.67498131     0.15787208      1.3086112     0.33077253
           -7.6      1.5754252     0.29090627      1.1983459     0.22103562      2.1529724     0.41642358
           -7.5      2.1292943     0.32181081      1.6090226     0.24227888       2.935877     0.45749087
           -7.4      1.7056614     0.32986369      1.3447904     0.24505125      2.2136703     0.47233972
           -7.3      2.0085994     0.30355338      1.5153347     0.23142038      2.7776132     0.42104348
           -7.2      2.3334331     0.37259431      1.7465541     0.27265463      3.2647982      0.5450214
           -7.1      3.4697077     0.45773087      2.5839574     0.33666193       4.879376     0.66180294
             -7      3.7070541       0.458821      2.7537893     0.33265208      5.2006299     0.67505937
           -6.9      5.3003593     0.54089254      4.0231732     0.39862891      7.2301102     0.79361203
           -6.8      6.5490069     0.63959314      4.9003356      0.4712912      9.0798957     0.91165007
           -6.7      7.2881555     0.62596556      5.4740748     0.45580126      10.102839     0.92187087
           -6.6      9.2144624     0.75487756      7.0005862     0.55773382      12.512286      1.0762676
           -6.5      11.184338     0.78468478       8.420039     0.57944016      15.408888      1.1236336
           -6.4      12.329973     0.80672332      9.5164685     0.60887433      16.420015      1.1325986
           -6.3      14.524722     0.89376376       11.03111     0.66956416      19.770905      1.2590804
           -6.2      14.136894     0.91694901      10.946113     0.68261911      18.752686      1.3095995
           -6.1      19.023983      1.0210595      14.773168      0.7782181      25.200047      1.4632369
             -6      21.541408      1.1231681      16.391138       0.830552      29.225019      1.6142004
           -5.9      25.872933      1.1355714      20.008479     0.85875319      34.365895      1.6066649
           -5.8      28.778166      1.2553251      22.179927     0.94854262      38.453581      1.7712444
           -5.7      33.048992      1.3120882      25.153172     0.97810959      44.775757      1.8631949
           -5.6      36.599615      1.4295324      27.960793       1.061205      49.387668      2.0324025
           -5.5      40.234882      1.4631729      30.955718      1.1000026      53.777397      2.0655831
           -5.4      48.285731      1.6054442      37.198354      1.2123324      64.354161      2.2666571
           -5.3      56.145601      1.6769345      43.425656      1.2844653      74.412453      2.3392507
           -5.2      61.751102      1.7578468      47.419201      1.3387028      82.815767      2.4661318
           -5.1      74.337076      2.3754589      57.318664      1.7438756      98.956072      3.4475781
             -5       84.71013      2.0364589      65.419385      1.5653421      112.58627       2.850548
           -4.9      95.651745      2.1524986       73.53227      1.6354785      127.85328      2.9819958
           -4.8      101.34944       2.228096      78.456868      1.7050228      134.27342      3.0809592
           -4.7      113.58783      2.3461925      87.935259      1.7916681      150.45724      3.2441691
           -4.6      125.64284      2.5049598      97.726953      1.9486282      165.50485      3.5108136
           -4.5      148.45801      2.6884327      115.47265      2.0875867      195.46583      3.7807495
           -4.4      160.32924        2.82236      125.19678      2.1875566      209.85696      3.8994651
           -4.3      180.32125      2.9548726      139.94323      2.2680032      237.98531      4.1041303
           -4.2      191.61479      3.0576192      150.05691      2.3640708      249.95259      4.2146943
           -4.1         218.85      3.2422691      170.92268      2.5215987      286.53822       4.449552
             -4      240.36401       3.388111      188.33043       2.638908      313.21665      4.6766771
           -3.9      266.18851      3.5903937      208.55811      2.7873752       346.9759      4.9723668
           -3.8      291.37656      3.7409376      228.28219      2.9052225      379.79175       5.140959
           -3.7      317.28205      4.0958411      248.92245      3.1540633      412.55994      5.6722293
           -3.6       349.0032      4.2078573      274.06673      3.5211656      453.19886      6.2945647
           -3.5      379.87451      4.2677362       298.5422      3.3563371      492.97749      5.8325179
           -3.4      417.79019      4.5641909      327.55741      3.5251224      544.00721      6.2685446
           -3.3       447.7167      4.8252536      351.74962      3.7606144      580.99198      6.7005431
           -3.2      488.45317      4.9584031      384.08164      3.8434289      633.42119      6.7781735
           -3.1      528.40435      4.9902248      416.40695      3.9574326      683.52582      6.8246653
             -3      561.21099       5.272231      441.72545      4.0918903       726.8327      7.1925712
           -2.9       603.0558      5.3737159      474.82295      4.2376001      780.64196      7.5092981
           -2.8      643.07372      5.4965259      510.38593       4.644651      823.82576       8.239967
           -2.7      697.01321      5.7068565      550.43481      4.4761381      899.13057      7.7538235
           -2.6      738.04565      6.3783306      584.12111      4.9946007      949.00766      8.6282563
           -2.5      785.50195      6.1285566      621.93663      4.7904971       1009.316      8.3403346
           -2.4       837.2011      6.9583462      661.44639      5.2888802      1079.1312      9.6714451
           -2.3      890.64634      6.3935044      705.61207      5.0235893      1143.5901      8.6572206
           -2.2      934.64737        6.57804      741.00764      5.1561295      1199.2448      8.8901768
           -2.1      997.84482      6.7342694      791.81106      5.3591986      1278.8353      9.2760698
             -2      1017.1029      6.8792232      813.04795      6.7033199      1291.6201      10.618994
           -1.9      1081.7088      7.0520248      860.49142      5.5710612      1382.1902      9.5795185
           -1.8      1119.2551      7.1362138      891.86885      5.6442974      1427.4288      9.6119022
           -1.7      1180.2073      7.3817176      940.06227      5.8164593      1505.7042      9.8945632
           -1.6      1225.7777      7.4354739      978.49335      5.9774321       1559.366      10.382484
           -1.5      1268.7074      7.5487721      1010.5339      5.9662357      1620.4953      10.095612
           -1.4      1303.7643      7.6609189      1039.9998      6.0498035      1662.3605      10.233112
           -1.3      1347.9017      7.7221784      1076.9015      6.1185988      1716.5813      10.329516
           -1.2      1390.2377      8.1179023       1112.312      6.7766677      1766.8208      11.321475
           -1.1      1424.3497      8.0081356      1137.4555      6.3128037      1814.5055      10.761002
             -1      1459.3886      8.1202465      1166.3724      6.4314932      1858.2499      10.938792
           -0.9       1492.434      8.1209407      1194.2221      6.4799684      1895.4147      10.942927
           -0.8      1517.5127      8.1181706      1214.3031      6.5019529      1926.6494      11.081641
           -0.7      1546.1177      8.2232319      1236.9471      6.5687483      1963.8916      11.109971
           -0.6      1568.3916      8.2834397      1255.6849      6.5597561      1989.8084      11.053381
           -0.5      1555.0132      8.2298999      1244.8479      6.5361406      1973.3334      10.993264
           -0.4       1555.929      8.2040301      1244.4523       6.503445      1976.5782      10.890878
           -0.3      1535.1174      8.1949542      1230.2802      6.5087452      1944.5137      10.907564
           -0.2        1510.75      8.1072166      1212.2131      6.4518457      1910.9787      10.870325
           -0.1      1505.4202      8.0793369      1204.3431      6.4950871      1911.4044      10.939512
              0      1517.1983      8.1152695      1212.8983      6.4586834      1928.5657      10.924651
            0.1        1506.68      8.1125364      1207.0703      6.4352252      1909.4366      10.856789
            0.2      1547.6012      8.1883675      1238.6486      6.4981142      1963.6974      10.919596
            0.3      1539.8989      8.2001281      1232.0429      6.5056197      1954.7887      10.928023
            0.4      1558.7921      8.2506415      1248.9108      6.5994159       1979.066      11.717845
            0.5      1564.9685      8.3207157      1251.6606      6.5889346      1988.4196      11.093313
            0.6      1535.0422      8.1727119      1228.2249      6.4900072      1949.4178      10.921821
            0.7      1523.8345      8.2528519      1216.4778      6.5105812       1941.129      11.015385
            0.8      1488.2368      8.1919403      1187.8643      6.4726545      1896.3912      10.983021
            0.9      1461.8587      7.9869662      1166.4649      6.3137424      1863.6726      10.646955
              1      1421.7337      7.9030519      1133.0345      6.2374788      1815.7843      10.523087
            1.1      1391.9224      7.8445151      1111.6272      6.2198447      1773.2391       10.48718
            1.2      1337.8325      7.7299049      1069.5009      6.1891046      1701.8905      10.379881
            1.3       1321.427      7.6600707      1055.0458      6.0914164      1683.7468      10.294062
            1.4      1276.7168      7.6011002      1018.5085      6.0164566      1627.7115      10.259015
            1.5      1228.6782      7.4370024      978.23172       5.856962      1574.6711       11.35422
            1.6      1167.0399      7.2299235      930.52283      5.7238123      1487.3456      9.7014459
            1.7      1138.2878      7.3242323      905.45272      5.7347639      1454.9205      9.9867252
            1.8      1069.5199      6.9677084      851.56374      5.4957238      1365.0888      9.3978557
            1.9      1035.2574      6.8943268      822.82746      5.4078236      1324.2381      9.3005603
              2      976.86882      6.7921176      774.39379      5.3033496      1253.8096      9.2383266
            2.1      938.85272      6.5948893      745.52101      5.2604521      1202.1937      9.1357201
            2.2      889.42624      6.5169303      704.83363      5.0860384      1141.9479      8.8775987
            2.3      827.35495      6.1868079      654.48403      4.8360905      1065.2485      8.3881035
            2.4      788.26821      6.1473868      622.59183       4.784173      1016.2748      8.3454584
            2.5      744.62244      5.8684702      588.35427      4.7245592      959.66735      8.0035962
            2.6      691.23833      6.4714167      544.46081      4.9134745      894.60522      8.9877729
            2.7      654.05001      6.3810327      516.01836      4.8516451      844.44298      8.8780103
            2.8      614.66639      5.6488568      483.43346      4.3399763      796.79904      7.7481357
            2.9      567.05214      5.2667989      448.47097      4.1615155        729.713      7.2840551
              3      520.86998       5.082512      411.29373      3.9917248      671.49906      6.9159432
            3.1      480.22813      4.8791902      376.95095       3.779897      625.56565      6.8066349
            3.2      451.33652      4.8538998      354.59618      3.7490401      585.87546      6.7045841
            3.3      422.67683      4.8813031      331.92559      3.7381976      548.86633      6.8297844
            3.4      381.57877      4.2688755      300.32334         3.3226      494.39042      5.8155808
            3.5      348.99822      5.4089442        273.192      3.9659308       455.1463      7.7788226
            3.6       322.7671      3.9701393      252.05359      3.0580222      422.31895      5.4495605
            3.7      295.26036      3.7438219      231.54877       2.952901      384.28586      5.1645752
            3.8      261.97153      3.5298275      204.82236      2.7281631       342.1914      4.8165673
            3.9      240.81937      3.3967366      188.22747      2.6283965      314.80091      4.6707169
              4      217.56817      3.2275651      169.57605      2.5061092      285.54823      4.4370218
            4.1      195.98412      3.8551381      152.17408      2.8668506      258.28749      5.5885865
            4.2       181.1043      2.9541051       141.4231      2.3140607      236.95207      4.0676423
            4.3      162.08681      2.7854777      126.60197      2.1686465      212.07217       3.832234
            4.4      144.80802      2.6437869       113.3816      2.0492564      188.33475      3.6589303
            4.5      125.87973      2.4688854      98.149857      1.9008708      165.04833      3.4021487
            4.6      113.14144      2.4117675      88.076154       1.865248       148.7336      3.3492927
            4.7      103.35516      2.2304934      80.418704      1.7275984      135.95466      3.1130774
            4.8      91.868903      2.1077538      70.922545      1.6529722      122.13454      2.9322187
            4.9      79.234224      2.0086295      60.990775      1.5164746      105.73249      2.7991635
              5      71.431907      1.8885838       55.56411      1.4586496      93.945221      2.7022678
            5.1       63.56748      1.7651721      48.947201      1.3449646      84.785706      2.4618633
            5.2      56.198296      1.6968106       43.13725      1.2857759      75.341391      2.3660605
            5.3      46.996872      1.5486105      36.541736      1.1862062      61.940344      2.1884072
            5.4      41.676697        1.46995      32.068442      1.1084851      55.666529      2.0558888
            5.5      35.869903      1.3537688      27.568413      1.0256989      48.018718      1.8910733
            5.6      32.404659      1.2967467      25.219946     0.99140244      42.644483      1.8496842
            5.7       31.09675      1.3426234      23.996472      1.0242943      41.455353      1.8910348
            5.8      24.173879      1.1131266      18.355906     0.83280624      32.904947      1.5679668
            5.9      19.913744      1.0230512      15.438058     0.77198759      26.412556      1.4410952
              6      18.755302      1.0279924      14.370516      0.7648361      25.198462      1.4666291
            6.1       13.95726     0.86484057      10.732475     0.64378774      18.688991      1.2370157
            6.2      15.204995     0.94279851      11.663674     0.69772102      20.417748      1.3547918
            6.3      10.480606     0.75666424      7.9349601     0.55598017      14.359279      1.0970755
            6.4       9.138687     0.69847881      6.8729051     0.51194822      12.636435      1.0152822
            6.5      9.2015078     0.73087214      7.0706063     0.55792299       12.35675      1.0212402
            6.6      7.1020945     0.60985575      5.4326516     0.45692684      9.5785148     0.86782351
            6.7       5.183561     0.60538003      3.9060234     0.43647015       7.148692     0.89039376
            6.8      4.7989723     0.52763738      3.6726132     0.38929559      6.4842401     0.77743163
            6.9      3.3649645     0.46289103      2.6768278     0.35329468      4.3127453     0.65247312
