#pt_bbZ-mbbZ250        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      964.15627      1.5140058      730.68016      1.0383621      2328.1496      14.018162
              5      1008.8747      1.1497402      793.25797     0.86568138      1413.8109      2.1770001
             10      775.85655     0.92018227      613.93688     0.71128708      1025.8968      1.4221826
             15      617.89258      0.7913284      490.31352     0.61879981      802.72881      1.1332444
             20      505.02111     0.70141418      401.26335     0.55020753       650.4863     0.98610481
             25      417.34175     0.62960769      331.80779     0.49503704      535.45993     0.87100934
             30      348.86105     0.57305622      277.56954     0.45310365      446.55818     0.78194533
             35      292.67462      0.5165109      232.89667     0.40748565      374.15935     0.69635894
             40      246.65918     0.47024983      196.29353     0.37171387      315.00802     0.63377457
             45      207.96275     0.42879377      165.43573     0.33856301      265.71239     0.57620225
             50      176.92046     0.39774439      140.72543     0.31345683      225.97825     0.53470461
             55      149.85344     0.36056941       119.2623     0.28791757       191.2075     0.48770485
             60      127.48588      0.3306909      101.43609     0.26258922      162.79924     0.45821353
             65      108.83723     0.30398401      86.598683     0.24066092      138.91216     0.40966655
             70      92.441476     0.27973116      73.587478     0.22088347      117.92995     0.37592513
             75      78.925568     0.26119835      62.830201     0.20802957      100.65953      0.3587849
             80      68.460528     0.24034184       54.48947     0.19015353      87.331142     0.32372654
             85      58.536305     0.23189752      46.525886     0.18191991      74.844086     0.31709827
             90      50.913063     0.20701061      40.614874     0.16497517      64.759937     0.29238135
             95      43.911919     0.19147643      34.925852     0.15102307      56.076478     0.25711638
            100      37.735895     0.17695025      30.032387     0.13977604      48.156587     0.23806885
            105      32.501043      0.1642116       25.91122     0.12988125      41.376835     0.22163291
            110      28.711689     0.15585143      22.879769     0.12282092      36.577527     0.21046241
            115      24.948381     0.14396504       19.86632     0.11330832      31.814958     0.19361073
            120      21.814482     0.13621852      17.372313     0.10722737      27.813036     0.18451923
            125      19.202141     0.12750913      15.299624    0.099958553      24.469295     0.17279704
            130      16.621104     0.11809063       13.24379    0.092867475      21.174574     0.16055228
            135      14.703128     0.11220387      11.707033    0.088501133      18.752763     0.15440463
            140      12.685468     0.10344096      10.106966    0.081464088      16.151342     0.14186306
            145      11.487129     0.09817217      9.1002073    0.076714801      14.739792     0.13303364
            150      10.036774     0.09425397      7.9773268    0.073996579      12.810514     0.12995818
            155      8.7730878    0.085834515      6.9825147     0.06789707      11.172684     0.11968406
            160      7.6424559    0.079752004      6.1099152    0.064866669      9.6748495     0.11530075
            165      6.9010247    0.076148071        5.50239     0.06033004      8.7648024     0.10716589
            170       6.028877    0.071680155      4.7740152    0.056217655      7.7294686    0.098637027
            175      5.6272252    0.068326015      4.4532552     0.05363266      7.2144445     0.09352431
            180      4.7723737    0.062847275      3.7757253    0.049261033      6.1212202    0.086733639
            185      4.2250996    0.059956918      3.3522258    0.046720858      5.3907534    0.083142273
            190      3.8543848    0.057152135      3.0434317    0.044763285      4.9535193    0.080170386
            195      3.4794742     0.05375126      2.7599633    0.042310797       4.442804    0.074946717
            200      3.1908537    0.051959118      2.5360961    0.041101746      4.0619575    0.073936237
            205      2.7986416    0.049116462      2.2000301    0.037860887      3.6152562    0.068089537
            210      2.4855224    0.045880198      2.0034714    0.052418514      3.0987793     0.10979926
            215      2.2306311    0.043999521      1.7723908    0.034610316      2.8368106    0.062940805
            220      2.0540798    0.042380203      1.6156541    0.032571369      2.6498237     0.05886839
            225      1.8515711    0.040272988       1.461141    0.031017808      2.3767182    0.055905821
            230      1.6298915    0.037139719      1.2748541    0.028492103      2.1183423     0.05161401
            235      1.4767408    0.063703383        1.16329    0.045274401      1.8991104    0.094509563
            240      1.3568057    0.033966859      1.0599691    0.025960287      1.7648774    0.047014175
            245      1.1835494    0.031300061     0.92039064    0.023981194       1.548812    0.043358422
            250      1.0884344    0.030502239     0.86502704    0.023759645      1.3809125    0.044705158
            255      1.0214823    0.029502981      0.8119901    0.023237085      1.2971013    0.043843395
            260     0.94092927    0.028316502     0.74340197    0.021949672      1.2035063    0.039561117
            265     0.80062996    0.025870963     0.63144574    0.020394504      1.0262602    0.036404464
            270     0.76030305    0.025866908     0.59961795    0.019767048     0.97461177    0.036379971
            275     0.72054819     0.02684218     0.56873502    0.020385507     0.92285229     0.03865742
            280     0.65989658    0.024432011     0.51691946    0.018646695     0.85328954    0.034163824
            285     0.60012167    0.022540978      0.4707363    0.017224285     0.77449026    0.031820071
            290     0.53253376    0.021609275     0.42191476    0.016580048     0.67692809    0.030163426
            295     0.47015628    0.020563841     0.37093385    0.015780182     0.60213802    0.029178555
            300     0.43633075    0.019123767     0.34085703    0.014661358     0.56620096    0.027745176
            305     0.39867201    0.018990094     0.31441679    0.014459784      0.5104078    0.027247764
            310      0.3714811    0.018466739     0.29080271    0.013897348     0.48065135    0.026349481
            315     0.33651858    0.017083126     0.26062138    0.012876762     0.44209711    0.024475519
            320     0.33608157    0.016854583     0.26437702    0.013052808     0.43136061    0.023584437
            325     0.27491315    0.015514205     0.21125924    0.011679033     0.36478246    0.021765555
