# y_bbZ-mbbZ500        central        num_err    min (scale)        num_err    max (scale)        num_err
             -5     0.61464764     0.31246747     0.41552657     0.19316392      1.3300217      2.1671853
           -4.9     0.36088189      1.0874262     -0.1787313       1.736921        2.53162      6.4200684
           -4.8      3.7075374     0.51543149      2.6513974     0.34576728      6.2247195      1.2941437
           -4.7      12.008401      1.0092286       8.649348     0.66972245      25.282945      11.044882
           -4.6      27.257928      1.4465427      20.091339     0.99914835      64.071693      9.7054597
           -4.5      57.076521      2.1085371      42.823678      1.4652074      114.56827      14.983687
           -4.4      109.17963      2.8985671      81.819104       2.024736      212.90397      19.394134
           -4.3      189.15468      3.8720541      142.69714      2.7129746      328.88679      28.438924
           -4.2      304.81453      4.8857683      231.10413      3.4370204      574.78095      35.792855
           -4.1       465.1208      5.9419574      353.50905      4.2458648      860.87283      37.449571
             -4      654.63762      6.9802065      499.65989       4.988694      1133.1546      45.443934
           -3.9      879.46982      8.0576268      675.85538      5.8127286      1386.6165      54.113506
           -3.8      1126.9922      9.0912907      868.81657      6.5799775      1824.1389      56.666415
           -3.7      1420.3053      10.048197      1096.3519      7.3312753      2271.7532      61.635416
           -3.6      1717.2955      11.090384      1331.7373      8.1428647       2757.131      61.520813
           -3.5      2060.5473      11.996847      1599.7356      8.7898886      3324.9016      68.099365
           -3.4      2408.1003      12.853083      1872.3197      9.4577676      3758.0346      72.269633
           -3.3      2732.3055      13.541709      2131.1845      10.013608      4202.0994      70.173384
           -3.2      3067.4057      14.323614       2396.446      10.641575      4630.6858      76.786535
           -3.1      3420.3004       15.14385       2678.725       11.30798      5228.6589      73.829573
             -3      3734.7372      15.731716      2927.2991      11.672211      5548.3593      79.188334
           -2.9       4019.253      16.190644      3159.8147       12.10433      5890.7002      82.623276
           -2.8      4288.8923      16.636452      3375.2083       12.52133      6288.0188      80.817949
           -2.7      4587.0107      17.097967      3612.7849       12.85411      6853.1465      84.661573
           -2.6      4879.0975      17.822234      3847.0509      13.538618      7079.0798      83.754474
           -2.5      5128.6067      17.901647        4051.39      13.755895      7479.8149      80.770991
           -2.4      5306.2757      18.129002      4193.6566      13.718192      7709.1961       81.50227
           -2.3      5489.8858      18.514466      4340.0891      14.014802      7844.0315      86.565513
           -2.2       5627.208      18.630602      4453.9624      14.188815      8186.6782      86.747568
           -2.1      5808.0816      18.828859      4598.2781      14.345552      8216.0422      90.643425
             -2      5923.0502      18.971276      4697.0876      14.479028      8519.0965      85.669386
           -1.9      6031.6653      19.102632      4784.3834      14.818336      8614.2156      83.779838
           -1.8      6163.6885      19.183063       4891.486      14.680179      8727.5122       90.74053
           -1.7      6204.3508       19.21685      4921.9079      14.774311       8825.731      83.346038
           -1.6      6272.2698      19.314644      4982.5642      14.891777      8907.2434      86.185998
           -1.5      6321.9454      19.461603      5024.3009      14.880509      8884.5248      91.252831
           -1.4       6440.381      19.575564      5118.7188      14.981949       9176.196      88.537111
           -1.3      6460.2227      19.508326      5134.1789      14.968563      9024.8117      90.681877
           -1.2      6502.1837      19.581797       5171.405      15.154269      9134.8793      89.224173
           -1.1      6491.8566      19.484794      5158.9033        14.9504      9270.1146      83.378659
             -1      6553.5442       19.61858      5211.8671       15.09257      9140.5594      87.278308
           -0.9      6576.7737      19.613963      5227.9119      15.081307      9181.9053      83.887378
           -0.8      6589.3962      19.586172      5235.4306      15.123507      9286.8916      81.973504
           -0.7       6625.469      19.794617      5265.3242      15.147589      9429.7433      85.706039
           -0.6      6636.7337      19.685613      5282.9372      15.535869      9205.8447      85.187472
           -0.5      6670.4427       19.73002      5302.8891      15.286428      9450.4385      90.346141
           -0.4      6672.2644      19.802602      5313.6121      15.378018        9417.35      83.635167
           -0.3      6667.6704      19.811732      5300.7615      15.216274      9370.4698      86.109229
           -0.2      6689.7357      19.795998      5317.2975      15.186079      9533.0529      88.539751
