#pt_bbZ-mbbZ750        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1015.1891      1.5499705      771.54259      1.0687432      2416.5821      14.227653
              5      1104.8038      1.2042409      871.10546     0.91059154      1549.5867      2.3500662
             10      884.32642     0.98577521      701.89104     0.76473152      1170.6186      1.5526831
             15      728.22764     0.86205087      579.63619     0.67624864       946.4836      1.2527924
             20      611.70934     0.77538831       487.5901     0.61084029      787.81096       1.088368
             25      517.40681      0.7067847       412.8524     0.56666129      663.31538     0.97040253
             30      441.19573     0.64873668      352.36626     0.51526004      563.98008     0.88326852
             35      377.19099     0.59244804      301.34799     0.47014032       481.4873     0.80022482
             40      323.54772      0.5449678      258.51143     0.43253898      412.42982     0.73050948
             45      277.20216     0.50415857      221.52185     0.40232207      353.16408      0.6734293
             50       239.3801     0.46986109      191.33974     0.37404646       304.7054     0.62548735
             55      206.20048     0.43214119      164.88053     0.34570876      262.20229     0.57982729
             60      178.52788     0.39949295      142.75474     0.31834608      227.09048     0.54307481
             65       154.4886     0.37387286      123.60246     0.29733803      196.27573      0.4989721
             70      133.45652     0.34501342       106.8731     0.28256968      169.35676     0.46806134
             75      115.84647     0.32329235      92.758276     0.25834606      146.99549     0.43622843
             80      101.60665     0.30066658      81.324568     0.23906565      128.98987     0.40036757
             85      88.534038     0.28851669      70.833576     0.22796635      112.48303     0.38802959
             90      77.693749     0.26238327      62.312454     0.20969712      98.378869     0.36047948
             95      68.160111     0.24512067      54.540384     0.19468363      86.496548     0.32607945
            100      59.548228     0.22923055      47.609973     0.18180609       75.55148     0.30833116
            105      52.114899     0.21339326      41.698574     0.16964843      66.042048     0.28808175
            110      46.369964     0.20584768       37.00846     0.16204167      58.933485      0.2783164
            115      40.654761     0.19129362      32.398197     0.15021658      51.748315     0.25780197
            120       36.48974     0.18001137      29.085349     0.14226444      46.423536     0.24340726
            125      32.318348     0.16850363      25.718943     0.13212025      41.199217     0.22716017
            130      28.635606     0.15959546        22.7985      0.1279923      36.468195     0.22162831
            135      25.702173     0.15109976      20.457646     0.11898225      32.746777      0.2056862
            140      22.419441     0.14117659      17.892811     0.12272156      28.445118     0.20603172
            145      20.543938      0.1363123       16.30258     0.10640189      26.264848     0.18519285
            150      18.083221     0.12778317      14.365174     0.10033388       23.07238     0.17462112
            155      16.227085     0.12313703      12.895001    0.096214539      20.687311     0.17031369
            160      14.507856     0.11319448      11.552043    0.090188767      18.442887     0.15844718
            165      13.144483     0.10829096      10.430298    0.084833907       16.78649     0.14982475
            170      11.806617     0.10305347      9.3538049    0.080513892      15.109863     0.14094594
            175      10.883774    0.097893568      8.6136845    0.076452222       13.94001     0.13376139
            180      9.5279381    0.091604878      7.5409632    0.071660593      12.199837     0.12612881
            185      8.5734612    0.086938313        6.78133    0.067632553      10.978459     0.11910568
            190      7.8652151    0.083398676      6.2077595    0.064869227      10.104325     0.11546266
            195       7.198902    0.080700469      5.7035716    0.063172401      9.1996281     0.11178712
            200      6.6414722    0.077259683      5.2781716    0.060620653      8.4488983     0.10881827
            205      6.0284939    0.072917658      4.7864444    0.059617573      7.6774935     0.10809005
            210      5.4477292    0.070790886      4.3420505    0.066772147      6.8965676      0.1325112
