# dy_bbZ-j1-ptj        central        num_err    min (scale)        num_err    max (scale)        num_err
# 200
             -8              0              0              0              0              0              0
           -7.9              0              0              0              0              0              0
           -7.8              0              0              0              0              0              0
           -7.7              0              0              0              0              0              0
           -7.6              0              0              0              0              0              0
           -7.5    0.046436025    0.046433703    0.031192912    0.031191353    0.071555115    0.071551537
           -7.4              0              0              0              0              0              0
           -7.3              0              0              0              0              0              0
           -7.2   -0.044382873    0.044380654   -0.075263781    0.075260019   -0.027034448    0.027033096
           -7.1    0.089172243    0.063078787    0.060327756    0.042788432     0.13717815    0.097012936
             -7    0.083077754    0.058985633    0.041466535    0.033043219     0.16339272     0.11726854
           -6.9      0.3031624     0.11523001     0.20629527     0.07896218     0.46541831      0.1770488
           -6.8     0.15516535    0.077598949     0.10931201     0.05540561     0.22806693     0.11775068
           -6.7     0.13212795    0.076668452    0.095785432    0.057659967     0.19325787     0.11296701
           -6.6     0.17228641     0.10661869     0.12447145    0.070447789       0.249562     0.17285457
           -6.5      0.2009685    0.090120983     0.13175689    0.059704677     0.32214862      0.1441533
           -6.4     0.47777559      0.1446711     0.32257874    0.098031462     0.73531495     0.22249942
           -6.3     0.45847638     0.13957665     0.33463582     0.10274894      0.6481437     0.19723085
           -6.2     0.29021161     0.13877151     0.21937992    0.098931363     0.39152756      0.2037048
           -6.1     0.63110532     0.17468126     0.47895866     0.14522545     0.87626772     0.23672584
             -6     0.63547048     0.16532742     0.46981496     0.12350219     0.88482677     0.23033397
           -5.9     0.48182775     0.17642892     0.38712598     0.12862424     0.60331792     0.24022048
           -5.8     0.97227755     0.22976026     0.78130413     0.19904896      1.2257539     0.31241928
           -5.7      1.1418465     0.22928981     0.84130808     0.16763348      1.6027077     0.33027539
           -5.6      1.4195699     0.26529277      1.0807638     0.19980655      1.9111663     0.36884467
           -5.5      1.4086289     0.27038159      1.0608012     0.19739795      1.9200285     0.39307118
           -5.4      1.5289931     0.27019398      1.1751536     0.21372068      2.0436614     0.37966833
           -5.3      1.6851171     0.28639621      1.2987913     0.21788227      2.2307382     0.39850542
           -5.2       3.048689      0.3706649      2.2837116     0.27846024      4.2079045     0.52498185
           -5.1      4.3522037      1.4203561      3.0640758     0.96638257      6.4564981      2.1943632
             -5      4.2219646     0.49446174      3.0898297     0.35302152      5.9615718     0.72817215
           -4.9      4.3535305     0.44615138       3.260253      0.3331134      5.9859843     0.62883172
           -4.8      4.8083307     0.47658758      3.6325679      0.3568981      6.5330571     0.66475796
           -4.7      4.4298809     0.46850436      3.3997953     0.35590633      5.8911565     0.68331937
           -4.6      6.3298071      0.5561778      4.7484439     0.40998196      8.6988399      0.8011226
           -4.5      6.7968583     0.57617664      5.1941132     0.42869314       9.119062      0.8408805
           -4.4      8.5042795     0.62755553       6.558312     0.48348146      11.281664     0.94037248
           -4.3       10.05513     0.69357072      7.5195275     0.50964274      13.881327      1.0024907
           -4.2      9.6393189     0.65650298      7.2480374     0.49223613      13.190122     0.92268115
           -4.1      11.841465     0.73631478      8.8245823      0.5407998      16.409119      1.0635543
             -4      12.774334     0.77516609       9.642626     0.57704618      17.377643       1.095038
           -3.9      14.499739     0.82767169      11.108354     0.63666839       19.38595      1.2673297
           -3.8      16.334322     0.88642062      12.528347     0.67302032      21.800165      1.2821173
           -3.7       18.13513       1.577933      13.525055      1.0928414      25.009257      2.3715293
           -3.6      21.279088      1.3389986      15.873618     0.95302089      29.372817      1.9735376
           -3.5      22.225108      1.0593897       16.71182     0.77708309      30.396978      1.5359806
           -3.4      24.808635      1.0592539      19.030242     0.80541083      33.074153      1.4879197
           -3.3      28.802348      1.1776038      21.855536     0.89183466      38.897181      1.7315783
           -3.2      32.532964      1.3461483      24.672322     0.98513999      43.979305      1.9472781
           -3.1      35.032138      1.2996266      26.590563     0.96823413      47.370268       1.846539
             -3       36.41017      1.3811816       27.76163      1.0291222      48.990693      2.0059837
           -2.9      42.969062      1.4141041       32.64228       1.056092       58.02504      2.0110438
           -2.8      44.969187      1.4686135      34.636061      1.1071261      59.656765      2.0780534
           -2.7      50.088528      1.5564419      38.137239      1.1563903      67.422936      2.2432455
           -2.6      52.065323      2.3800039      40.133386      1.9183437      68.881954      2.9854911
           -2.5      59.859258      1.9115534      46.011704       1.408035      79.569152      2.7530187
           -2.4      66.990351      3.5791417      50.828088      2.4699502       90.50753      5.4263749
           -2.3      68.237235       1.818871      52.011061      1.3486351      91.754465      2.6214842
           -2.2      73.229635       1.807585      56.211718      1.3714296      97.507288      2.5518171
           -2.1      79.222775      1.9007718      61.152045      1.6831867      104.64417      3.3056559
             -2      86.948662      2.0656233      67.014879      1.5538419      115.22769      2.9658822
           -1.9      89.144203       2.041446      68.656774      1.5509091      118.23296      2.9699201
           -1.8      91.706981      2.1223486      70.431695      1.5927683       122.0561      3.0115665
           -1.7      100.00899      2.2239504      77.360782      1.7052772      131.89024      3.2658195
           -1.6      107.18973      2.3115577      83.467956       1.970941       139.8785       4.077321
           -1.5      108.24092      2.3545825      82.450221      1.7393437      145.63482       3.395391
           -1.4      115.65786      2.4694563      89.082765      1.8506376      153.34339      3.5533216
           -1.3      118.25243      2.3408685      91.110663      1.7680878      156.76093      3.3682394
           -1.2      127.07983      3.1045609      97.269416      2.1842674      170.03923      4.7572134
           -1.1      129.12701      2.6885044       99.66365      1.9963878       170.8039      3.9004435
             -1      132.51216      2.4379643      101.87507      1.8518937      176.09891      3.4962775
