# pt_Z-mbbZ1000        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      276.92789     0.65897113      212.62857     0.47095768       527.3818       5.113591
              5      685.03543     0.99816797      529.56431     0.72182987      1212.9958      7.1177206
             10      843.45693      1.0676522       657.4002     0.78563634       1369.388      6.6114873
             15      844.04808      1.0364875       662.2377     0.77386222      1287.8437      5.4810149
             20      771.77591      0.9691716        609.202     0.73371661      1108.3844      4.5900071
             25      681.19962      0.8970063      539.97101     0.68336965       955.7612      3.7157282
             30      588.93644     0.82353603        468.642     0.63793929      800.98824      3.0366123
             35      505.81532     0.76402969      403.29668     0.59175897      672.41785      2.5679752
             40      429.62752     0.68715744      343.46426     0.53519982      563.93787      2.1064437
             45      367.02244     0.63038631      293.80631      0.4939511      479.71734       1.715088
             50      312.24631     0.57861844      250.32374     0.45457005       403.0615       1.574988
             55      263.97578     0.52980759      211.92324     0.42098116      338.73022      1.3210181
             60      226.57183     0.49074159      181.99287     0.38584194      289.17458      1.1396156
             65      193.21573     0.45457849      155.46103     0.37351506      244.56662      1.0394485
             70       164.1013     0.41199813      132.08199     0.32615701       209.6114     0.88102484
             75      141.84291     0.38059387        114.265     0.30408469      179.01526     0.87691621
             80      122.04018     0.35930967      98.301653     0.28370563      154.19007     0.72558682
             85      104.12991     0.32695697      83.989892     0.25914426      132.60695     0.73357629
             90      90.818057     0.30493275      73.304052     0.24194862      114.24612     0.57810774
             95      78.911464      0.2824741      63.609013     0.22441323      99.984893       0.516157
            100      68.403031     0.26274761       55.24782     0.20907334       85.96858     0.55287499
            105      59.079745     0.24359821      47.653408     0.19460693      74.410452     0.33726225
            110      51.567686     0.23298632      41.659824     0.18510393      65.091488     0.42301537
            115      45.330359     0.21335522        36.7071     0.17852785      56.887911     0.30394733
            120      39.509156     0.19872651      31.911225     0.15880293      49.723061     0.27632641
            125      34.973407     0.18780102      28.179537     0.14933434        43.9727     0.26598053
            130      30.551991     0.17735645      24.650658     0.14184641      38.458984     0.24293874
            135      27.045247     0.16406432      21.791443     0.13078114      34.103243     0.22236909
            140       23.96516     0.15550497      19.304765     0.12376441      30.181239     0.21322127
            145      21.406768     0.14550302       17.19183     0.11542075      27.123973     0.20736842
            150      18.826527     0.13831525      15.147858     0.10969638      23.738417      0.1918548
            155      16.912924     0.12923466      13.593423     0.10351942      21.373142     0.18540005
            160      14.929625     0.12331096      11.986428    0.097620903      18.902131     0.16924589
            165      13.498376     0.11589641       10.83543     0.09153949      17.033989     0.17640039
            170      11.838567     0.10709386      9.5051812    0.086792435      14.933793     0.15187831
            175      10.797207     0.10229064      8.6713462    0.081566976      13.681106     0.14729219
            180      9.8162768    0.098570617      7.8603307    0.077838942       12.43018     0.13443775
            185      8.7835444    0.093589263       7.052638    0.074858806      11.057108     0.13834831
            190      7.8950613    0.087948364      6.3274825    0.070541523      10.000837     0.12397818
            195      7.0573471    0.082828537      5.6609542    0.066040716      8.8993559     0.11521426
            200      6.3917265     0.07873466      5.1115921    0.062047957      8.1073748     0.10621342
            205      5.9769311    0.077390695      4.7977272    0.061549137      7.5483631     0.10768722
            210      5.2962055    0.071172313      4.2404062    0.056300792      6.7023532    0.096653972
            215      4.9253929    0.068864332      3.9721267    0.066496247      6.1711304     0.12954054
            220      4.3203829    0.064675899      3.4393331     0.05107661      5.5139427    0.089643907
            225      4.0429588    0.062434116      3.2214223    0.049160257      5.1456229    0.084604878
            230      3.6824043    0.080835228      2.9346211    0.059985114      4.6890549     0.11638342
            235      3.4218068    0.060159931      2.7331563     0.04684527       4.340474    0.083094929
            240      3.0725074    0.054617413      2.4498972    0.042874874      3.9050092    0.074355944
            245      2.7330032    0.054149878      2.1846836    0.042567914      3.4397775    0.071296408
            250      2.6056899    0.050250762      2.0648389    0.039121374        3.33723    0.068066975
            255      2.4325323    0.049488633      1.9294427    0.038526087       3.114152    0.067661662
            260      2.1897876    0.046807095      1.7429834    0.037006668      2.7989523    0.064175494
            265      2.0361616    0.044150915      1.6268822    0.034742055      2.5779102    0.060882951
            270      1.8707539    0.042378289      1.4955837    0.033242428      2.3663687    0.057884213
            275      1.7182093    0.047492627      1.3601633    0.035460606      2.2039754    0.068135995
            280      1.5772312    0.039639821      1.2516454    0.030815933      2.0154773    0.054601873
            285      1.4997561    0.039613762       1.189933    0.030595526      1.9247226    0.055744688
            290      1.3622717    0.036666545      1.0829468    0.028489427      1.7358119    0.050153952
            295      1.2589926    0.034473079     0.99522862    0.026794577      1.6146585    0.046798334
            300      1.1204368    0.032942072     0.89065515    0.025621434      1.4271736    0.045635726
            305      1.0726371    0.035924492      0.8562073    0.027399678      1.3565201    0.050257834
            310     0.98360274    0.031705663     0.78606026    0.024318419      1.2437585    0.045337448
            315     0.92453394    0.031444042       0.734152    0.024159077      1.1805152    0.043738554
            320     0.86858325     0.02909365     0.68390451    0.022596145      1.1211553    0.039926548
            325     0.83249175    0.028271494     0.66314205    0.022118408      1.0574123     0.03877569
            330     0.71690858    0.025993977     0.57136029    0.020645516     0.90856591    0.034731396
            335     0.69713029    0.025636749     0.55343077    0.019979654     0.88699544     0.03466598
            340     0.68263413    0.025500027      0.5429874    0.019896397     0.86733497    0.034660818
            345     0.57636834    0.025104942     0.45068612    0.019191449     0.77082289    0.060368024
            350     0.52116179    0.029190786      0.4075604    0.021246863     0.67673667    0.042182033
            355     0.48821734     0.02129208     0.38787593     0.01677165     0.62117218    0.029907017
            360     0.47142522    0.021294987     0.36940246    0.016443296     0.61104854    0.028955987
            365     0.44358472    0.020300134     0.36139061    0.018454075     0.54013709    0.038842285
            370     0.39052951    0.019205474     0.31041175    0.014812622     0.49623703    0.026840733
            375      0.3644201    0.019269968     0.29162956    0.014822573      0.4586558    0.027033768
            380      0.3781939    0.018921147     0.30282702    0.014891319     0.47568147    0.025728419
            385     0.35227528    0.018374852     0.27739902    0.014179191     0.45168972    0.025614174
            390      0.3267997    0.017756168     0.25717439    0.013593664     0.42062613    0.024405253
            395     0.29275646    0.016717154     0.23232839    0.012889409     0.37212498    0.023294847
            400     0.33357096    0.040520575      0.2659083     0.03372704     0.42107545    0.047503508
            405     0.24710366    0.015823184     0.20092876    0.012871911     0.30290526     0.02270824
            410     0.24387525    0.015170124     0.19584686    0.011992022     0.30413106    0.022056968
            415     0.25307886    0.015705251      0.2001863    0.012153033     0.32289004     0.02134146
            420     0.20474671    0.014147607      0.1654505     0.01100998     0.25327856    0.019634818
            425     0.21659996    0.014189448     0.17295354    0.011182145     0.27238122    0.019103552
            430     0.21508199    0.014172035     0.16959697    0.011092005     0.27671489    0.019243003
            435     0.17406715    0.012900744     0.13794523   0.0099656933     0.22162571    0.017791027
            440     0.16214335    0.012452807     0.12798819   0.0094858008     0.20711236    0.017179436
            445     0.14396069    0.011689925     0.13327287    0.020695365     0.14614787    0.013437906
            450     0.14041295     0.01154144     0.11205474   0.0089449281     0.17717549    0.015884149
            455      0.1446301    0.011678447     0.11505913   0.0088516745     0.18217427    0.016843175
            460     0.14475059    0.011691972     0.11339167   0.0090234565     0.18678371    0.015897631
            465     0.11394866    0.010569326    0.089189331   0.0079977229      0.1473415    0.014664017
            470     0.11123264   0.0099495001    0.091808821   0.0088541831     0.13315459    0.015622981
            475    0.099018503    0.010009164    0.079862541    0.007668559     0.12231642    0.014066178
            480     0.10535886   0.0097795085    0.082689193   0.0074037621     0.13529505    0.013660667
            485     0.10042925   0.0092528964    0.078570177    0.007124747     0.12958869    0.012744348
            490    0.097439212   0.0095394296    0.076403124   0.0073352845     0.12518887    0.012993162
            495    0.080743188   0.0083191474    0.062486732   0.0063823035     0.10564996    0.011361918
            500    0.079242145   0.0087059648    0.063997362   0.0066744945    0.097507126    0.012631924
            505     0.07776687   0.0084468452    0.062774901   0.0066444123    0.095519689    0.011336816
            510    0.084938996   0.0087282177     0.06710185   0.0067693491     0.10814595    0.011888055
            515    0.066170925   0.0075584256    0.051708307    0.005854576    0.085460288    0.010289777
            520    0.069059173   0.0075889377    0.054463169   0.0064102178    0.088206654     0.01133247
            525    0.075272322   0.0078364826    0.057808701   0.0060147018    0.099828461    0.010632037
            530     0.06003807   0.0077350222    0.047640748   0.0058350525    0.075561102    0.010804479
            535    0.051148051   0.0065532254    0.037941201   0.0048536197    0.070675709   0.0091805412
            540    0.049382716   0.0066915885    0.039430575   0.0051894977    0.062145925    0.009284041
            545    0.057495413   0.0070040189    0.043935039   0.0053568254    0.076332402   0.0097088348
            550    0.049033897   0.0067418401    0.039788203   0.0052377767    0.060072756   0.0093671452
            555     0.04774246   0.0064756956    0.037088228   0.0049274288    0.062127815   0.0088578666
            560    0.041878523   0.0061721373    0.033417795   0.0048685665    0.052437539   0.0080858466
            565    0.045777578   0.0061330717    0.035259055   0.0047640261    0.060251476   0.0083847827
            570    0.040762185   0.0058802476    0.032013268   0.0045249694    0.052130689   0.0079531085
            575    0.050349823    0.006616506    0.038952559   0.0050405776    0.066014921   0.0090626172
            580    0.030846161   0.0054481623    0.023767559    0.003988299    0.040557067   0.0079142834
            585    0.043076909   0.0066393479    0.033838839   0.0049632628    0.055410276    0.010304347
            590    0.032980767    0.005367661    0.027344114   0.0040855356    0.038811476   0.0084055754
            595    0.029874941   0.0050941061    0.023447551   0.0038764863    0.038474783   0.0070890308
            600    0.024251791   0.0047498474    0.019654331   0.0037404061    0.029699311   0.0063271238
            605    0.023714626    0.004609299       0.017945   0.0034065861    0.031949665   0.0065583876
            610    0.025701397   0.0044891404    0.019693583   0.0034727596     0.03415937   0.0060208876
            615    0.021763937    0.004260991    0.017300964   0.0033582398    0.027358504   0.0056388267
            620    0.024150531   0.0044750837    0.018613484   0.0034438499    0.031806734   0.0061479117
            625    0.017947756   0.0040911543    0.013774094   0.0030403883    0.023581791   0.0057337841
            630    0.021513543    0.004303861    0.016239094   0.0032129401    0.028984921   0.0059918744
            635    0.023097854   0.0044895617    0.018318031   0.0035289997    0.029225807   0.0060326461
            640    0.020735689   0.0042742193    0.016642126   0.0033388108    0.025523504   0.0058303717
            645    0.014549646   0.0039786992    0.012293504   0.0028727583    0.016543268   0.0064121556
            650    0.016102992   0.0036769092    0.012118858    0.002701064    0.021962835   0.0052546827
            655    0.011422559   0.0033640653   0.0086720473   0.0023602993    0.015355964   0.0051230463
            660    0.019791772   0.0042914912    0.015332697   0.0031958271    0.025708445   0.0060381836
            665    0.029819094    0.014842094    0.021985433    0.010037609    0.041311554     0.02274861
            670    0.014131004   0.0038280944    0.011072598   0.0027065578    0.018134823   0.0058206286
            675    0.012310157   0.0034377726   0.0096465354   0.0025210141    0.015702126   0.0050306002
            680    0.010762402   0.0030735359   0.0081081496   0.0022513782    0.014497933   0.0044577846
            685    0.010751358   0.0037592176    0.008612874   0.0025437623    0.013485059   0.0059929196
            690    0.018197146    0.003808499    0.014451181   0.0030568609    0.022926338   0.0048840406
            695    0.011922776   0.0032900996   0.0086045276   0.0023600986    0.017125177   0.0048106647
            700    0.011526988   0.0029762642   0.0087595868    0.002278458     0.01546317    0.004047761
            705   0.0091920472   0.0026533619   0.0076145276   0.0022703609    0.010775362   0.0032094672
            710   0.0081691338   0.0030193918   0.0072519685   0.0023817012     0.00848313   0.0032700344
            715   0.0098044487   0.0042740802    0.007809624   0.0029556101    0.012056417   0.0068494322
            720   0.0091891731   0.0026525533    0.007061122   0.0020550993    0.012132776   0.0035559026
            725   0.0099757282   0.0027667107    0.007572756    0.002114256    0.013384035   0.0037604365
            730    0.011504685   0.0029703878   0.0092505119   0.0024221458    0.014055238   0.0037613235
            735   0.0077145078   0.0024405949   0.0057325393   0.0018246498    0.010620059   0.0033910909
            740   0.0062077361   0.0028877672   0.0054337206   0.0020867555   0.0065560826   0.0043383362
            745   0.0076567913    0.002652252   0.0061314587   0.0018619205   0.0094913977   0.0042999272
            750   0.0091977362   0.0028673476   0.0077469093    0.002366155    0.010433602    0.003753538
