#   pt_Z-ptj120        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      1.0204698    0.030668183     0.79378466    0.023506539      1.3431878    0.042865322
              5      3.4192354     0.05619368      2.6517508     0.04293434      4.5157729     0.07843579
             10      5.3888659    0.070225802      4.1853475    0.054036182       7.102185    0.097828588
             15      7.2614338    0.081720551      5.6128656     0.06229504      9.6260011     0.11377006
             20      9.1390555    0.092115235      7.0692366    0.070241383      12.103153     0.12827946
             25      10.448282    0.098093856      8.1026265    0.075251234       13.79146     0.13685434
             30      11.699846     0.10774727      9.1055056    0.086545755      15.366458      0.1597826
             35      12.771388     0.12571084      9.8936138    0.093652507      16.872518     0.18170214
             40      13.266074     0.11093968      10.342792    0.085904431      17.379747     0.15613385
             45       13.87913     0.11292406      10.748888    0.087028169      18.346173     0.15836312
             50      14.201876     0.12337001      11.000953    0.092399258      18.760852     0.17675437
             55      14.311075     0.11501176      11.113125     0.08829785      18.845975      0.1622311
             60      14.403476      0.1327489      11.187824    0.099389794      18.956718     0.18921641
             65      14.054999     0.11437259      10.902099    0.087665474      18.531321     0.15981151
             70      13.885115     0.11207355      10.803936    0.086293385      18.230673     0.15530214
             75       13.78242     0.11304499       10.71794    0.088375552      18.107898     0.16242767
             80      13.782185     0.13365131      10.699381    0.098945687      18.147685     0.19194163
             85      13.199586     0.11449097      10.292053    0.087529278      17.287506     0.16158272
             90      13.293383     0.11100328      10.367157    0.085387456      17.400799      0.1541596
             95      12.999632     0.10999035      10.113604     0.08412913      17.072764     0.15262867
            100       12.90124     0.10917681      10.078092    0.083943551      16.849036      0.1521194
            105      12.797322     0.10942582      9.9838976    0.084916585      16.738632     0.15034926
            110      12.631609     0.11162697      9.9013564     0.08566375       16.42061     0.15672366
            115       12.66651     0.10748157         9.9717    0.098168371      16.370988     0.16540461
            120      12.194463     0.10530806      9.5859638    0.081467879      15.785003     0.14536608
            125      12.107269     0.10541453      9.5165295    0.081425596      15.672992     0.14599907
            130      11.725162     0.10808528      9.2653962     0.08316483      15.067797     0.15174948
            135      11.109577     0.09887955      8.7693496    0.077249801      14.297201     0.13514262
            140      10.857539      0.1045946      8.5482383    0.079935371      14.021465     0.14541403
            145      10.171152     0.09528117      8.0266821    0.074470002      13.090323     0.13119774
            150      9.5036767    0.093666808      7.5256196    0.073052243      12.176622     0.13092845
            155      8.9260681    0.089813563       7.044487    0.070116502      11.481243     0.12256337
            160      8.2118842    0.088715673      6.4952746    0.068862775       10.53076     0.12291731
            165      7.6874768    0.082561212      6.0750839    0.064320462      9.8656563     0.11292736
            170      7.0920471    0.078444445      5.6088532    0.063951825      9.0965461     0.11555473
