#   total-ptj20        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      22884.926      7.6966572      18291.274      6.0916908      29222.556      10.968596
              1      22884.926      7.6966572      18291.274      6.0916908      29222.556      10.968596
