         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           794.694282 +-        14.187584
         0           5   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -54.573381 +-         0.404270

===================================================================================================================================================

         5          10   extrapolation   dNNLO.QCD                                                                   2074.34582 +-         13.71819
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   extrapolation   NNLO.QT-CS.42                 woVT2                                         -685.94349 +-         11.10787
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.01            dNNLO.QCD                                                              2075.58356 +-         13.97432
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.01            NNLO.QT-CS.42                 woVT2                                         -684.70576 +-         11.42268
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.05            dNNLO.QCD                                                              2067.72059 +-         10.68141
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.05            NNLO.QT-CS.42                 woVT2                                         -692.56872 +-          7.02058
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.1             dNNLO.QCD                                                              2062.89993 +-          9.82652
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.1             NNLO.QT-CS.42                 woVT2                                         -697.38938 +-          5.63530
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.15            dNNLO.QCD                                                              2061.28369 +-          9.39234
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.15            NNLO.QT-CS.42                 woVT2                                         -699.00563 +-          4.83860
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.2             dNNLO.QCD                                                              2058.91852 +-          9.25667
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.2             NNLO.QT-CS.42                 woVT2                                         -701.37079 +-          4.56969
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.25            dNNLO.QCD                                                              2057.24571 +-          9.15392
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.25            NNLO.QT-CS.42                 woVT2                                         -703.04361 +-          4.35780
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

         5          10   0.5             dNNLO.QCD                                                              2039.42771 +-          8.88701
---------------------------------------------------------------------------------------------------------------------------------------------------
         5          10   0.5             NNLO.QT-CS.42                 woVT2                                         -720.86161 +-          3.76498
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   118.37192 +-          0.19912
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1087.08242 +-          0.79503
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1700.71008 +-          7.97583
         5          10   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -145.87511 +-          0.71998

===================================================================================================================================================

        10          15   extrapolation   dNNLO.QCD                                                                   2473.05909 +-         13.77839
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   extrapolation   NNLO.QT-CS.42                 woVT2                                         -317.08606 +-         10.34665
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.01            dNNLO.QCD                                                              2469.13983 +-         14.58785
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.01            NNLO.QT-CS.42                 woVT2                                         -321.00532 +-         11.40239
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.05            dNNLO.QCD                                                              2467.59845 +-         11.28695
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.05            NNLO.QT-CS.42                 woVT2                                         -322.54669 +-          6.67865
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.1             dNNLO.QCD                                                              2460.24946 +-         10.57787
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.1             NNLO.QT-CS.42                 woVT2                                         -329.89569 +-          5.39448
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.15            dNNLO.QCD                                                              2456.27466 +-         10.34192
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.15            NNLO.QT-CS.42                 woVT2                                         -333.87049 +-          4.91574
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.2             dNNLO.QCD                                                              2454.04435 +-         10.23205
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.2             NNLO.QT-CS.42                 woVT2                                         -336.10080 +-          4.68017
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.25            dNNLO.QCD                                                              2453.10438 +-         10.12600
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.25            NNLO.QT-CS.42                 woVT2                                         -337.04077 +-          4.44355
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

        10          15   0.5             dNNLO.QCD                                                              2448.51204 +-          9.88662
---------------------------------------------------------------------------------------------------------------------------------------------------
        10          15   0.5             NNLO.QT-CS.42                 woVT2                                         -341.63311 +-          3.86711
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                   120.37507 +-          0.19886
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                           1104.09166 +-          0.84630
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1765.84721 +-          9.00902
        10          15   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -200.16879 +-          0.93407

===================================================================================================================================================

        15          20   extrapolation   dNNLO.QCD                                                                   2421.52971 +-         11.69072
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   extrapolation   NNLO.QT-CS.42                 woVT2                                           93.61932 +-         10.28526
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.01            dNNLO.QCD                                                              2424.08204 +-         11.67501
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.01            NNLO.QT-CS.42                 woVT2                                           96.17166 +-         10.26740
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.05            dNNLO.QCD                                                              2413.46523 +-          8.05916
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.05            NNLO.QT-CS.42                 woVT2                                           85.55484 +-          5.83641
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.1             dNNLO.QCD                                                              2412.34700 +-          7.47084
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.1             NNLO.QT-CS.42                 woVT2                                           84.43661 +-          4.99271
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.15            dNNLO.QCD                                                              2411.10082 +-          7.17970
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.15            NNLO.QT-CS.42                 woVT2                                           83.19044 +-          4.54551
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.2             dNNLO.QCD                                                              2409.66349 +-          7.01759
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.2             NNLO.QT-CS.42                 woVT2                                           81.75311 +-          4.28488
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.25            dNNLO.QCD                                                              2412.12884 +-          7.34323
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.25            NNLO.QT-CS.42                 woVT2                                           84.21845 +-          4.79965
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

        15          20   0.5             dNNLO.QCD                                                              2405.73195 +-          6.61090
---------------------------------------------------------------------------------------------------------------------------------------------------
        15          20   0.5             NNLO.QT-CS.42                 woVT2                                           77.82156 +-          3.58016
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    99.41801 +-          0.17430
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            939.14492 +-          0.73893
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1507.69665 +-          5.40247
        15          20   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -218.34919 +-          1.05983

===================================================================================================================================================

        20          25   extrapolation   dNNLO.QCD                                                                   2213.95135 +-          9.10462
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   extrapolation   NNLO.QT-CS.42                 woVT2                                          382.69780 +-          7.50144
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.01            dNNLO.QCD                                                              2209.02515 +-         11.11370
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.01            NNLO.QT-CS.42                 woVT2                                          377.77160 +-          9.84337
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.05            dNNLO.QCD                                                              2214.36076 +-          7.31025
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.05            NNLO.QT-CS.42                 woVT2                                          383.10721 +-          5.17854
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.1             dNNLO.QCD                                                              2206.63318 +-          6.71705
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.1             NNLO.QT-CS.42                 woVT2                                          375.37963 +-          4.30072
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.15            dNNLO.QCD                                                              2201.38080 +-          6.49968
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.15            NNLO.QT-CS.42                 woVT2                                          370.12725 +-          3.95264
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.2             dNNLO.QCD                                                              2202.75831 +-          6.37058
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.2             NNLO.QT-CS.42                 woVT2                                          371.50476 +-          3.73655
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.25            dNNLO.QCD                                                              2201.99805 +-          6.27787
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.25            NNLO.QT-CS.42                 woVT2                                          370.74450 +-          3.57619
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

        20          25   0.5             dNNLO.QCD                                                              2198.87989 +-          6.07117
---------------------------------------------------------------------------------------------------------------------------------------------------
        20          25   0.5             NNLO.QT-CS.42                 woVT2                                          367.62634 +-          3.19947
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    76.31690 +-          0.14797
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            756.64197 +-          0.66972
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                           1214.16508 +-          4.98153
        20          25   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -215.87041 +-          1.15606

===================================================================================================================================================

        25          30   extrapolation   dNNLO.QCD                                                                   1951.45146 +-          9.74410
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   extrapolation   NNLO.QT-CS.42                 woVT2                                          547.04748 +-          8.25004
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    56.54948 +-          0.12341
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            594.15796 +-          0.59911
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            955.36514 +-          5.00254
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -201.66860 +-          1.21847

        25          30   0.01            dNNLO.QCD                                                              1947.30661 +-          9.93752
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   0.01            NNLO.QT-CS.42                 woVT2                                          542.90264 +-          8.47762
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    56.54948 +-          0.12341
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            594.15796 +-          0.59911
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            955.36514 +-          5.00254
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -201.66860 +-          1.21847

        25          30   0.05            dNNLO.QCD                                                              1943.07116 +-          6.93803
---------------------------------------------------------------------------------------------------------------------------------------------------
        25          30   0.05            NNLO.QT-CS.42                 woVT2                                          538.66719 +-          4.60999
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.noH2                                    56.54948 +-          0.12341
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M1M1                            594.15796 +-          0.59911
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.M2M0                            955.36514 +-          5.00254
        25          30   independent     NNLO.QT-CS.42                 onlyVT2.onlyH2.soft                           -201.66860 +-          1.21847

        25          30   0.1             dNNLO.QCD                                                              1936.78808 +-          6.36940
---------------------------------------------------------------------------------------------------------------------------------------------------
