            bin (y_bb)   qTcut           order/list                                                                 dsigma +-            error

        -5        -4.9   independent     NLO.QCD                                                                     40.5443047 +-        0.1871313
---------------------------------------------------------------------------------------------------------------------------------------------------
        -5        -4.9   independent     LO.22                                                                       17.5919624 +-        0.0239345
        -5        -4.9   independent     NLO.CS.32                                                                   22.9523423 +-        0.1855943

      -4.9        -4.8   independent     NLO.QCD                                                                     49.2912864 +-        0.2107490
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.9        -4.8   independent     LO.22                                                                       21.4471772 +-        0.0264190
      -4.9        -4.8   independent     NLO.CS.32                                                                   27.8441092 +-        0.2090866

      -4.8        -4.7   independent     NLO.QCD                                                                     59.1551340 +-        0.2477012
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.8        -4.7   independent     LO.22                                                                       25.9002624 +-        0.0290142
      -4.8        -4.7   independent     NLO.CS.32                                                                   33.2548716 +-        0.2459961

      -4.7        -4.6   independent     NLO.QCD                                                                     69.3773556 +-        0.2677817
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.7        -4.6   independent     LO.22                                                                       30.8146836 +-        0.0316030
      -4.7        -4.6   independent     NLO.CS.32                                                                   38.5626720 +-        0.2659103

      -4.6        -4.5   independent     NLO.QCD                                                                     82.0238286 +-        0.3619093
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.6        -4.5   independent     LO.22                                                                       36.2972948 +-        0.0342478
      -4.6        -4.5   independent     NLO.CS.32                                                                   45.7265339 +-        0.3602852

      -4.5        -4.4   independent     NLO.QCD                                                                     94.3699969 +-        0.3772614
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.5        -4.4   independent     LO.22                                                                       42.1684374 +-        0.0368522
      -4.5        -4.4   independent     NLO.CS.32                                                                   52.2015596 +-        0.3754572

      -4.4        -4.3   independent     NLO.QCD                                                                     108.380194 +-         0.316651
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.4        -4.3   independent     LO.22                                                                        48.576861 +-         0.039535
      -4.4        -4.3   independent     NLO.CS.32                                                                    59.803333 +-         0.314173

      -4.3        -4.2   independent     NLO.QCD                                                                     123.900285 +-         0.373169
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.3        -4.2   independent     LO.22                                                                        55.504976 +-         0.042189
      -4.3        -4.2   independent     NLO.CS.32                                                                    68.395309 +-         0.370776

      -4.2        -4.1   independent     NLO.QCD                                                                     138.640979 +-         0.398743
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.2        -4.1   independent     LO.22                                                                        62.671082 +-         0.044763
      -4.2        -4.1   independent     NLO.CS.32                                                                    75.969897 +-         0.396222

      -4.1          -4   independent     NLO.QCD                                                                     155.931717 +-         0.409855
---------------------------------------------------------------------------------------------------------------------------------------------------
      -4.1          -4   independent     LO.22                                                                        70.244431 +-         0.047312
      -4.1          -4   independent     NLO.CS.32                                                                    85.687286 +-         0.407115

        -4        -3.9   independent     NLO.QCD                                                                     172.402945 +-         0.440805
---------------------------------------------------------------------------------------------------------------------------------------------------
        -4        -3.9   independent     LO.22                                                                        77.976070 +-         0.049772
        -4        -3.9   independent     NLO.CS.32                                                                    94.426875 +-         0.437986

      -3.9        -3.8   independent     NLO.QCD                                                                     190.287966 +-         0.471778
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.9        -3.8   independent     LO.22                                                                        85.951668 +-         0.052167
      -3.9        -3.8   independent     NLO.CS.32                                                                   104.336298 +-         0.468885

      -3.8        -3.7   independent     NLO.QCD                                                                     208.631678 +-         0.535060
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.8        -3.7   independent     LO.22                                                                        93.927862 +-         0.054553
      -3.8        -3.7   independent     NLO.CS.32                                                                   114.703816 +-         0.532272

      -3.7        -3.6   independent     NLO.QCD                                                                     226.503288 +-         0.546905
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.7        -3.6   independent     LO.22                                                                       102.104709 +-         0.056711
      -3.7        -3.6   independent     NLO.CS.32                                                                   124.398579 +-         0.543956

      -3.6        -3.5   independent     NLO.QCD                                                                     245.995307 +-         0.521273
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.6        -3.5   independent     LO.22                                                                       110.260854 +-         0.058829
      -3.6        -3.5   independent     NLO.CS.32                                                                   135.734453 +-         0.517943

      -3.5        -3.4   independent     NLO.QCD                                                                     263.040506 +-         0.666451
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.5        -3.4   independent     LO.22                                                                       118.250511 +-         0.060817
      -3.5        -3.4   independent     NLO.CS.32                                                                   144.789995 +-         0.663670

      -3.4        -3.3   independent     NLO.QCD                                                                     282.977694 +-         0.688916
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.4        -3.3   independent     LO.22                                                                       126.050424 +-         0.062714
      -3.4        -3.3   independent     NLO.CS.32                                                                   156.927270 +-         0.686055

      -3.3        -3.2   independent     NLO.QCD                                                                     301.070577 +-         0.577566
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.3        -3.2   independent     LO.22                                                                       133.589894 +-         0.064510
      -3.3        -3.2   independent     NLO.CS.32                                                                   167.480684 +-         0.573952

      -3.2        -3.1   independent     NLO.QCD                                                                     319.457166 +-         0.573331
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.2        -3.1   independent     LO.22                                                                       141.064688 +-         0.066146
      -3.2        -3.1   independent     NLO.CS.32                                                                   178.392479 +-         0.569503

      -3.1          -3   independent     NLO.QCD                                                                     337.872955 +-         0.578341
---------------------------------------------------------------------------------------------------------------------------------------------------
      -3.1          -3   independent     LO.22                                                                       148.129723 +-         0.067691
      -3.1          -3   independent     NLO.CS.32                                                                   189.743232 +-         0.574365

        -3        -2.9   independent     NLO.QCD                                                                     356.333820 +-         0.595766
---------------------------------------------------------------------------------------------------------------------------------------------------
        -3        -2.9   independent     LO.22                                                                       154.884167 +-         0.069154
        -3        -2.9   independent     NLO.CS.32                                                                   201.449653 +-         0.591739

      -2.9        -2.8   independent     NLO.QCD                                                                     373.190684 +-         0.640872
---------------------------------------------------------------------------------------------------------------------------------------------------
      -2.9        -2.8   independent     LO.22                                                                       161.198075 +-         0.070474
      -2.9        -2.8   independent     NLO.CS.32                                                                   211.992609 +-         0.636986

      -2.8        -2.7   independent     NLO.QCD                                                                     389.464872 +-         0.667933
---------------------------------------------------------------------------------------------------------------------------------------------------
      -2.8        -2.7   independent     LO.22                                                                       167.247925 +-         0.071756
      -2.8        -2.7   independent     NLO.CS.32                                                                   222.216947 +-         0.664067

      -2.7        -2.6   independent     NLO.QCD                                                                     406.418417 +-         0.654362
---------------------------------------------------------------------------------------------------------------------------------------------------
      -2.7        -2.6   independent     LO.22                                                                       172.935636 +-         0.072916
      -2.7        -2.6   independent     NLO.CS.32                                                                   233.482781 +-         0.650287

      -2.6        -2.5   independent     NLO.QCD                                                                     422.589285 +-         0.668071
---------------------------------------------------------------------------------------------------------------------------------------------------
      -2.6        -2.5   independent     LO.22                                                                       178.077791 +-         0.073939
